"permutation_id","program_name","percent_specified","mean"
13006,"composite",42.9,0.004344969
13006,"composite",42.9,0.255870965
13007,"avlja",82.7,0.004246825
13007,"avlja",82.7,99.563437457
13007,"avlja",82.7,0.149061581
13007,"avlja",82.7,11.031412388
13008,"bst",15.2,0.004902051
13008,"bst",15.2,0.209177344
13008,"bst",15.2,0.003908959
13008,"bst",15.2,0.167867167
13009,"composite",43.5,0.003539282
13009,"composite",43.5,0.359101169
13009,"composite",43.5,0.004052008
13009,"composite",43.5,0.255618714
13010,"avlja",83.2,0.004258816
13010,"avlja",83.2,94.911144567
13010,"avlja",83.2,0.150656987
13010,"avlja",83.2,11.010942724
13011,"bst",15.7,0.004957342
13011,"bst",15.7,0.209581836
13011,"bst",15.7,0.00412915
13011,"bst",15.7,0.171799364
13012,"composite",44.1,0.003481429
13012,"composite",44.1,0.372257885
13012,"composite",44.1,0.00412233
13012,"composite",44.1,0.256168663
13013,"avlja",83.8,0.004337693
13013,"avlja",83.8,101.291097871
13013,"avlja",83.8,0.150380686
13013,"avlja",83.8,10.979589695
13014,"bst",16.1,0.005022493
13014,"bst",16.1,0.214658782
13014,"bst",16.1,0.004159103
13014,"bst",16.1,0.172195344
13015,"composite",44.7,0.003693984
13015,"composite",44.7,0.376418032
13015,"composite",44.7,0.004354285
13015,"composite",44.7,0.258692076
13016,"avlja",84.3,0.004270086
13016,"avlja",84.3,103.437463614
13016,"avlja",84.3,0.15213682
13016,"avlja",84.3,9.799574215
13017,"bst",16.6,0.005516645
13017,"bst",16.6,0.216861491
13017,"bst",16.6,0.004428658
13017,"bst",16.6,0.175465954
13018,"composite",45.3,0.003553341
13018,"composite",45.3,0.442842521
13018,"composite",45.3,0.004256454
13018,"composite",45.3,0.256794086
13019,"avlja",84.8,0.004858502
13019,"avlja",84.8,103.652138216
13019,"avlja",84.8,0.146065429
13019,"avlja",84.8,11.072636107
13020,"bst",17.1,0.005171287
13020,"bst",17.1,0.216814861
13020,"bst",17.1,0.004478986
13020,"bst",17.1,0.170961743
13021,"composite",46,0.003554994
13021,"composite",46,0.539047162
13021,"composite",46,0.004324595
13021,"composite",46,0.268098986
13022,"avlja",85.3,0.004262112
13022,"avlja",85.3,102.987810316
13022,"avlja",85.3,0.14976682
13022,"avlja",85.3,11.07010718
13023,"bst",17.5,0.005553386
13023,"bst",17.5,0.235158747
13023,"bst",17.5,0.004443232
13023,"bst",17.5,0.175633313
13024,"composite",46.6,0.003537158
13024,"composite",46.6,0.535098119
13024,"composite",46.6,0.004646951
13024,"composite",46.6,0.270463791
13025,"avlja",85.9,0.004378136
13025,"avlja",85.9,89.723360922
13025,"avlja",85.9,0.127025012
13025,"avlja",85.9,8.315572641
13026,"bst",18,0.00499781
13026,"bst",18,0.215103754
13026,"bst",18,0.004321931
13026,"bst",18,0.17592821
13027,"composite",47.2,0.003562863
13027,"composite",47.2,0.537065043
13027,"composite",47.2,0.004552267
13027,"composite",47.2,0.270183614
13028,"avlja",86.4,0.004363053
13028,"avlja",86.4,89.314319471
13028,"avlja",86.4,0.125429972
13028,"avlja",86.4,7.904424877
13029,"bst",18.4,0.005110574
13029,"bst",18.4,0.215833967
13029,"bst",18.4,0.004380781
13029,"bst",18.4,0.17494129
13030,"composite",47.8,0.003757069
13030,"composite",47.8,0.535412892
13030,"composite",47.8,0.004403721
13030,"composite",47.8,0.267125843
13031,"avlja",86.9,0.004303956
13031,"avlja",86.9,92.13842299
13031,"avlja",86.9,0.125626189
13031,"avlja",86.9,8.070610569
13032,"bst",18.9,0.005027157
13032,"bst",18.9,0.217006165
13032,"bst",18.9,0.004353362
13032,"bst",18.9,0.177023384
13033,"composite",48.4,0.003844259
13033,"composite",48.4,0.601469671
13033,"composite",48.4,0.004936765
13033,"composite",48.4,0.284411092
13034,"avlja",87.4,0.004323419
13034,"avlja",87.4,80.39616261
13034,"avlja",87.4,0.107510858
13034,"avlja",87.4,5.866832012
13035,"bst",19.4,0.004935399
13035,"bst",19.4,0.213020433
13035,"bst",19.4,0.004210589
13035,"bst",19.4,0.173888712
13036,"composite",49.1,0.003571544
13036,"composite",49.1,0.615183467
13036,"composite",49.1,0.004904158
13036,"composite",49.1,0.29707627
13037,"avlja",88,0.004354042
13037,"avlja",88,78.451840884
13037,"avlja",88,0.074462089
13037,"avlja",88,3.802036932
13038,"bst",19.8,0.005591082
13038,"bst",19.8,0.225890502
13038,"bst",19.8,0.004357587
13038,"bst",19.8,0.17502977
13039,"composite",49.7,0.003602362
13039,"composite",49.7,0.596576526
13039,"composite",49.7,0.005054393
13039,"composite",49.7,0.296360701
13040,"avlja",88.5,0.004282019
13040,"avlja",88.5,77.837863488
13040,"avlja",88.5,0.075706857
13040,"avlja",88.5,3.424590293
13041,"bst",20.3,0.005022696
13041,"bst",20.3,0.219007321
13041,"bst",20.3,0.004409587
13041,"bst",20.3,0.177092518
13042,"composite",50.3,0.003655301
13042,"composite",50.3,0.616269049
13042,"composite",50.3,0.005043716
13042,"composite",50.3,0.294937039
13043,"avlja",89,0.004349214
13043,"avlja",89,80.092906847
13043,"avlja",89,0.075986496
13043,"avlja",89,3.900663025
13044,"bst",20.7,0.005009072
13044,"bst",20.7,0.216517325
13044,"bst",20.7,0.004470645
13044,"bst",20.7,0.189106206
13045,"composite",50.9,0.003625969
13045,"composite",50.9,0.615891769
13045,"composite",50.9,0.004873982
13045,"composite",50.9,0.283592675
13046,"avlja",89.5,0.004389792
13046,"avlja",89.5,80.189440209
13046,"avlja",89.5,0.076420219
13046,"avlja",89.5,3.88030114
13047,"bst",21.2,0.00499996
13047,"bst",21.2,0.229426903
13047,"bst",21.2,0.004397144
13047,"bst",21.2,0.188744128
13048,"composite",51.6,0.00367142
13048,"composite",51.6,0.636039955
13048,"composite",51.6,0.004922852
13048,"composite",51.6,0.284451391
13049,"avlja",90.1,0.004375615
13049,"avlja",90.1,79.939672379
13049,"avlja",90.1,0.076022371
13049,"avlja",90.1,3.897886223
13050,"bst",21.7,0.00518614
13050,"bst",21.7,0.215871784
13050,"bst",21.7,0.004402062
13050,"bst",21.7,0.190157199
13051,"composite",52.2,0.003761957
13051,"composite",52.2,0.664695561
13051,"composite",52.2,0.004963602
13051,"composite",52.2,0.285912982
13052,"avlja",90.6,0.004528601
13052,"avlja",90.6,80.055867114
13052,"avlja",90.6,0.077295141
13052,"avlja",90.6,3.904587155
13053,"bst",22.1,0.005073385
13053,"bst",22.1,0.220887913
13053,"bst",22.1,0.004508707
13053,"bst",22.1,0.193215116
13054,"composite",52.8,0.003656223
13054,"composite",52.8,0.656974028
13054,"composite",52.8,0.005146348
13054,"composite",52.8,0.285742437
13055,"avlja",91.1,0.004365323
13055,"avlja",91.1,77.677551617
13055,"avlja",91.1,0.076282564
13055,"avlja",91.1,3.505174473
13056,"bst",22.6,0.005073886
13056,"bst",22.6,0.216712936
13056,"bst",22.6,0.004677481
13056,"bst",22.6,0.194513376
13057,"composite",53.4,0.004123018
13057,"composite",53.4,0.680472323
13057,"composite",53.4,0.005602756
13057,"composite",53.4,0.294262116
13058,"avlja",91.6,0.004397099
13058,"avlja",91.6,79.011963557
13058,"avlja",91.6,0.082680929
13058,"avlja",91.6,3.936591669
13059,"bst",23,0.005045272
13059,"bst",23,0.217891878
13059,"bst",23,0.004527931
13059,"bst",23,0.194937547
13060,"composite",54,0.003689556
13060,"composite",54,0.667837879
13060,"composite",54,0.005007807
13060,"composite",54,0.297643246
13061,"avlja",92.1,0.004397592
13061,"avlja",92.1,78.553508992
13061,"avlja",92.1,0.076919516
13061,"avlja",92.1,3.989864415
13062,"bst",23.5,0.005817854
13062,"bst",23.5,0.221102318
13062,"bst",23.5,0.004943452
13062,"bst",23.5,0.196434168
13063,"composite",54.7,0.003704765
13063,"composite",54.7,0.698191428
13063,"composite",54.7,0.005152492
13063,"composite",54.7,0.31219845
13064,"avlja",92.7,0.004553221
13064,"avlja",92.7,75.576332143
13064,"avlja",92.7,0.076626518
13064,"avlja",92.7,4.003032081
13065,"bst",24,0.008019137
13065,"bst",24,0.218028647
13065,"bst",24,0.004599027
13065,"bst",24,0.200179414
13066,"composite",55.3,0.003793948
13066,"composite",55.3,0.703649021
13066,"composite",55.3,0.00547875
13066,"composite",55.3,0.312517471
13067,"avlja",93.2,0.004354148
13067,"avlja",93.2,77.101651515
13067,"avlja",93.2,0.076479415
13067,"avlja",93.2,4.02749855
13068,"bst",24.4,0.005126889
13068,"bst",24.4,0.21656189
13068,"bst",24.4,0.004744383
13068,"bst",24.4,0.201066051
13069,"composite",55.9,0.003692706
13069,"composite",55.9,0.804232989
13069,"composite",55.9,0.00515712
13069,"composite",55.9,0.309669817
13070,"avlja",93.7,0.004464399
13070,"avlja",93.7,76.330204504
13070,"avlja",93.7,0.083821455
13070,"avlja",93.7,3.542198306
13071,"bst",24.9,0.00511174
13071,"bst",24.9,0.220317823
13071,"bst",24.9,0.004580618
13071,"bst",24.9,0.199674212
13072,"composite",56.5,0.004197973
13072,"composite",56.5,0.835759171
13072,"composite",56.5,0.005390321
13072,"composite",56.5,0.32364809
13073,"avlja",94.2,0.004503559
13073,"avlja",94.2,81.120520672
13073,"avlja",94.2,0.068357076
13073,"avlja",94.2,3.528098954
13074,"bst",25.3,0.005316382
13074,"bst",25.3,0.227995537
13074,"bst",25.3,0.004644255
13074,"bst",25.3,0.200708558
13075,"composite",57.1,0.003760496
13075,"composite",57.1,0.834738792
13075,"composite",57.1,0.005335801
13075,"composite",57.1,0.321155214
13076,"avlja",94.8,0.004348871
13076,"avlja",94.8,81.690661634
13076,"avlja",94.8,0.073475452
13076,"avlja",94.8,3.556354687
13077,"bst",25.8,0.005149814
13077,"bst",25.8,0.220334884
13077,"bst",25.8,0.004780609
13077,"bst",25.8,0.20049807
13078,"composite",57.8,0.003725398
13078,"composite",57.8,0.830275946
13078,"composite",57.8,0.005555725
13078,"composite",57.8,0.32741861
13079,"avlja",95.3,0.004369252
13079,"avlja",95.3,85.169926902
13079,"avlja",95.3,0.054694333
13079,"avlja",95.3,2.619454904
13080,"bst",26.3,0.005123869
13080,"bst",26.3,0.217437388
13080,"bst",26.3,0.004642474
13080,"bst",26.3,0.199362729
13081,"composite",58.4,0.004182894
13081,"composite",58.4,0.871155561
13081,"composite",58.4,0.005672939
13081,"composite",58.4,0.316589156
13082,"avlja",95.8,0.004411357
13082,"avlja",95.8,87.488356898
13082,"avlja",95.8,0.055136629
13082,"avlja",95.8,2.630828687
13083,"bst",26.7,0.005158347
13083,"bst",26.7,0.217790292
13083,"bst",26.7,0.0047009
13083,"bst",26.7,0.199689036
13084,"composite",59,0.003773959
13084,"composite",59,0.869355429
13084,"composite",59,0.005394702
13084,"composite",59,0.319534148
13085,"avlja",96.3,0.005002641
13085,"avlja",96.3,87.462242452
13085,"avlja",96.3,0.055556435
13085,"avlja",96.3,2.635455311
13086,"bst",27.2,0.005395282
13086,"bst",27.2,0.216998328
13086,"bst",27.2,0.004671853
13086,"bst",27.2,0.200175755
13087,"composite",59.6,0.003826946
13087,"composite",59.6,0.859450924
13087,"composite",59.6,0.005338029
13087,"composite",59.6,0.317777784
13088,"avlja",96.9,0.004561818
13088,"avlja",96.9,83.801290776
13088,"avlja",96.9,0.054973319
13088,"avlja",96.9,2.6143351
13089,"bst",27.6,0.005208686
13089,"bst",27.6,0.219058792
13089,"bst",27.6,0.004790775
13089,"bst",27.6,0.202544079
13090,"composite",60.2,0.003968206
13090,"composite",60.2,0.938065571
13090,"composite",60.2,0.005726269
13090,"composite",60.2,0.322328011
13091,"avlja",97.4,0.004409968
13091,"avlja",97.4,37.541501832
13091,"avlja",97.4,0.013051344
13091,"avlja",97.4,0.377843491
13092,"bst",28.1,0.005183131
13092,"bst",28.1,0.225848165
13092,"bst",28.1,0.004798121
13092,"bst",28.1,0.204665125
13093,"composite",60.9,0.00378661
13093,"composite",60.9,0.946743986
13093,"composite",60.9,0.0053242
13093,"composite",60.9,0.322373875
13094,"avlja",97.9,0.004982233
13094,"avlja",97.9,37.464551254
13094,"avlja",97.9,0.013115228
13094,"avlja",97.9,0.377904567
13095,"bst",28.6,0.005950705
13095,"bst",28.6,0.241669733
13095,"bst",28.6,0.005090896
13095,"bst",28.6,0.203176213
13096,"composite",61.5,0.003770729
13096,"composite",61.5,0.919415088
13096,"composite",61.5,0.005476288
13096,"composite",61.5,0.331995313
13097,"avlja",98.4,0.004956067
13097,"avlja",98.4,37.595833944
13097,"avlja",98.4,0.013289494
13097,"avlja",98.4,0.379760024
13098,"bst",29,0.005352735
13098,"bst",29,0.226932346
13098,"bst",29,0.004772097
13098,"bst",29,0.204277716
13099,"composite",62.1,0.003806995
13099,"composite",62.1,0.944731027
13099,"composite",62.1,0.005601743
13099,"composite",62.1,0.330063201
13100,"avlja",99,0.00501433
13100,"avlja",99,36.99536771
13100,"avlja",99,0.013072356
13100,"avlja",99,0.375302223
13101,"bst",29.5,0.007908556
13101,"bst",29.5,0.225877083
13101,"bst",29.5,0.004823924
13101,"bst",29.5,0.201454295
13102,"composite",62.7,0.004292132
13102,"composite",62.7,0.977759487
13102,"composite",62.7,0.006002267
13102,"composite",62.7,0.335681232
13103,"avlja",99.5,0.004396589
13103,"avlja",99.5,33.690409127
13103,"avlja",99.5,0.003097548
13103,"avlja",99.5,0.099844294
13104,"bst",30,0.00523605
13104,"bst",30,0.220330633
13104,"bst",30,0.004885716
13104,"bst",30,0.203005583
13105,"composite",63.4,0.003777676
13105,"composite",63.4,0.971654347
13105,"composite",63.4,0.006000983
13105,"composite",63.4,0.341436422
13106,"avlja",100,0.004994365
13106,"avlja",100,32.169758349
13106,"avlja",100,0.003069596
13106,"avlja",100,0.099306629
13107,"bst",30.4,0.005228423
13107,"bst",30.4,0.226375599
13107,"bst",30.4,0.004766365
13107,"bst",30.4,0.203877246
13108,"composite",64,0.003759872
13108,"composite",64,1.104782674
13108,"composite",64,0.005863942
13108,"composite",64,0.336420297
13109,"bst",30.9,0.005351431
13109,"bst",30.9,0.222826531
13109,"bst",30.9,0.004830653
13109,"bst",30.9,0.202833969
13110,"composite",64.6,0.003970124
13110,"composite",64.6,1.103590016
13110,"composite",64.6,0.005826798
13110,"composite",64.6,0.342500885
13111,"avlja",0.5,0.003138407
13111,"avlja",0.5,0.234349405
13111,"avlja",0.5,0.002705649
13111,"avlja",0.5,0.143361576
13112,"bst",31.3,0.005258298
13112,"bst",31.3,0.22413642
13112,"bst",31.3,0.004894769
13112,"bst",31.3,0.203052199
13113,"avlja",1,0.002833042
13113,"avlja",1,0.23299822
13113,"avlja",1,0.002583742
13113,"avlja",1,0.14370313
13114,"composite",65.2,0.003996228
13114,"composite",65.2,1.108313018
13114,"composite",65.2,0.005851574
13114,"composite",65.2,0.335726716
13115,"bst",31.8,0.005242345
13115,"bst",31.8,0.222724592
13115,"bst",31.8,0.004757572
13115,"bst",31.8,0.204185239
13116,"avlja",1.6,0.002930185
13116,"avlja",1.6,0.234886998
13116,"avlja",1.6,0.002646018
13116,"avlja",1.6,0.144010039
13117,"composite",65.8,0.004319639
13117,"composite",65.8,1.16424627
13117,"composite",65.8,0.005652813
13117,"composite",65.8,0.331804049
13118,"bst",32.3,0.00537427
13118,"bst",32.3,0.220630932
13118,"bst",32.3,0.004866455
13118,"bst",32.3,0.204801538
13119,"avlja",2.1,0.003018336
13119,"avlja",2.1,0.243585915
13119,"avlja",2.1,0.002820688
13119,"avlja",2.1,0.152749682
13120,"composite",66.5,0.003802882
13120,"composite",66.5,1.109055596
13120,"composite",66.5,0.005489508
13120,"composite",66.5,0.329921742
13121,"bst",32.7,0.005386824
13121,"bst",32.7,0.232298853
13121,"bst",32.7,0.004853321
13121,"bst",32.7,0.20459363
13122,"avlja",2.6,0.002845873
13122,"avlja",2.6,0.248641961
13122,"avlja",2.6,0.002834627
13122,"avlja",2.6,0.154249055
13123,"composite",67.1,0.004299893
13123,"composite",67.1,1.143166065
13123,"composite",67.1,0.005863642
13123,"composite",67.1,0.332046074
13124,"bst",33.2,0.005324153
13124,"bst",33.2,0.22083075
13124,"bst",33.2,0.004924157
13124,"bst",33.2,0.205203141
13125,"avlja",3.1,0.00289372
13125,"avlja",3.1,0.24442859
13125,"avlja",3.1,0.002899098
13125,"avlja",3.1,0.154425124
13126,"composite",67.7,0.003818515
13126,"composite",67.7,1.12127007
13126,"composite",67.7,0.005504586
13126,"composite",67.7,0.334481186
13127,"bst",33.6,0.005377354
13127,"bst",33.6,0.22260095
13127,"bst",33.6,0.004893996
13127,"bst",33.6,0.206140966
13128,"avlja",3.7,0.003687685
13128,"avlja",3.7,0.253545681
13128,"avlja",3.7,0.003307857
13128,"avlja",3.7,0.154368503
13129,"composite",68.3,0.00430042
13129,"composite",68.3,1.522752686
13129,"composite",68.3,0.005760113
13129,"composite",68.3,0.339303109
13130,"bst",34.1,0.005284585
13130,"bst",34.1,0.228901642
13130,"bst",34.1,0.005105622
13130,"bst",34.1,0.208818873
13131,"avlja",4.2,0.002909763
13131,"avlja",4.2,0.260513658
13131,"avlja",4.2,0.003041585
13131,"avlja",4.2,0.159829835
13132,"composite",68.9,0.004387638
13132,"composite",68.9,1.50101358
13132,"composite",68.9,0.005971024
13132,"composite",68.9,0.330405593
13133,"bst",34.6,0.005555908
13133,"bst",34.6,0.227921942
13133,"bst",34.6,0.005138357
13133,"bst",34.6,0.228139477
13134,"avlja",4.7,0.003336077
13134,"avlja",4.7,0.260811446
13134,"avlja",4.7,0.00325673
13134,"avlja",4.7,0.160897872
13135,"composite",69.6,0.004031683
13135,"composite",69.6,1.486022677
13135,"composite",69.6,0.006031225
13135,"composite",69.6,0.331042335
13136,"bst",35,0.005543744
13136,"bst",35,0.228348104
13136,"bst",35,0.005143771
13136,"bst",35,0.228010176
13137,"avlja",5.2,0.002965923
13137,"avlja",5.2,0.254905862
13137,"avlja",5.2,0.003172081
13137,"avlja",5.2,0.168845123
13138,"composite",70.2,0.003872802
13138,"composite",70.2,1.535611818
13138,"composite",70.2,0.005616115
13138,"composite",70.2,0.326928821
13139,"bst",35.5,0.005362704
13139,"bst",35.5,0.235027428
13139,"bst",35.5,0.005118168
13139,"bst",35.5,0.226005653
13140,"avlja",5.8,0.00295312
13140,"avlja",5.8,0.257378947
13140,"avlja",5.8,0.003230691
13140,"avlja",5.8,0.167155448
13141,"composite",70.8,0.003870044
13141,"composite",70.8,1.575301098
13141,"composite",70.8,0.005607696
13141,"composite",70.8,0.324770745
13142,"bst",35.9,0.005459782
13142,"bst",35.9,0.239099472
13142,"bst",35.9,0.005422058
13142,"bst",35.9,0.224817468
13143,"avlja",6.3,0.003102531
13143,"avlja",6.3,0.262334026
13143,"avlja",6.3,0.003178819
13143,"avlja",6.3,0.166402196
13144,"composite",71.4,0.004062088
13144,"composite",71.4,1.564244129
13144,"composite",71.4,0.00606709
13144,"composite",71.4,0.32814749
13145,"bst",36.4,0.006161893
13145,"bst",36.4,0.254631262
13145,"bst",36.4,0.005559959
13145,"bst",36.4,0.22834485
13146,"avlja",6.8,0.003356728
13146,"avlja",6.8,0.270940308
13146,"avlja",6.8,0.003502716
13146,"avlja",6.8,0.174188114
13147,"composite",72,0.003878743
13147,"composite",72,1.530760618
13147,"composite",72,0.005524141
13147,"composite",72,0.323804883
13148,"bst",36.9,0.005386753
13148,"bst",36.9,0.2323157
13148,"bst",36.9,0.005234229
13148,"bst",36.9,0.227071536
13149,"avlja",7.3,0.002997856
13149,"avlja",7.3,0.272130403
13149,"avlja",7.3,0.003402877
13149,"avlja",7.3,0.176697255
13150,"composite",72.7,0.003972588
13150,"composite",72.7,1.55230529
13150,"composite",72.7,0.005531789
13150,"composite",72.7,0.325130757
13151,"bst",37.3,0.005394694
13151,"bst",37.3,0.228991887
13151,"bst",37.3,0.00527458
13151,"bst",37.3,0.227321551
13152,"avlja",7.9,0.002992968
13152,"avlja",7.9,0.278662907
13152,"avlja",7.9,0.003353188
13152,"avlja",7.9,0.177576858
13153,"composite",73.3,0.004418733
13153,"composite",73.3,1.759581867
13153,"composite",73.3,0.005897804
13153,"composite",73.3,0.331882967
13154,"bst",37.8,0.005574
13154,"bst",37.8,0.248780024
13154,"bst",37.8,0.005427971
13154,"bst",37.8,0.230457043
13155,"avlja",8.4,0.002895629
13155,"avlja",8.4,0.280715641
13155,"avlja",8.4,0.003449041
13155,"avlja",8.4,0.177059507
13156,"composite",73.9,0.003950774
13156,"composite",73.9,1.733557652
13156,"composite",73.9,0.005486033
13156,"composite",73.9,0.32571072
13157,"bst",38.2,0.005453343
13157,"bst",38.2,0.243472674
13157,"bst",38.2,0.005362428
13157,"bst",38.2,0.230967663
13158,"avlja",8.9,0.003076295
13158,"avlja",8.9,0.275843939
13158,"avlja",8.9,0.003307059
13158,"avlja",8.9,0.178923368
13159,"composite",74.5,0.00444106
13159,"composite",74.5,1.902503856
13159,"composite",74.5,0.00581234
13159,"composite",74.5,0.3339403
13160,"bst",38.7,0.005447962
13160,"bst",38.7,0.227886524
13160,"bst",38.7,0.005311668
13160,"bst",38.7,0.23221104
13161,"avlja",9.4,0.003382602
13161,"avlja",9.4,0.292263005
13161,"avlja",9.4,0.003547888
13161,"avlja",9.4,0.178046928
13162,"composite",75.2,0.004433781
13162,"composite",75.2,1.893857582
13162,"composite",75.2,0.005968688
13162,"composite",75.2,0.340411771
13163,"bst",39.2,0.005438794
13163,"bst",39.2,0.232525036
13163,"bst",39.2,0.005409052
13163,"bst",39.2,0.232335702
13164,"avlja",9.9,0.003194422
13164,"avlja",9.9,0.295417813
13164,"avlja",9.9,0.003273832
13164,"avlja",9.9,0.173234788
13165,"composite",75.8,0.003956646
13165,"composite",75.8,1.866314908
13165,"composite",75.8,0.005744119
13165,"composite",75.8,0.336312043
13166,"bst",39.6,0.00548657
13166,"bst",39.6,0.23792005
13166,"bst",39.6,0.005679048
13166,"bst",39.6,0.241174203
13167,"avlja",10.5,0.003457964
13167,"avlja",10.5,0.294460145
13167,"avlja",10.5,0.00354442
13167,"avlja",10.5,0.175066893
13168,"composite",76.4,0.004516928
13168,"composite",76.4,1.943714518
13168,"composite",76.4,0.00615909
13168,"composite",76.4,0.338921939
13169,"bst",40.1,0.005534554
13169,"bst",40.1,0.234022086
13169,"bst",40.1,0.005547171
13169,"bst",40.1,0.241236033
13170,"avlja",11,0.003050022
13170,"avlja",11,0.287717675
13170,"avlja",11,0.006917916
13170,"avlja",11,0.176487088
13171,"composite",77,0.003979951
13171,"composite",77,1.844555393
13171,"composite",77,0.005680013
13171,"composite",77,0.336180174
13172,"bst",40.6,0.005579974
13172,"bst",40.6,0.244555708
13172,"bst",40.6,0.005737295
13172,"bst",40.6,0.241225529
13173,"avlja",11.5,0.003067887
13173,"avlja",11.5,0.300441371
13173,"avlja",11.5,0.003348478
13173,"avlja",11.5,0.17630024
13174,"composite",77.6,0.004129313
13174,"composite",77.6,1.801444842
13174,"composite",77.6,0.005840853
13174,"composite",77.6,0.334965931
13175,"bst",41,0.005503319
13175,"bst",41,0.233207139
13175,"bst",41,0.005519911
13175,"bst",41,0.241978464
13176,"avlja",12,0.003059642
13176,"avlja",12,0.297950552
13176,"avlja",12,0.003398279
13176,"avlja",12,0.179501003
13177,"composite",78.3,0.004001835
13177,"composite",78.3,2.245505978
13177,"composite",78.3,0.005812454
13177,"composite",78.3,0.33723834
13178,"bst",41.5,0.00579899
13178,"bst",41.5,0.242203156
13178,"bst",41.5,0.005904413
13178,"bst",41.5,0.247809789
13179,"avlja",12.6,0.00311918
13179,"avlja",12.6,0.296879196
13179,"avlja",12.6,0.003495468
13179,"avlja",12.6,0.17977377
13180,"composite",78.9,0.003979855
13180,"composite",78.9,2.213671056
13180,"composite",78.9,0.005682347
13180,"composite",78.9,0.335674487
13181,"bst",41.9,0.00555445
13181,"bst",41.9,0.243404113
13181,"bst",41.9,0.005743944
13181,"bst",41.9,0.254422699
13182,"avlja",13.1,0.003077388
13182,"avlja",13.1,0.305546362
13182,"avlja",13.1,0.00338414
13182,"avlja",13.1,0.179785294
13183,"composite",79.5,0.004722171
13183,"composite",79.5,2.222620256
13183,"composite",79.5,0.006597369
13183,"composite",79.5,0.335842625
13184,"bst",42.4,0.00558719
13184,"bst",42.4,0.241026088
13184,"bst",42.4,0.005816973
13184,"bst",42.4,0.258123599
13185,"avlja",13.6,0.003465663
13185,"avlja",13.6,0.310439624
13185,"avlja",13.6,0.003525967
13185,"avlja",13.6,0.181041843
13186,"composite",80.1,0.00408605
13186,"composite",80.1,2.192457635
13186,"composite",80.1,0.005632557
13186,"composite",80.1,0.337383846
13187,"bst",42.9,0.005556933
13187,"bst",42.9,0.242863817
13187,"bst",42.9,0.005789342
13187,"bst",42.9,0.257673405
13188,"avlja",14.1,0.003080649
13188,"avlja",14.1,0.303642365
13188,"avlja",14.1,0.003541163
13188,"avlja",14.1,0.177330974
13189,"composite",80.7,0.003954979
13189,"composite",80.7,2.251151706
13189,"composite",80.7,0.005959088
13189,"composite",80.7,0.345108081
13190,"bst",43.3,0.005633726
13190,"bst",43.3,0.244114188
13190,"bst",43.3,0.005776421
13190,"bst",43.3,0.256997481
13191,"avlja",14.7,0.003104905
13191,"avlja",14.7,0.336832014
13191,"avlja",14.7,0.003410628
13191,"avlja",14.7,0.179568606
13192,"composite",81.4,0.004001217
13192,"composite",81.4,2.258705977
13192,"composite",81.4,0.005852604
13192,"composite",81.4,0.344343197
13193,"bst",43.8,0.005710363
13193,"bst",43.8,0.244663761
13193,"bst",43.8,0.005833356
13193,"bst",43.8,0.255073207
13194,"avlja",15.2,0.003120456
13194,"avlja",15.2,0.336394671
13194,"avlja",15.2,0.00355158
13194,"avlja",15.2,0.181843188
13195,"composite",82,0.004002789
13195,"composite",82,2.348041234
13195,"composite",82,0.005826518
13195,"composite",82,0.346559995
13196,"bst",44.2,0.005659216
13196,"bst",44.2,0.25317819
13196,"bst",44.2,0.006006966
13196,"bst",44.2,0.259397683
13197,"avlja",15.7,0.003521387
13197,"avlja",15.7,0.368756941
13197,"avlja",15.7,0.003732687
13197,"avlja",15.7,0.183884887
13198,"composite",82.6,0.003977562
13198,"composite",82.6,2.353403755
13198,"composite",82.6,0.006529715
13198,"composite",82.6,0.368866601
13199,"bst",44.7,0.005613037
13199,"bst",44.7,0.243500128
13199,"bst",44.7,0.005927273
13199,"bst",44.7,0.258649579
13200,"avlja",16.2,0.003121553
13200,"avlja",16.2,0.372235581
13200,"avlja",16.2,0.003559373
13200,"avlja",16.2,0.184463333
13201,"composite",83.2,0.004009817
13201,"composite",83.2,2.454925096
13201,"composite",83.2,0.00751046
13201,"composite",83.2,0.366062906
13202,"bst",45.2,0.005619284
13202,"bst",45.2,0.241490736
13202,"bst",45.2,0.006023964
13202,"bst",45.2,0.257884247
13203,"avlja",16.8,0.003123081
13203,"avlja",16.8,0.370892023
13203,"avlja",16.8,0.003611143
13203,"avlja",16.8,0.184668306
13204,"composite",83.9,0.005978358
13204,"composite",83.9,2.409350697
13204,"composite",83.9,0.007553562
13204,"composite",83.9,0.360193061
13205,"bst",45.6,0.00644345
13205,"bst",45.6,0.265078736
13205,"bst",45.6,0.006298351
13205,"bst",45.6,0.260443045
13206,"avlja",17.3,0.003124103
13206,"avlja",17.3,0.37190632
13206,"avlja",17.3,0.003640807
13206,"avlja",17.3,0.18459175
13207,"composite",84.5,0.003999876
13207,"composite",84.5,2.342441754
13207,"composite",84.5,0.006916826
13207,"composite",84.5,0.356978176
13208,"bst",46.1,0.005645615
13208,"bst",46.1,0.243288854
13208,"bst",46.1,0.005795986
13208,"bst",46.1,0.258191849
13209,"avlja",17.8,0.003155389
13209,"avlja",17.8,0.408375696
13209,"avlja",17.8,0.00394204
13209,"avlja",17.8,0.205309065
13210,"composite",85.1,0.004012858
13210,"composite",85.1,2.284172693
