"id","path_id","level_id","component_added","stress","median","verification","diff","context_name","context_type","bst_component_type","example","classification"
"1937dfef3fdfb9bf5efbfdbefbbf98fdff3fffe",6,121,"m.tree_add_helper.1.pre.pred_inst.22",36,83290233,"gradual",1969713,"tree_add_helper","pre","pred_inst","bst","max"
"1937dfef3fdfb9bf5efbfdbefbbf98fdff3fffe",6,121,"m.tree_add_helper.1.pre.pred_inst.22",40,92810614,"gradual",3531991,"tree_add_helper","pre","pred_inst","bst","max"
"1937dfef3fdfb9bf5efbfdbefbbf98fdff3fffe",6,121,"m.tree_add_helper.1.pre.pred_inst.22",48,126814987,"gradual",5531797,"tree_add_helper","pre","pred_inst","bst","max"
"1937dfef3fdfb9bf5efbfdbefbbf98fdff3fffe",6,121,"m.tree_add_helper.1.pre.pred_inst.22",52,188631234,"gradual",2988053,"tree_add_helper","pre","pred_inst","bst","max"
"1937dfef3fdfb9bf5efbfdbefbbf98fdff3fffe",6,121,"m.tree_add_helper.1.pre.pred_inst.22",56,277252549,"gradual",3591210,"tree_add_helper","pre","pred_inst","bst","max"
"1937dfef3fdfb9bf5efbfdbefbbf98fdff3fffe",6,121,"m.tree_add_helper.1.pre.pred_inst.22",60,386152025,"gradual",9368665,"tree_add_helper","pre","pred_inst","bst","max"
"1937dfef3fdfb9bf5efbfdbefbbf98fdff3fffe",6,121,"m.tree_add_helper.1.pre.pred_inst.22",64,439789357,"gradual",10264008,"tree_add_helper","pre","pred_inst","bst","max"
"1f7bf1ff4ef7ffbbded7fe7dfd7dbfbbecfefdb",1,122,"p.bst.6.pred.pred_inst.136",12,3879715,"gradual",1552627,"bst","pred","pred_inst","bst","max"
"1f7bf1ff4ef7ffbbded7fe7dfd7dbfbbecfefdb",1,122,"p.bst.6.pred.pred_inst.136",16,5622910,"gradual",2454102,"bst","pred","pred_inst","bst","max"
"1f7bf1ff4ef7ffbbded7fe7dfd7dbfbbecfefdb",1,122,"p.bst.6.pred.pred_inst.136",20,12921984,"gradual",5977113,"bst","pred","pred_inst","bst","max"
"1f7bf1ff4ef7ffbbded7fe7dfd7dbfbbecfefdb",1,122,"p.bst.6.pred.pred_inst.136",24,11812650,"gradual",6341392,"bst","pred","pred_inst","bst","max"
"1f7bf1ff4ef7ffbbded7fe7dfd7dbfbbecfefdb",1,122,"p.bst.6.pred.pred_inst.136",28,28651668,"gradual",16154971,"bst","pred","pred_inst","bst","max"
"1f7bf1ff4ef7ffbbded7fe7dfd7dbfbbecfefdb",1,122,"p.bst.6.pred.pred_inst.136",32,31949951,"gradual",17333700,"bst","pred","pred_inst","bst","max"
"1f7bf1ff4ef7ffbbded7fe7dfd7dbfbbecfefdb",1,122,"p.bst.6.pred.pred_inst.136",36,51272280,"gradual",31822976,"bst","pred","pred_inst","bst","max"
"1f7bf1ff4ef7ffbbded7fe7dfd7dbfbbecfefdb",1,122,"p.bst.6.pred.pred_inst.136",40,56378043,"gradual",34751423,"bst","pred","pred_inst","bst","max"
"1f7bf1ff4ef7ffbbded7fe7dfd7dbfbbecfefdb",1,122,"p.bst.6.pred.pred_inst.136",44,79603118,"gradual",51022711,"bst","pred","pred_inst","bst","max"
"1f7bf1ff4ef7ffbbded7fe7dfd7dbfbbecfefdb",1,122,"p.bst.6.pred.pred_inst.136",48,75238237,"gradual",45040576,"bst","pred","pred_inst","bst","max"
"1f7bf1ff4ef7ffbbded7fe7dfd7dbfbbecfefdb",1,122,"p.bst.6.pred.pred_inst.136",52,110402630,"gradual",74024758,"bst","pred","pred_inst","bst","max"
"1f7bf1ff4ef7ffbbded7fe7dfd7dbfbbecfefdb",1,122,"p.bst.6.pred.pred_inst.136",56,164494264,"gradual",110013948,"bst","pred","pred_inst","bst","max"
"1f7bf1ff4ef7ffbbded7fe7dfd7dbfbbecfefdb",1,122,"p.bst.6.pred.pred_inst.136",60,225773443,"gradual",151772992,"bst","pred","pred_inst","bst","max"
"1f7bf1ff4ef7ffbbded7fe7dfd7dbfbbecfefdb",1,122,"p.bst.6.pred.pred_inst.136",64,245262844,"gradual",162648010,"bst","pred","pred_inst","bst","max"
"1dbffbff76ffeff5f7bfdbbd7eec3bffb59ff6e",4,122,"m.tree_remove_lemma_min.4.unfold.pred_inst.127",56,250328459,"gradual",1436045,"tree_remove_lemma_min","unfold","pred_inst","bst","max"
"1dbffbff76ffeff5f7bfdbbd7eec3bffb59ff6e",4,122,"m.tree_remove_lemma_min.4.unfold.pred_inst.127",60,342233608,"gradual",6120575,"tree_remove_lemma_min","unfold","pred_inst","bst","max"
"b7757ff7dfeb3fe7fffdbfe4e7befffbffcafd",7,122,"m.tree_add.1.pre.pred_inst.16",52,143492028,"gradual",1947473,"tree_add","pre","pred_inst","bst","max"
"b7757ff7dfeb3fe7fffdbfe4e7befffbffcafd",7,122,"m.tree_add.1.pre.pred_inst.16",60,291264782,"gradual",1907198,"tree_add","pre","pred_inst","bst","max"
"17ef7dffe7eef77ffffbfef9dfcf6ba667f7ffc",0,123,"m.tree_remove_lemma_left.1.pre.pred_inst.106",52,11142571,"gradual",1858818,"tree_remove_lemma_left","pre","pred_inst","bst","max"
"17ef7dffe7eef77ffffbfef9dfcf6ba667f7ffc",0,123,"m.tree_remove_lemma_left.1.pre.pred_inst.106",56,11363241,"gradual",2192567,"tree_remove_lemma_left","pre","pred_inst","bst","max"
"17ef7dffe7eef77ffffbfef9dfcf6ba667f7ffc",0,123,"m.tree_remove_lemma_left.1.pre.pred_inst.106",60,15950688,"gradual",1774926,"tree_remove_lemma_left","pre","pred_inst","bst","max"
"17ef7dffe7eef77ffffbfef9dfcf6ba667f7ffc",0,123,"m.tree_remove_lemma_left.1.pre.pred_inst.106",64,16833255,"gradual",2571920,"tree_remove_lemma_left","pre","pred_inst","bst","max"
"1f7bf1ff4ef7fffbded7fe7dfd7dbfbbecfefdb",1,123,"m.tree_max_helper.3.fold.pred_inst.54",60,229514665,"gradual",3741222,"tree_max_helper","fold","pred_inst","bst","max"
"1f7bf1ff4ef7fffbded7fe7dfd7dbfbbecfefdb",1,123,"m.tree_max_helper.3.fold.pred_inst.54",64,254817155,"gradual",9554311,"tree_max_helper","fold","pred_inst","bst","max"
"1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5",2,123,"m.tree_remove_lemma_left.3.fold.pred_inst.110",60,110096401,"gradual",1350633,"tree_remove_lemma_left","fold","pred_inst","bst","max"
"1937dfef3fdfb9bf5ffbfdbefbbf98ffff3fffe",6,123,"m.tree_min.4.unfold.pred_inst.68",40,92730429,"gradual",1675552,"tree_min","unfold","pred_inst","bst","max"
"1937dfef3fdfb9bf5ffbfdbefbbf98ffff3fffe",6,123,"m.tree_min.4.unfold.pred_inst.68",48,126513483,"gradual",1989764,"tree_min","unfold","pred_inst","bst","max"
"1937dfef3fdfb9bf5ffbfdbefbbf98ffff3fffe",6,123,"m.tree_min.4.unfold.pred_inst.68",52,188845500,"gradual",1400088,"tree_min","unfold","pred_inst","bst","max"
"1937dfef3fdfb9bf5ffbfdbefbbf98ffff3fffe",6,123,"m.tree_min.4.unfold.pred_inst.68",56,280372120,"gradual",4162792,"tree_min","unfold","pred_inst","bst","max"
"b7757ff7dfeb3fe7fffdbfe4e7befffbffcefd",7,123,"p.bst.6.pred.acc.142",36,67054030,"gradual",2088351,"bst","pred","acc","bst","max"
"b7757ff7dfeb3fe7fffdbfe4e7befffbffcefd",7,123,"p.bst.6.pred.acc.142",44,108347332,"gradual",2875144,"bst","pred","acc","bst","max"
"b7757ff7dfeb3fe7fffdbfe4e7befffbffcefd",7,123,"p.bst.6.pred.acc.142",48,97767776,"gradual",4275301,"bst","pred","acc","bst","max"
"b7757ff7dfeb3fe7fffdbfe4e7befffbffcefd",7,123,"p.bst.6.pred.acc.142",56,211416705,"gradual",2518785,"bst","pred","acc","bst","max"
"b7757ff7dfeb3fe7fffdbfe4e7befffbffcefd",7,123,"p.bst.6.pred.acc.142",64,325489840,"gradual",3215441,"bst","pred","acc","bst","max"
"1ff4cff3ff75ee5dffdfff9fef3bddfbff77ff5",2,124,"m.tree_max_lemma.1.pre.default.60",64,119413756,"gradual",2706361,"tree_max_lemma","pre","default","bst","max"
"1fff7fd7bfddfefbabeebbff77e1d5af7ff9fff",3,124,"m.create_tree_helper.1.pre.default.5",64,353349553,"gradual",4367467,"create_tree_helper","pre","default","bst","max"
"19b7dfef3fdfb9bf5ffbfdbefbbf98ffff3fffe",6,124,"m.create_tree_helper.1.pre.default.5",52,190279713,"gradual",1434213,"create_tree_helper","pre","default","bst","max"
"b7757ff7dfeb3fe7fffdbfe4e7fefffbffcefd",7,124,"m.tree_remove_lemma_left.1.pre.pred_inst.106",32,45394038,"gradual",2512527,"tree_remove_lemma_left","pre","pred_inst","bst","max"
"b7757ff7dfeb3fe7fffdbfe4e7fefffbffcefd",7,124,"m.tree_remove_lemma_left.1.pre.pred_inst.106",36,70238728,"gradual",3184698,"tree_remove_lemma_left","pre","pred_inst","bst","max"
"b7757ff7dfeb3fe7fffdbfe4e7fefffbffcefd",7,124,"m.tree_remove_lemma_left.1.pre.pred_inst.106",40,79092585,"gradual",2197119,"tree_remove_lemma_left","pre","pred_inst","bst","max"
"b7757ff7dfeb3fe7fffdbfe4e7fefffbffcefd",7,124,"m.tree_remove_lemma_left.1.pre.pred_inst.106",44,111311958,"gradual",2964626,"tree_remove_lemma_left","pre","pred_inst","bst","max"
"b7757ff7dfeb3fe7fffdbfe4e7fefffbffcefd",7,124,"m.tree_remove_lemma_left.1.pre.pred_inst.106",48,103394987,"gradual",5627211,"tree_remove_lemma_left","pre","pred_inst","bst","max"
"b7757ff7dfeb3fe7fffdbfe4e7fefffbffcefd",7,124,"m.tree_remove_lemma_left.1.pre.pred_inst.106",52,153072740,"gradual",10775767,"tree_remove_lemma_left","pre","pred_inst","bst","max"
"b7757ff7dfeb3fe7fffdbfe4e7fefffbffcefd",7,124,"m.tree_remove_lemma_left.1.pre.pred_inst.106",56,227534779,"gradual",16118074,"tree_remove_lemma_left","pre","pred_inst","bst","max"
"b7757ff7dfeb3fe7fffdbfe4e7fefffbffcefd",7,124,"m.tree_remove_lemma_left.1.pre.pred_inst.106",60,310345180,"gradual",18548216,"tree_remove_lemma_left","pre","pred_inst","bst","max"
"b7757ff7dfeb3fe7fffdbfe4e7fefffbffcefd",7,124,"m.tree_remove_lemma_left.1.pre.pred_inst.106",64,352116901,"gradual",26627061,"tree_remove_lemma_left","pre","pred_inst","bst","max"
"1f7bf1ff4ef7fffbfed7fe7dfd7dbfbbecfffdb",1,125,"m.tree_max_lemma.4.unfold.pred_inst.63",56,142191243,"gradual",3021384,"tree_max_lemma","unfold","pred_inst","bst","max"
"1f7bf1ff4ef7fffbfed7fe7dfd7dbfbbecfffdb",1,125,"m.tree_max_lemma.4.unfold.pred_inst.63",64,217044131,"gradual",1396084,"tree_max_lemma","unfold","pred_inst","bst","max"
"1fff7fd7bfddfefbabeebbff77e1ddaf7ff9fff",3,125,"m.tree_remove_lemma_left2.1.pre.pred_inst.113",48,96035814,"gradual",1411062,"tree_remove_lemma_left2","pre","pred_inst","bst","max"
"1dfffbff76ffeff5f7bfdbbd7eed3bffb79ff6e",4,125,"m.tree_remove_lemma_right.2.post.pred_inst.131",28,41405347,"gradual",3156814,"tree_remove_lemma_right","post","pred_inst","bst","max"
"1dfffbff76ffeff5f7bfdbbd7eed3bffb79ff6e",4,125,"m.tree_remove_lemma_right.2.post.pred_inst.131",32,45550946,"gradual",2233909,"tree_remove_lemma_right","post","pred_inst","bst","max"
"1dfffbff76ffeff5f7bfdbbd7eed3bffb79ff6e",4,125,"m.tree_remove_lemma_right.2.post.pred_inst.131",36,70361898,"gradual",5843459,"tree_remove_lemma_right","post","pred_inst","bst","max"
"1dfffbff76ffeff5f7bfdbbd7eed3bffb79ff6e",4,125,"m.tree_remove_lemma_right.2.post.pred_inst.131",40,77725544,"gradual",2379291,"tree_remove_lemma_right","post","pred_inst","bst","max"
"1dfffbff76ffeff5f7bfdbbd7eed3bffb79ff6e",4,125,"m.tree_remove_lemma_right.2.post.pred_inst.131",44,109493166,"gradual",7179412,"tree_remove_lemma_right","post","pred_inst","bst","max"
"1dfffbff76ffeff5f7bfdbbd7eed3bffb79ff6e",4,125,"m.tree_remove_lemma_right.2.post.pred_inst.131",48,99861093,"gradual",4617018,"tree_remove_lemma_right","post","pred_inst","bst","max"
"1dfffbff76ffeff5f7bfdbbd7eed3bffb79ff6e",4,125,"m.tree_remove_lemma_right.2.post.pred_inst.131",52,153698481,"gradual",7073757,"tree_remove_lemma_right","post","pred_inst","bst","max"
"1dfffbff76ffeff5f7bfdbbd7eed3bffb79ff6e",4,125,"m.tree_remove_lemma_right.2.post.pred_inst.131",56,231092205,"gradual",11901188,"tree_remove_lemma_right","post","pred_inst","bst","max"
"1dfffbff76ffeff5f7bfdbbd7eed3bffb79ff6e",4,125,"m.tree_remove_lemma_right.2.post.pred_inst.131",60,313789579,"gradual",15583581,"tree_remove_lemma_right","post","pred_inst","bst","max"
"1dfffbff76ffeff5f7bfdbbd7eed3bffb79ff6e",4,125,"m.tree_remove_lemma_right.2.post.pred_inst.131",64,361464802,"gradual",16088167,"tree_remove_lemma_right","post","pred_inst","bst","max"
"19b7dfef3fdfbdbf5ffbfdbefbbf98ffff3fffe",6,125,"m.tree_max_helper.1.pre.pred_inst.50",44,132654764,"gradual",2219582,"tree_max_helper","pre","pred_inst","bst","max"
"19b7dfef3fdfbdbf5ffbfdbefbbf98ffff3fffe",6,125,"m.tree_max_helper.1.pre.pred_inst.50",56,285398224,"gradual",5485410,"tree_max_helper","pre","pred_inst","bst","max"
"19b7dfef3fdfbdbf5ffbfdbefbbf98ffff3fffe",6,125,"m.tree_max_helper.1.pre.pred_inst.50",60,383779916,"gradual",3256082,"tree_max_helper","pre","pred_inst","bst","max"
"19b7dfef3fdfbdbf5ffbfdbefbbf98ffff3fffe",6,125,"m.tree_max_helper.1.pre.pred_inst.50",64,438057807,"gradual",2716935,"tree_max_helper","pre","pred_inst","bst","max"
"1f7bf1ff6ef7fffbfed7fe7dfd7dbfbbecfffdb",1,126,"m.tree_contains_helper.2.post.pred_inst.31",44,70500922,"gradual",2413745,"tree_contains_helper","post","pred_inst","bst","max"
"1fff7fd7bfddfefbabeefbff77e1ddaf7ff9fff",3,126,"m.tree_min_helper.0.assert.default.78",56,219839082,"gradual",6775331,"tree_min_helper","assert","default","bst","max"
"1dfffbff76ffeff5f7bfdbbd7eef3bffb79ff6e",4,126,"m.tree_remove_lemma_left.2.post.pred_inst.107",48,101291668,"gradual",1430575,"tree_remove_lemma_left","post","pred_inst","bst","max"
"1dfffbff76ffeff5f7bfdbbd7eef3bffb79ff6e",4,126,"m.tree_remove_lemma_left.2.post.pred_inst.107",60,315176831,"gradual",1387252,"tree_remove_lemma_left","post","pred_inst","bst","max"
"b7757ff7dfef3feffffdbfe4e7fefffbffcefd",7,126,"m.tree_max.2.post.pred_inst.46",60,315408552,"gradual",8410822,"tree_max","post","pred_inst","bst","max"
"1f7bf1ff6ef7fffbfed7fe7dfdfdbfbbecfffdb",1,127,"m.tree_remove_lemma.1.pre.pred_inst.101",64,214213568,"gradual",4480785,"tree_remove_lemma","pre","pred_inst","bst","max"
"1ffccff3ff75eeddffdfff9fef3fddfbff77ff5",2,127,"m.tree_remove_lemma_left.1.pre.pred_inst.106",56,76695749,"gradual",1952776,"tree_remove_lemma_left","pre","pred_inst","bst","max"
"1ffccff3ff75eeddffdfff9fef3fddfbff77ff5",2,127,"m.tree_remove_lemma_left.1.pre.pred_inst.106",64,118433153,"gradual",1507962,"tree_remove_lemma_left","pre","pred_inst","bst","max"
"1dfffbff76ffeff5f7bfdbbd7fef3bffb79ff6e",4,127,"m.tree_remove_helper.3.fold.pred_inst.100",52,154958552,"gradual",1662493,"tree_remove_helper","fold","pred_inst","bst","max"
"1dfffbff76ffeff5f7bfdbbd7fef3bffb79ff6e",4,127,"m.tree_remove_helper.3.fold.pred_inst.100",56,228005152,"gradual",1353329,"tree_remove_helper","fold","pred_inst","bst","max"
"1dfffbff76ffeff5f7bfdbbd7fef3bffb79ff6e",4,127,"m.tree_remove_helper.3.fold.pred_inst.100",64,363890778,"gradual",2075932,"tree_remove_helper","fold","pred_inst","bst","max"
"1f7bf1ff6ef7fffbfed7fe7dfdfdbffbecfffdb",1,128,"m.tree_remove_lemma_left2.3.fold.pred_inst.118",56,143785917,"gradual",2020946,"tree_remove_lemma_left2","fold","pred_inst","bst","max"
"1f7bf1ff6ef7fffbfed7fe7dfdfdbffbecfffdb",1,128,"m.tree_remove_lemma_left2.3.fold.pred_inst.118",60,198148402,"gradual",2535402,"tree_remove_lemma_left2","fold","pred_inst","bst","max"
"1f7bf1ff6ef7fffbfed7fe7dfdfdbffbecfffdb",1,128,"m.tree_remove_lemma_left2.3.fold.pred_inst.118",64,221360323,"gradual",7146755,"tree_remove_lemma_left2","fold","pred_inst","bst","max"
"1ffccff3ff75eeddffdfff9fef3fddfbff7fff5",2,128,"p.bst.6.pred.pred_inst.137",16,6310514,"gradual",2224618,"bst","pred","pred_inst","bst","max"
"1ffccff3ff75eeddffdfff9fef3fddfbff7fff5",2,128,"p.bst.6.pred.pred_inst.137",20,15663580,"gradual",7330011,"bst","pred","pred_inst","bst","max"
"1ffccff3ff75eeddffdfff9fef3fddfbff7fff5",2,128,"p.bst.6.pred.pred_inst.137",24,13899357,"gradual",7133553,"bst","pred","pred_inst","bst","max"
"1ffccff3ff75eeddffdfff9fef3fddfbff7fff5",2,128,"p.bst.6.pred.pred_inst.137",28,34368410,"gradual",18574802,"bst","pred","pred_inst","bst","max"
"1ffccff3ff75eeddffdfff9fef3fddfbff7fff5",2,128,"p.bst.6.pred.pred_inst.137",32,39114908,"gradual",21039200,"bst","pred","pred_inst","bst","max"
"1ffccff3ff75eeddffdfff9fef3fddfbff7fff5",2,128,"p.bst.6.pred.pred_inst.137",36,58379265,"gradual",30851173,"bst","pred","pred_inst","bst","max"
"1ffccff3ff75eeddffdfff9fef3fddfbff7fff5",2,128,"p.bst.6.pred.pred_inst.137",40,65124393,"gradual",38824554,"bst","pred","pred_inst","bst","max"
"1ffccff3ff75eeddffdfff9fef3fddfbff7fff5",2,128,"p.bst.6.pred.pred_inst.137",44,91339432,"gradual",49892060,"bst","pred","pred_inst","bst","max"
"1ffccff3ff75eeddffdfff9fef3fddfbff7fff5",2,128,"p.bst.6.pred.pred_inst.137",48,88899130,"gradual",51352401,"bst","pred","pred_inst","bst","max"
"1ffccff3ff75eeddffdfff9fef3fddfbff7fff5",2,128,"p.bst.6.pred.pred_inst.137",52,137191080,"gradual",81926671,"bst","pred","pred_inst","bst","max"
"1ffccff3ff75eeddffdfff9fef3fddfbff7fff5",2,128,"p.bst.6.pred.pred_inst.137",56,200232498,"gradual",123536749,"bst","pred","pred_inst","bst","max"
"1ffccff3ff75eeddffdfff9fef3fddfbff7fff5",2,128,"p.bst.6.pred.pred_inst.137",60,267457896,"gradual",158302420,"bst","pred","pred_inst","bst","max"
"1ffccff3ff75eeddffdfff9fef3fddfbff7fff5",2,128,"p.bst.6.pred.pred_inst.137",64,305314544,"gradual",186881391,"bst","pred","pred_inst","bst","max"
"19b7dfff3fffbdbf5ffbfdbefbff98ffff3fffe",6,128,"m.tree_remove_lemma.2.post.pred_inst.102",60,337320612,"gradual",1340350,"tree_remove_lemma","post","pred_inst","bst","max"
"19b7dfff3fffbdbf5ffbfdbefbff98ffff3fffe",6,128,"m.tree_remove_lemma.2.post.pred_inst.102",64,383468241,"gradual",1928461,"tree_remove_lemma","post","pred_inst","bst","max"
"b77d7ff7dfef3feffffdffe4e7fefffbffcefd",7,128,"m.tree_min_lemma.1.pre.pred_inst.82",52,153638315,"gradual",1995604,"tree_min_lemma","pre","pred_inst","bst","max"
"b77d7ff7dfef3feffffdffe4e7fefffbffcefd",7,128,"m.tree_min_lemma.1.pre.pred_inst.82",64,347938088,"gradual",3155804,"tree_min_lemma","pre","pred_inst","bst","max"
"1fff7fd7bfdffefbabfefbff77e1fdaf7ff9fff",3,129,"m.tree_min_helper.2.post.default.72",64,252033556,"gradual",5312387,"tree_min_helper","post","default","bst","max"
"19b7dfff3fffbdbf5ffbfdbefbff9affff3fffe",6,129,"m.tree_remove_lemma_left2.4.unfold.pred_inst.115",56,251673813,"gradual",5942909,"tree_remove_lemma_left2","unfold","pred_inst","bst","max"
"19b7dfff3fffbdbf5ffbfdbefbff9affff3fffe",6,129,"m.tree_remove_lemma_left2.4.unfold.pred_inst.115",64,388337490,"gradual",4869249,"tree_remove_lemma_left2","unfold","pred_inst","bst","max"
"1f7bf1ff6ffffffbfed7fe7dfdfdbffbecfffdb",1,130,"m.tree_main_lemma_bst.2.post.pred_inst.41",52,98057461,"gradual",3921420,"tree_main_lemma_bst","post","pred_inst","bst","max"
"1f7bf1ff6ffffffbfed7fe7dfdfdbffbecfffdb",1,130,"m.tree_main_lemma_bst.2.post.pred_inst.41",64,220234986,"gradual",2702277,"tree_main_lemma_bst","post","pred_inst","bst","max"
"1ffccffbff75eedfffdfff9fef3fddfbff7fff5",2,130,"m.tree_max_helper.3.fold.pred_inst.59",60,239520908,"gradual",4904259,"tree_max_helper","fold","pred_inst","bst","max"
"1ffccffbff75eedfffdfff9fef3fddfbff7fff5",2,130,"m.tree_max_helper.3.fold.pred_inst.59",64,274283394,"gradual",2771844,"tree_max_helper","fold","pred_inst","bst","max"
"1fff7fd7bfdffefbabfefbff77e1fdbf7ff9fff",3,130,"m.tree_remove_lemma_max.1.pre.pred_inst.120",60,222611131,"gradual",3053461,"tree_remove_lemma_max","pre","pred_inst","bst","max"
"b77d7ff7dfef3fefffffffe4e7fefffbffcffd",7,130,"p.bstRemove.6.pred.pred_inst.144",20,20703892,"gradual",1839214,"bstRemove","pred","pred_inst","bst","max"
"b77d7ff7dfef3fefffffffe4e7fefffbffcffd",7,130,"p.bstRemove.6.pred.pred_inst.144",24,18145171,"gradual",1365318,"bstRemove","pred","pred_inst","bst","max"
"b77d7ff7dfef3fefffffffe4e7fefffbffcffd",7,130,"p.bstRemove.6.pred.pred_inst.144",28,46927827,"gradual",7217703,"bstRemove","pred","pred_inst","bst","max"
"b77d7ff7dfef3fefffffffe4e7fefffbffcffd",7,130,"p.bstRemove.6.pred.pred_inst.144",32,53051192,"gradual",7828263,"bstRemove","pred","pred_inst","bst","max"
"b77d7ff7dfef3fefffffffe4e7fefffbffcffd",7,130,"p.bstRemove.6.pred.pred_inst.144",36,82899316,"gradual",14458773,"bstRemove","pred","pred_inst","bst","max"
"b77d7ff7dfef3fefffffffe4e7fefffbffcffd",7,130,"p.bstRemove.6.pred.pred_inst.144",40,91544797,"gradual",13696159,"bstRemove","pred","pred_inst","bst","max"
"b77d7ff7dfef3fefffffffe4e7fefffbffcffd",7,130,"p.bstRemove.6.pred.pred_inst.144",44,134131020,"gradual",24150786,"bstRemove","pred","pred_inst","bst","max"
"b77d7ff7dfef3fefffffffe4e7fefffbffcffd",7,130,"p.bstRemove.6.pred.pred_inst.144",48,120233235,"gradual",17989419,"bstRemove","pred","pred_inst","bst","max"
"b77d7ff7dfef3fefffffffe4e7fefffbffcffd",7,130,"p.bstRemove.6.pred.pred_inst.144",52,178303392,"gradual",25746797,"bstRemove","pred","pred_inst","bst","max"
"b77d7ff7dfef3fefffffffe4e7fefffbffcffd",7,130,"p.bstRemove.6.pred.pred_inst.144",56,264153409,"gradual",37685607,"bstRemove","pred","pred_inst","bst","max"
"b77d7ff7dfef3fefffffffe4e7fefffbffcffd",7,130,"p.bstRemove.6.pred.pred_inst.144",60,369823030,"gradual",61249318,"bstRemove","pred","pred_inst","bst","max"
"b77d7ff7dfef3fefffffffe4e7fefffbffcffd",7,130,"p.bstRemove.6.pred.pred_inst.144",64,416550751,"gradual",69010909,"bstRemove","pred","pred_inst","bst","max"
"1f7bf1ff6ffffffbfedffe7dfdfdbffbecfffdb",1,131,"m.tree_min_helper.2.post.pred_inst.73",56,143004770,"gradual",2624639,"tree_min_helper","post","pred_inst","bst","max"
"1ffccffbfff5eedfffdfff9fef3fddfbff7fff5",2,131,"m.tree_main_lemma.2.post.pred_inst.37",44,83219396,"gradual",2278120,"tree_main_lemma","post","pred_inst","bst","max"
"1ffccffbfff5eedfffdfff9fef3fddfbff7fff5",2,131,"m.tree_main_lemma.2.post.pred_inst.37",64,278454392,"gradual",4170998,"tree_main_lemma","post","pred_inst","bst","max"
"1dffffff76ffeff5f7bfdbbd7fef3fffb7bffee",4,131,"m.tree_remove_lemma_left2.2.post.pred_inst.114",60,280034887,"gradual",3502970,"tree_remove_lemma_left2","post","pred_inst","bst","max"
"1dffffff76ffeff5f7bfdbbd7fef3fffb7bffee",4,131,"m.tree_remove_lemma_left2.2.post.pred_inst.114",64,322532187,"gradual",3060891,"tree_remove_lemma_left2","post","pred_inst","bst","max"
"19b7dfff3fffbdbf7ffbfdbefbffbaffff3fffe",6,131,"m.tree_max_lemma.4.unfold.pred_inst.63",56,231494431,"gradual",1418395,"tree_max_lemma","unfold","pred_inst","bst","max"
"f77d7ff7dfef3fefffffffe4e7fefffbffcffd",7,131,"m.create_tree.2.post.pred_inst.2",48,121755548,"gradual",1522313,"create_tree","post","pred_inst","bst","max"
"f77d7ff7dfef3fefffffffe4e7fefffbffcffd",7,131,"m.create_tree.2.post.pred_inst.2",52,180729399,"gradual",2426007,"create_tree","post","pred_inst","bst","max"
"f77d7ff7dfef3fefffffffe4e7fefffbffcffd",7,131,"m.create_tree.2.post.pred_inst.2",60,375047988,"gradual",5224958,"create_tree","post","pred_inst","bst","max"
"1f7bf1ff6ffffffbfedffe7ffdfdbffbecfffdb",1,132,"m.tree_remove_helper.2.post.pred_inst.91",44,70817251,"gradual",1837258,"tree_remove_helper","post","pred_inst","bst","max"
"1ffccffbfffdeedfffdfff9fef3fddfbff7fff5",2,132,"m.tree_main_lemma_bst.2.post.pred_inst.41",16,7143065,"gradual",1757513,"tree_main_lemma_bst","post","pred_inst","bst","max"
"1ffccffbfffdeedfffdfff9fef3fddfbff7fff5",2,132,"m.tree_main_lemma_bst.2.post.pred_inst.41",20,18561902,"gradual",4731474,"tree_main_lemma_bst","post","pred_inst","bst","max"
"1ffccffbfffdeedfffdfff9fef3fddfbff7fff5",2,132,"m.tree_main_lemma_bst.2.post.pred_inst.41",24,15211750,"gradual",3511494,"tree_main_lemma_bst","post","pred_inst","bst","max"
"1ffccffbfffdeedfffdfff9fef3fddfbff7fff5",2,132,"m.tree_main_lemma_bst.2.post.pred_inst.41",28,41398279,"gradual",10873875,"tree_main_lemma_bst","post","pred_inst","bst","max"
"1ffccffbfffdeedfffdfff9fef3fddfbff7fff5",2,132,"m.tree_main_lemma_bst.2.post.pred_inst.41",32,47232351,"gradual",13850142,"tree_main_lemma_bst","post","pred_inst","bst","max"
"1ffccffbfffdeedfffdfff9fef3fddfbff7fff5",2,132,"m.tree_main_lemma_bst.2.post.pred_inst.41",36,71047013,"gradual",19926688,"tree_main_lemma_bst","post","pred_inst","bst","max"
"1ffccffbfffdeedfffdfff9fef3fddfbff7fff5",2,132,"m.tree_main_lemma_bst.2.post.pred_inst.41",40,75956047,"gradual",20815745,"tree_main_lemma_bst","post","pred_inst","bst","max"
"1ffccffbfffdeedfffdfff9fef3fddfbff7fff5",2,132,"m.tree_main_lemma_bst.2.post.pred_inst.41",44,111599348,"gradual",28379952,"tree_main_lemma_bst","post","pred_inst","bst","max"
"1ffccffbfffdeedfffdfff9fef3fddfbff7fff5",2,132,"m.tree_main_lemma_bst.2.post.pred_inst.41",48,103643875,"gradual",27703722,"tree_main_lemma_bst","post","pred_inst","bst","max"
