"id","path_id","level_id","component_added","stress","median","verification","diff"
"19a27b3664dc8f70c498da11606c3bc3949ee0e",4,74,"m.tree_main_lemma_bst.1.pre.40",52,213297392,"gradual",9638146
"19a27b3664dc8f70c498da11606c3bc3949ee0e",4,74,"m.tree_main_lemma_bst.1.pre.40",56,323012765,"gradual",13496458
"19a27b3664dc8f70c498da11606c3bc3949ee0e",4,74,"m.tree_main_lemma_bst.1.pre.40",60,439775174,"gradual",20268247
"19a27b3664dc8f70c498da11606c3bc3949ee0e",4,74,"m.tree_main_lemma_bst.1.pre.40",64,493676558,"gradual",7581540
"19a27b3664dc8f70c4b8da11606c3bc3949ee0e",4,75,"m.tree_min_helper.1.pre.71",52,217832722,"gradual",4535330
"19a27b3664dc8f70c4b8da11606c3bc3949ee0e",4,75,"m.tree_min_helper.1.pre.71",64,503935898,"gradual",10259340
"37450d3b0939925ada259ad3ab98f9fa32d4a",6,75,"m.tree_remove_helper.2.post.91",40,11573590,"gradual",1495582
"37450d3b0939925ada259ad3ab98f9fa32d4a",6,75,"m.tree_remove_helper.2.post.91",48,13237171,"gradual",1715599
"37450d3b0939925ada259ad3ab98f9fa32d4a",6,75,"m.tree_remove_helper.2.post.91",52,16820182,"gradual",1630178
"37450d3b0939925ada259ad3ab98f9fa32d4a",6,75,"m.tree_remove_helper.2.post.91",56,21287602,"gradual",2397981
"37450d3b0939925ada259ad3ab98f9fa32d4a",6,75,"m.tree_remove_helper.2.post.91",60,25311564,"gradual",2587664
"37450d3b0939925ada259ad3ab98f9fa32d4a",6,75,"m.tree_remove_helper.2.post.91",64,28754206,"gradual",2801055
"19a27b3664dccf70c4b8da11686c3bc3949ee0e",4,77,"m.tree_remove_helper.4.unfold.97",60,436329505,"gradual",6432474
"19a27b3664ddcf70c4b8da11686c3bc3949ee0e",4,78,"m.tree_max.1.pre.44",48,144489499,"gradual",2996754
"19a27b3664ddcf70c4b8da11686c3bc3949ee0e",4,78,"m.tree_max.1.pre.44",56,318462434,"gradual",2173253
"19a27b3664ddcf70c4b8da11686c3bc3949ee0e",4,78,"m.tree_max.1.pre.44",64,501265866,"gradual",4572807
"37450d3b09b9965adb259ad3ab98f9fa32d4a",6,78,"m.tree_max.1.pre.45",64,29494845,"gradual",1814235
"19a27b3664ddcf70c4b8da11686c3bc7949ee0e",4,79,"m.tree_remove_lemma_max.4.unfold.122",36,99173322,"gradual",2940998
"19a27b3664ddcf70c4b8da11686c3bc7949ee0e",4,79,"m.tree_remove_lemma_max.4.unfold.122",52,217170946,"gradual",3592948
"19a27b3664ddcf70c4b8da11686c3bc7949ee0e",4,79,"m.tree_remove_lemma_max.4.unfold.122",56,323507907,"gradual",5045473
"19a27b3664ddcf70c4b8da1168ec3bc7949ee0e",4,80,"m.tree_remove_lemma.1.pre.101",44,152268651,"gradual",1532378
"19a27b3664ddcf70c4b8da1168ec3bc7949ee0e",4,80,"m.tree_remove_lemma.1.pre.101",60,445827420,"gradual",9247219
"19a27b7664ddcf70c4b8da1168ec3bc7949ee0e",4,81,"m.tree_add_helper.1.pre.22",20,27771599,"gradual",1902695
"19a27b7664ddcf70c4b8da1168ec3bc7949ee0e",4,81,"m.tree_add_helper.1.pre.22",24,23769110,"gradual",1812885
"19a27b7664ddcf70c4b8da1168ec3bc7949ee0e",4,81,"m.tree_add_helper.1.pre.22",28,59191978,"gradual",3669383
"19a27b7664ddcf70c4b8da1168ec3bc7949ee0e",4,81,"m.tree_add_helper.1.pre.22",32,66615239,"gradual",4536709
"19a27b7664ddcf70c4b8da1168ec3bc7949ee0e",4,81,"m.tree_add_helper.1.pre.22",36,103063692,"gradual",7673310
"19a27b7664ddcf70c4b8da1168ec3bc7949ee0e",4,81,"m.tree_add_helper.1.pre.22",40,116813439,"gradual",9463201
"19a27b7664ddcf70c4b8da1168ec3bc7949ee0e",4,81,"m.tree_add_helper.1.pre.22",44,161253998,"gradual",8985347
"19a27b7664ddcf70c4b8da1168ec3bc7949ee0e",4,81,"m.tree_add_helper.1.pre.22",48,154973063,"gradual",11288359
"19a27b7664ddcf70c4b8da1168ec3bc7949ee0e",4,81,"m.tree_add_helper.1.pre.22",52,230323925,"gradual",14278685
"19a27b7664ddcf70c4b8da1168ec3bc7949ee0e",4,81,"m.tree_add_helper.1.pre.22",56,348407348,"gradual",31061486
"19a27b7664ddcf70c4b8da1168ec3bc7949ee0e",4,81,"m.tree_add_helper.1.pre.22",60,463806916,"gradual",17979496
"19a27b7664ddcf70c4b8da1168ec3bc7949ee0e",4,81,"m.tree_add_helper.1.pre.22",64,532624493,"gradual",29943657
"19a27b7664ddcf70c4b8db1168ec3bc7949ee0e",4,82,"m.tree_min_lemma.4.unfold.84",44,168083731,"gradual",6829733
"19a27b7664ddcf70c4b8db1168ec3bc7949ee0e",4,82,"m.tree_min_lemma.4.unfold.84",52,231762570,"gradual",1438645
"19a27b7664ddcf70c4b8db1168ec3bc7949ee0e",4,82,"m.tree_min_lemma.4.unfold.84",60,476056050,"gradual",12249134
"fb0ccb0e1758e1cccc73f95c73b186bff635a5",2,84,"m.tree_min_helper.3.fold.76",60,24445901,"gradual",1466494
"19a27b7664ddcf70c4b8db116aec3be7949ee0e",4,84,"m.tree_remove_helper.3.fold.99",52,230419229,"gradual",2724267
"19a27b7664ddcf70c4b8db116aec3be7949ee0e",4,84,"m.tree_remove_helper.3.fold.99",56,346410126,"gradual",3845247
"19a27b7664ddcf70c4b8db116aec3be7949ee0e",4,84,"m.tree_remove_helper.3.fold.99",60,465513579,"gradual",2039611
"19a27b7664ddcf70c4b8db116aec3be7949ee0e",4,84,"m.tree_remove_helper.3.fold.99",64,533445871,"gradual",2989250
"37550d3f0bb9965adb359af3ab98f9fa3ad4a",6,84,"p.bst.6.pred.137",16,3921325,"gradual",1938425
"37550d3f0bb9965adb359af3ab98f9fa3ad4a",6,84,"p.bst.6.pred.137",20,8831106,"gradual",5294390
"37550d3f0bb9965adb359af3ab98f9fa3ad4a",6,84,"p.bst.6.pred.137",24,7712379,"gradual",4816325
"37550d3f0bb9965adb359af3ab98f9fa3ad4a",6,84,"p.bst.6.pred.137",28,18072385,"gradual",13862844
"37550d3f0bb9965adb359af3ab98f9fa3ad4a",6,84,"p.bst.6.pred.137",32,20903509,"gradual",15566554
"37550d3f0bb9965adb359af3ab98f9fa3ad4a",6,84,"p.bst.6.pred.137",36,30013349,"gradual",24312642
"37550d3f0bb9965adb359af3ab98f9fa3ad4a",6,84,"p.bst.6.pred.137",40,33963425,"gradual",26919234
"37550d3f0bb9965adb359af3ab98f9fa3ad4a",6,84,"p.bst.6.pred.137",44,45752721,"gradual",37747122
"37550d3f0bb9965adb359af3ab98f9fa3ad4a",6,84,"p.bst.6.pred.137",48,45700483,"gradual",37231539
"37550d3f0bb9965adb359af3ab98f9fa3ad4a",6,84,"p.bst.6.pred.137",52,67170147,"gradual",57583336
"37550d3f0bb9965adb359af3ab98f9fa3ad4a",6,84,"p.bst.6.pred.137",56,98282721,"gradual",86175912
"37550d3f0bb9965adb359af3ab98f9fa3ad4a",6,84,"p.bst.6.pred.137",60,131987097,"gradual",117778854
"37550d3f0bb9965adb359af3ab98f9fa3ad4a",6,84,"p.bst.6.pred.137",64,155136707,"gradual",139657319
"19a27b7664ddef70c4b8db116aec3be7949ee0e",4,85,"m.tree_max.4.unfold.47",36,104831764,"gradual",1741921
"19a27b7664ddef70c4b8db116aec3be7949ee0e",4,85,"m.tree_max.4.unfold.47",40,117926164,"gradual",1410523
"19a27b7664ddef70c4b8db116aec3be7949ee0e",4,85,"m.tree_max.4.unfold.47",44,162434395,"gradual",2269495
"19a27b7664ddef70c4b8db116aec3be7949ee0e",4,85,"m.tree_max.4.unfold.47",60,473879641,"gradual",8366062
"19a27b7664ddef70c4b9db116aec3be7949ee0e",4,86,"m.tree_min_helper.3.fold.76",44,166050007,"gradual",3615612
"19a27b7664ddef70c4b9db116aec3be7949ee0e",4,86,"m.tree_min_helper.3.fold.76",48,156801513,"gradual",3959060
"19a27b7664ddef70c4b9db116aec3be7949ee0e",4,86,"m.tree_min_helper.3.fold.76",56,349797042,"gradual",3071841
"37550d3f0bb9965adbbdbaf3ab98f9fa3ad4a",6,87,"m.tree_min_lemma.1.pre.81",64,155507591,"gradual",2668047
"1f33c1ef4ed3ee33de95b439fd69b7218ce4b8a",1,88,"m.tree_main_lemma_bst.1.pre.40",16,3012873,"gradual",1471579
"1f33c1ef4ed3ee33de95b439fd69b7218ce4b8a",1,88,"m.tree_main_lemma_bst.1.pre.40",20,6903937,"gradual",4518659
"1f33c1ef4ed3ee33de95b439fd69b7218ce4b8a",1,88,"m.tree_main_lemma_bst.1.pre.40",24,5821963,"gradual",3390339
"1f33c1ef4ed3ee33de95b439fd69b7218ce4b8a",1,88,"m.tree_main_lemma_bst.1.pre.40",28,14122826,"gradual",10499497
"1f33c1ef4ed3ee33de95b439fd69b7218ce4b8a",1,88,"m.tree_main_lemma_bst.1.pre.40",32,15672948,"gradual",11910815
"1f33c1ef4ed3ee33de95b439fd69b7218ce4b8a",1,88,"m.tree_main_lemma_bst.1.pre.40",36,23229984,"gradual",18645230
"1f33c1ef4ed3ee33de95b439fd69b7218ce4b8a",1,88,"m.tree_main_lemma_bst.1.pre.40",40,23647655,"gradual",18758793
"1f33c1ef4ed3ee33de95b439fd69b7218ce4b8a",1,88,"m.tree_main_lemma_bst.1.pre.40",44,34777131,"gradual",29285354
"1f33c1ef4ed3ee33de95b439fd69b7218ce4b8a",1,88,"m.tree_main_lemma_bst.1.pre.40",48,31657575,"gradual",26650243
"1f33c1ef4ed3ee33de95b439fd69b7218ce4b8a",1,88,"m.tree_main_lemma_bst.1.pre.40",52,48735563,"gradual",41960102
"1f33c1ef4ed3ee33de95b439fd69b7218ce4b8a",1,88,"m.tree_main_lemma_bst.1.pre.40",56,68836272,"gradual",61817836
"1f33c1ef4ed3ee33de95b439fd69b7218ce4b8a",1,88,"m.tree_main_lemma_bst.1.pre.40",60,97300385,"gradual",86940349
"1f33c1ef4ed3ee33de95b439fd69b7218ce4b8a",1,88,"m.tree_main_lemma_bst.1.pre.40",64,111139984,"gradual",100536770
"86e1dd7a3cddeeb88ce83d57760d5ad7ff149b",3,88,"m.tree_add_helper.1.pre.22",52,20869649,"gradual",3255413
"86e1dd7a3cddeeb88ce83d57760d5ad7ff149b",3,88,"m.tree_add_helper.1.pre.22",56,19618080,"gradual",1507724
"19a27b7664ddef70c6b9db116aec3be7949fe0e",4,88,"m.tree_min.2.post.67",60,461269653,"gradual",2808082
"13ee6df2e7ecb32e6f3beef85e88692246c6f9c",0,89,"p.bstRemove.6.pred.144",28,8861549,"gradual",2720322
"13ee6df2e7ecb32e6f3beef85e88692246c6f9c",0,89,"p.bstRemove.6.pred.144",32,8261946,"gradual",1819502
"13ee6df2e7ecb32e6f3beef85e88692246c6f9c",0,89,"p.bstRemove.6.pred.144",36,11667252,"gradual",3812663
"13ee6df2e7ecb32e6f3beef85e88692246c6f9c",0,89,"p.bstRemove.6.pred.144",40,12606480,"gradual",3736543
"13ee6df2e7ecb32e6f3beef85e88692246c6f9c",0,89,"p.bstRemove.6.pred.144",44,17295348,"gradual",6437442
"13ee6df2e7ecb32e6f3beef85e88692246c6f9c",0,89,"p.bstRemove.6.pred.144",48,11826336,"gradual",2588824
"13ee6df2e7ecb32e6f3beef85e88692246c6f9c",0,89,"p.bstRemove.6.pred.144",52,18528072,"gradual",5905281
"13ee6df2e7ecb32e6f3beef85e88692246c6f9c",0,89,"p.bstRemove.6.pred.144",56,21787935,"gradual",7163481
"13ee6df2e7ecb32e6f3beef85e88692246c6f9c",0,89,"p.bstRemove.6.pred.144",60,36060509,"gradual",15541718
"13ee6df2e7ecb32e6f3beef85e88692246c6f9c",0,89,"p.bstRemove.6.pred.144",64,36753400,"gradual",14662922
"19a27b7664ddef70c6bbdb116aec3be7949fe0e",4,89,"m.tree_min_helper.3.fold.75",56,343719887,"gradual",5596783
"19a27b7664ddef70c6bbdb116aec3be7949fe0e",4,89,"m.tree_min_helper.3.fold.75",60,464620746,"gradual",3351093
"37550d3f8bb9975adbbdbaf3ab98f9fa3ad4a",6,89,"m.tree_main_lemma.2.post.37",56,98648029,"gradual",1507026
"1f73c1ef4ed3ee33de95b439fd69b721cce4b8a",1,90,"m.create_tree_helper.2.post.6",56,69901382,"gradual",2221488
"1f73c1ef4ed3ee33de95b439fd69b721cce4b8a",1,90,"m.create_tree_helper.2.post.6",60,98379365,"gradual",1484141
"1f73c1ef4ed3ee33de95b439fd69b721cce4b8a",1,90,"m.create_tree_helper.2.post.6",64,113086009,"gradual",2106916
"19a37b7664ddef70c6bbdb116aec3be7949fe0e",4,90,"m.main.5.inv.12",36,103797191,"gradual",2019647
"19a37b7664ddef70c6bbdb116aec3be7949fe0e",4,90,"m.main.5.inv.12",48,151658447,"gradual",1405982
"19a37b7664ddef70c6bbdb116aec3be7949fe0e",4,90,"m.main.5.inv.12",56,345627491,"gradual",1907604
"19a37b7664ddef70c6bbdb116aec3be7949fe0e",4,90,"m.main.5.inv.12",64,534277348,"gradual",7749769
"37570d3f8bb9975adbbdbaf3ab98f9fa3ad4a",6,90,"m.tree_add.3.fold.19",60,133266664,"gradual",1421374
"1f73c1ef4ed3ee33de95b439fd69b721cce4b9a",1,91,"p.bstRemove.6.pred.148",60,99971711,"gradual",1592346
"1f73c1ef4ed3ee33de95b439fd69b721cce4b9a",1,91,"p.bstRemove.6.pred.148",64,116163793,"gradual",3077784
"37570d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,91,"m.tree_main_lemma_bst.1.pre.40",20,10438278,"gradual",1411668
"37570d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,91,"m.tree_main_lemma_bst.1.pre.40",28,21423401,"gradual",3613964
"37570d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,91,"m.tree_main_lemma_bst.1.pre.40",32,24830588,"gradual",3816147
"37570d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,91,"m.tree_main_lemma_bst.1.pre.40",36,33068005,"gradual",3428283
"37570d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,91,"m.tree_main_lemma_bst.1.pre.40",40,38407132,"gradual",3555299
"37570d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,91,"m.tree_main_lemma_bst.1.pre.40",44,50505207,"gradual",4013703
"37570d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,91,"m.tree_main_lemma_bst.1.pre.40",48,52794062,"gradual",6966150
"37570d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,91,"m.tree_main_lemma_bst.1.pre.40",52,73305276,"gradual",5639111
"37570d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,91,"m.tree_main_lemma_bst.1.pre.40",56,109605131,"gradual",12724016
"37570d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,91,"m.tree_main_lemma_bst.1.pre.40",60,145993959,"gradual",12727295
"37570d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,91,"m.tree_main_lemma_bst.1.pre.40",64,169853319,"gradual",15341572
"19a3fb7764ddef70c6bbdb116aec3be7949fe0e",4,92,"m.main.5.inv.13",48,134677871,"gradual",1567755
"19a3fb7764ddef70c6bbdb116aec3be7949fe0e",4,92,"m.main.5.inv.13",52,198613854,"gradual",1560406
"19a3fb7764ddef70c6bbdb116aec3be7949fe0e",4,92,"m.main.5.inv.13",56,300433170,"gradual",9295601
"19a3fb7764ddef70c6bbdb116aec3be7949fe0e",4,92,"m.main.5.inv.13",60,405201985,"gradual",4253451
"19a3fb7764ddef70c6bbdb116aec3be7949fe0e",4,92,"m.main.5.inv.13",64,459071299,"gradual",7192743
"37572d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,92,"m.tree_add_helper.2.post.23",20,12381109,"gradual",1942831
"37572d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,92,"m.tree_add_helper.2.post.23",24,11239223,"gradual",2381952
"37572d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,92,"m.tree_add_helper.2.post.23",28,24424156,"gradual",3000755
"37572d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,92,"m.tree_add_helper.2.post.23",32,29272544,"gradual",4441956
"37572d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,92,"m.tree_add_helper.2.post.23",36,41041503,"gradual",7973498
"37572d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,92,"m.tree_add_helper.2.post.23",40,49225241,"gradual",10818109
"37572d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,92,"m.tree_add_helper.2.post.23",44,62798121,"gradual",12292914
"37572d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,92,"m.tree_add_helper.2.post.23",48,65526857,"gradual",12732795
"37572d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,92,"m.tree_add_helper.2.post.23",52,90117531,"gradual",16812255
"37572d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,92,"m.tree_add_helper.2.post.23",56,135002096,"gradual",25396965
"37572d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,92,"m.tree_add_helper.2.post.23",60,176275493,"gradual",30281534
"37572d3f9bb9975adbbdbaf3ab98f9fa3ad4a",6,92,"m.tree_add_helper.2.post.23",64,201305546,"gradual",31452227
"19a3fb7764ddef70c6bbdb156aec3be7949fe0e",4,93,"m.tree_remove_helper.1.pre.90",32,60540919,"gradual",1547927
"19a3fb7764ddef70c6bbdb156aec3be7949fe0e",4,93,"m.tree_remove_helper.1.pre.90",36,92756045,"gradual",3354395
"19a3fb7764ddef70c6bbdb156aec3be7949fe0e",4,93,"m.tree_remove_helper.1.pre.90",40,103826380,"gradual",3445113
"19a3fb7764ddef70c6bbdb156aec3be7949fe0e",4,93,"m.tree_remove_helper.1.pre.90",44,146489725,"gradual",3922516
"19a3fb7764ddef70c6bbdb156aec3be7949fe0e",4,93,"m.tree_remove_helper.1.pre.90",48,139644100,"gradual",4966229
"19a3fb7764ddef70c6bbdb156aec3be7949fe0e",4,93,"m.tree_remove_helper.1.pre.90",52,205952102,"gradual",7338248
"19a3fb7764ddef70c6bbdb156aec3be7949fe0e",4,93,"m.tree_remove_helper.1.pre.90",60,418386913,"gradual",13184928
"19a3fb7764ddef70c6bbdb156aec3be7949fe0e",4,93,"m.tree_remove_helper.1.pre.90",64,470044157,"gradual",10972858
"1769553c5f88fafbce33b51e7b3fb8f99067e7b",5,93,"p.bstRemove.6.pred.143",20,5109475,"gradual",1558722
"1769553c5f88fafbce33b51e7b3fb8f99067e7b",5,93,"p.bstRemove.6.pred.143",44,11016407,"gradual",2057286
"1769553c5f88fafbce33b51e7b3fb8f99067e7b",5,93,"p.bstRemove.6.pred.143",60,17997124,"gradual",1687619
"1769553c5f88fafbce33b51e7b3fb8f99067e7b",5,93,"p.bstRemove.6.pred.143",64,20922418,"gradual",2435213
"1f73d1ef4ed3fe33de95b439fd69b721cce4bda",1,94,"m.tree_add.1.pre.16",60,100763394,"gradual",1558523
"fb4cdf0e175ce1ccccf7f95c73b1cfbff735a5",2,94,"p.bst.6.pred.136",20,7280448,"gradual",2818999
"fb4cdf0e175ce1ccccf7f95c73b1cfbff735a5",2,94,"p.bst.6.pred.136",24,5719782,"gradual",1668881
"fb4cdf0e175ce1ccccf7f95c73b1cfbff735a5",2,94,"p.bst.6.pred.136",28,9667710,"gradual",2766074
"fb4cdf0e175ce1ccccf7f95c73b1cfbff735a5",2,94,"p.bst.6.pred.136",32,10343981,"gradual",2294293
"fb4cdf0e175ce1ccccf7f95c73b1cfbff735a5",2,94,"p.bst.6.pred.136",36,13080546,"gradual",4039782
"fb4cdf0e175ce1ccccf7f95c73b1cfbff735a5",2,94,"p.bst.6.pred.136",40,15761960,"gradual",5511574
"fb4cdf0e175ce1ccccf7f95c73b1cfbff735a5",2,94,"p.bst.6.pred.136",44,20000631,"gradual",8171898
"fb4cdf0e175ce1ccccf7f95c73b1cfbff735a5",2,94,"p.bst.6.pred.136",48,17122093,"gradual",2647459
"fb4cdf0e175ce1ccccf7f95c73b1cfbff735a5",2,94,"p.bst.6.pred.136",52,21667498,"gradual",6179314
"fb4cdf0e175ce1ccccf7f95c73b1cfbff735a5",2,94,"p.bst.6.pred.136",56,25535580,"gradual",4147085
"fb4cdf0e175ce1ccccf7f95c73b1cfbff735a5",2,94,"p.bst.6.pred.136",60,33840340,"gradual",10019383
"fb4cdf0e175ce1ccccf7f95c73b1cfbff735a5",2,94,"p.bst.6.pred.136",64,35249736,"gradual",8544789
"19b3fb7764ddef70c6bbdb156aec3be7949fe0e",4,94,"m.create_tree_helper.3.fold.8",52,211408694,"gradual",5456592
"19b3fb7764ddef70c6bbdb156aec3be7949fe0e",4,94,"m.create_tree_helper.3.fold.8",56,308074405,"gradual",7609030
"3757ad3f9bb9975adbbdbaf3ab98f9fa3ed4a",6,94,"m.tree_add_helper.1.pre.21",60,179287727,"gradual",3056122
"3757ad3f9bb9975adbbdbaf3ab98f9fa3ed4a",6,94,"m.tree_add_helper.1.pre.21",64,203767946,"gradual",2057923
"3757ad3f9bb9975adbbdbaf3ab98f9fa3ef4a",6,95,"p.bstRemove.6.pred.143",16,7244019,"gradual",1950060
"3757ad3f9bb9975adbbdbaf3ab98f9fa3ef4a",6,95,"p.bstRemove.6.pred.143",20,17524289,"gradual",5217359
"3757ad3f9bb9975adbbdbaf3ab98f9fa3ef4a",6,95,"p.bstRemove.6.pred.143",24,14742717,"gradual",3885285
"3757ad3f9bb9975adbbdbaf3ab98f9fa3ef4a",6,95,"p.bstRemove.6.pred.143",28,39024849,"gradual",14665471
"3757ad3f9bb9975adbbdbaf3ab98f9fa3ef4a",6,95,"p.bstRemove.6.pred.143",32,45150083,"gradual",16128409
"3757ad3f9bb9975adbbdbaf3ab98f9fa3ef4a",6,95,"p.bstRemove.6.pred.143",36,67861211,"gradual",26947994
"3757ad3f9bb9975adbbdbaf3ab98f9fa3ef4a",6,95,"p.bstRemove.6.pred.143",40,74032843,"gradual",25109400
"3757ad3f9bb9975adbbdbaf3ab98f9fa3ef4a",6,95,"p.bstRemove.6.pred.143",44,106997704,"gradual",44641268
"3757ad3f9bb9975adbbdbaf3ab98f9fa3ef4a",6,95,"p.bstRemove.6.pred.143",48,104481724,"gradual",39699030
"3757ad3f9bb9975adbbdbaf3ab98f9fa3ef4a",6,95,"p.bstRemove.6.pred.143",52,156589429,"gradual",68796159
"3757ad3f9bb9975adbbdbaf3ab98f9fa3ef4a",6,95,"p.bstRemove.6.pred.143",56,228556000,"gradual",94667643
"3757ad3f9bb9975adbbdbaf3ab98f9fa3ef4a",6,95,"p.bstRemove.6.pred.143",60,316753215,"gradual",137465488
"3757ad3f9bb9975adbbdbaf3ab98f9fa3ef4a",6,95,"p.bstRemove.6.pred.143",64,365223488,"gradual",161455542
"1f7bd1ef4ed3fe3bde95b439fd69b721cce4bda",1,96,"m.tree_max_helper.0.assert.57",40,24267105,"gradual",1578308
"19b3fb7774ddef70d6bbdb156aec3be7949fe0e",4,96,"m.tree_max_lemma.3.fold.64",56,290071972,"gradual",1496877
"3757ad3f9bb9975edbbdbaf3ab98f9fa3ef4a",6,96,"m.tree_min.1.pre.66",56,231635969,"gradual",3079969
"ff4cdf0e575ce1ccccf7f95c73b1cfbff737a5",2,97,"p.bstRemove.6.pred.143",28,13331833,"gradual",3740460
"ff4cdf0e575ce1ccccf7f95c73b1cfbff737a5",2,97,"p.bstRemove.6.pred.143",32,15364313,"gradual",4856259
"ff4cdf0e575ce1ccccf7f95c73b1cfbff737a5",2,97,"p.bstRemove.6.pred.143",36,22742569,"gradual",9917141
"ff4cdf0e575ce1ccccf7f95c73b1cfbff737a5",2,97,"p.bstRemove.6.pred.143",40,23856750,"gradual",8032167
"ff4cdf0e575ce1ccccf7f95c73b1cfbff737a5",2,97,"p.bstRemove.6.pred.143",44,34093938,"gradual",14002327
"ff4cdf0e575ce1ccccf7f95c73b1cfbff737a5",2,97,"p.bstRemove.6.pred.143",48,32162501,"gradual",14898548
"ff4cdf0e575ce1ccccf7f95c73b1cfbff737a5",2,97,"p.bstRemove.6.pred.143",52,44952006,"gradual",23696901
"ff4cdf0e575ce1ccccf7f95c73b1cfbff737a5",2,97,"p.bstRemove.6.pred.143",56,62409062,"gradual",36976621
"ff4cdf0e575ce1ccccf7f95c73b1cfbff737a5",2,97,"p.bstRemove.6.pred.143",60,85720365,"gradual",51572070
"ff4cdf0e575ce1ccccf7f95c73b1cfbff737a5",2,97,"p.bstRemove.6.pred.143",64,96713016,"gradual",59401770
"19b3fb7f74ddef70d6bbdb156aec3be7949fe0e",4,97,"m.tree_add_helper.3.fold.25",48,130376205,"gradual",2521996
"19b3fb7f74ddef70d6bbdb156aec3be7949fe0e",4,97,"m.tree_add_helper.3.fold.25",52,195234485,"gradual",3674131
"19b3fb7f74ddef70d6bbdb156aec3be7949fe0e",4,97,"m.tree_add_helper.3.fold.25",56,293390669,"gradual",3318697
"19b3fb7f74ddef70d6bbdb156aec3be7949fe0e",4,97,"m.tree_add_helper.3.fold.25",60,392891213,"gradual",1829087
"19b3fb7f74ddef70d6bbdb156aec3be7949fe0e",4,97,"m.tree_add_helper.3.fold.25",64,448504123,"gradual",5813987
"3757ad3f9bb9975edbbdbef3ab98f9fa3ef4a",6,97,"m.tree_remove_helper.1.pre.90",32,46483508,"gradual",1592336
"3757ad3f9bb9975edbbdbef3ab98f9fa3ef4a",6,97,"m.tree_remove_helper.1.pre.90",36,71093758,"gradual",3288036
"3757ad3f9bb9975edbbdbef3ab98f9fa3ef4a",6,97,"m.tree_remove_helper.1.pre.90",40,79559721,"gradual",5545301
"3757ad3f9bb9975edbbdbef3ab98f9fa3ef4a",6,97,"m.tree_remove_helper.1.pre.90",44,109437799,"gradual",5245650
"3757ad3f9bb9975edbbdbef3ab98f9fa3ef4a",6,97,"m.tree_remove_helper.1.pre.90",48,110264532,"gradual",6566395
"3757ad3f9bb9975edbbdbef3ab98f9fa3ef4a",6,97,"m.tree_remove_helper.1.pre.90",52,162937748,"gradual",11298122
"3757ad3f9bb9975edbbdbef3ab98f9fa3ef4a",6,97,"m.tree_remove_helper.1.pre.90",56,242969858,"gradual",11333889
"3757ad3f9bb9975edbbdbef3ab98f9fa3ef4a",6,97,"m.tree_remove_helper.1.pre.90",60,333804715,"gradual",18372798
"3757ad3f9bb9975edbbdbef3ab98f9fa3ef4a",6,97,"m.tree_remove_helper.1.pre.90",64,380670762,"gradual",19844981
"1f7bd1ef4ed3fe3bde95b43dfd6db721cce4bda",1,98,"m.tree_remove_lemma_left.1.pre.106",52,51779614,"gradual",2061142
"1f7bd1ef4ed3fe3bde95b43dfd6db721cce4bda",1,98,"m.tree_remove_lemma_left.1.pre.106",56,71750361,"gradual",2701774
"1f7bd1ef4ed3fe3bde95b43dfd6db721cce4bda",1,98,"m.tree_remove_lemma_left.1.pre.106",60,100634273,"gradual",2395487
"1f7bd1ef4ed3fe3bde95b43dfd6db721cce4bda",1,98,"m.tree_remove_lemma_left.1.pre.106",64,114912050,"gradual",2337745
"19b3fb7f74ddef70d6bbdb156aec3be7949fe2e",4,98,"p.bstRemove.6.pred.147",60,395968243,"gradual",3077030
"1f69557c5f88fafbde33b51e7b3ff8f99467e7b",5,98,"m.tree_remove_lemma_right.1.pre.130",44,13001267,"gradual",1835122
"1f69557c5f88fafbde33b51e7b3ff8f99467e7b",5,98,"m.tree_remove_lemma_right.1.pre.130",56,17407079,"gradual",1707160
"1f69557c5f88fafbde33b51e7b3ff8f99467e7b",5,98,"m.tree_remove_lemma_right.1.pre.130",60,21158986,"gradual",2621884
