id,conjuncts_total,conjuncts_elim
1ffffdffffffffffffdffffffdfffffffffffff,1554,905
1ffffdffffffffffffdffffffffffffffffffff,1573,924
10000000000000,208,142
800000010000000000000,210,144
800000010000020000000,214,148
1000800000010000020000000,216,150
1000800000010000020800000,216,148
200000001000800000010000020800000,222,148
200000001004800000010000020800000,222,148
200000001404800000010000020800000,224,150
200000001404800000010000020800020,228,150
200000001404800000010800020800020,228,148
200004001404800000010800020800020,231,151
200004001404800000010800020800120,245,159
200004021404800000010800020800120,245,158
200004021404800000010800420800120,268,166
200024021404800000010800420800120,270,168
200024021404800000010800420802120,274,170
200025021404800000010800420802120,274,170
200025021404800800010800420802120,274,169
20002502140c800800010800420802120,274,169
20002502140c840800010800420802120,279,173
20002502140c840800010810420802120,279,171
20002502140c840800010810421802120,288,175
20002502144c840800010810421802120,290,175
20002502144c840800030810421802120,293,176
a0002502144c840800030810421802120,293,175
40a0002502144c840800030810421802120,293,174
40a0002502144c841800030810421802120,296,175
44a0002502144c841800030810421802120,298,177
44a0002502144c841801030810421802120,300,179
44a000250214cc841801030810421802120,302,179
44a000250214cc8418010308104a1802120,304,181
44a000250214cc8418010308104a1902120,307,184
44a000250214cc841801030a104a1902120,311,184
44a000250214cc841801030a106a1902120,311,183
44a000250214cc841801030a186a1902120,321,188
40044a000250214cc841801030a186a1902120,322,188
40044a000250214cc841801030a186a1b02120,326,188
40044a000250214cc841c01030a186a1b02120,330,190
40044a000250214cc841c01070a186a1b02120,331,190
50044a000250214cc841c01070a186a1b02120,331,187
50044a00025021ccc841c01070a186a1b02120,332,187
50044a00025021ccc841c01071a186a1b02120,341,191
50044a00025021ccc841c81071a186a1b02120,346,194
5004ca00025021ccc841c81071a186a1b02120,347,194
5104ca00025021ccc841c81071a186a1b02120,351,198
5104ca00025821ccc841c81071a186a1b02120,351,198
5104ca00035821ccc841c81071a186a1b02120,354,198
5104ca04035821ccc841c81071a186a1b02120,357,198
5104ca04035821ccc841c81071a186a1b021a0,374,201
5104ca0c035821ccc841c81071a186a1b021a0,376,203
5104ca0c035821ccc841c81071b186a1b021a0,379,206
7104ca0c035821ccc841c81071b186a1b021a0,381,209
7104cb0c035821ccc841c81071b186a1b021a0,384,212
7104cb0e035821ccc841c81071b186a1b021a0,388,214
7104cb0e035821ccc841c81071b186a1b025a0,396,225
7104cb0e035821ccc841c81071b186a1f025a0,410,232
f104cb0e035821ccc841c81071b186a1f025a0,410,232
f104cb0e035821ccc841c81871b186a1f025a0,413,236
f104cb0e135821ccc841c81871b186a1f025a0,414,236
f104cb0e135821ccc861c81871b186a1f025a0,416,238
f104cb0e135821ccc861c81871b186a1f025a4,430,246
