"path_id","Specification Increment","Workload","Median Time Elapsed (ms)","Verification Type","Path Performance Type","Example"
4,102,32,87.066583,"Dynamic","Worst","bst"
4,103,16,16.220166,"Dynamic","Worst","bst"
4,103,24,33.187209,"Dynamic","Worst","bst"
4,103,32,88.351042,"Dynamic","Worst","bst"
4,104,16,16.2095,"Dynamic","Worst","bst"
4,104,24,31.888417,"Dynamic","Worst","bst"
4,104,32,89.461375,"Dynamic","Worst","bst"
4,105,16,16.286583,"Dynamic","Worst","bst"
4,105,24,32.585,"Dynamic","Worst","bst"
4,105,32,89.490167,"Dynamic","Worst","bst"
4,106,16,16.112208,"Dynamic","Worst","bst"
4,106,24,32.409708,"Dynamic","Worst","bst"
4,106,32,89.761875,"Dynamic","Worst","bst"
4,107,16,16.370959,"Dynamic","Worst","bst"
4,107,24,32.6175,"Dynamic","Worst","bst"
4,107,32,89.419167,"Dynamic","Worst","bst"
4,108,16,15.925292,"Dynamic","Worst","bst"
4,108,24,32.397375,"Dynamic","Worst","bst"
4,108,32,89.945833,"Dynamic","Worst","bst"
4,109,16,16.43775,"Dynamic","Worst","bst"
4,109,24,31.928916,"Dynamic","Worst","bst"
4,109,32,89.567042,"Dynamic","Worst","bst"
4,110,16,16.439833,"Dynamic","Worst","bst"
4,110,24,32.02375,"Dynamic","Worst","bst"
4,110,32,89.265459,"Dynamic","Worst","bst"
4,111,16,15.942583,"Dynamic","Worst","bst"
4,111,24,31.996625,"Dynamic","Worst","bst"
4,111,32,90.255875,"Dynamic","Worst","bst"
4,112,16,15.843333,"Dynamic","Worst","bst"
4,112,24,32.161375,"Dynamic","Worst","bst"
4,112,32,89.717,"Dynamic","Worst","bst"
4,113,16,16.102667,"Dynamic","Worst","bst"
4,113,24,32.1885,"Dynamic","Worst","bst"
4,113,32,88.541209,"Dynamic","Worst","bst"
4,114,16,16.084,"Dynamic","Worst","bst"
4,114,24,32.725708,"Dynamic","Worst","bst"
4,114,32,88.754541,"Dynamic","Worst","bst"
4,115,16,16.424792,"Dynamic","Worst","bst"
4,115,24,31.9265,"Dynamic","Worst","bst"
4,115,32,90.046125,"Dynamic","Worst","bst"
4,116,16,16.194083,"Dynamic","Worst","bst"
4,116,24,33.107875,"Dynamic","Worst","bst"
4,116,32,89.228875,"Dynamic","Worst","bst"
4,117,16,16.162792,"Dynamic","Worst","bst"
4,117,24,32.470041,"Dynamic","Worst","bst"
4,117,32,88.309333,"Dynamic","Worst","bst"
4,118,16,16.354208,"Dynamic","Worst","bst"
4,118,24,32.475375,"Dynamic","Worst","bst"
4,118,32,90.040833,"Dynamic","Worst","bst"
4,119,16,16.122542,"Dynamic","Worst","bst"
4,119,24,31.940334,"Dynamic","Worst","bst"
4,119,32,87.2705,"Dynamic","Worst","bst"
4,120,16,16.345708,"Dynamic","Worst","bst"
4,120,24,32.750834,"Dynamic","Worst","bst"
4,120,32,88.351833,"Dynamic","Worst","bst"
4,121,16,16.223084,"Dynamic","Worst","bst"
4,121,24,32.304834,"Dynamic","Worst","bst"
4,121,32,89.377,"Dynamic","Worst","bst"
4,122,16,16.282334,"Dynamic","Worst","bst"
4,122,24,32.508416,"Dynamic","Worst","bst"
4,122,32,88.851083,"Dynamic","Worst","bst"
4,123,16,16.353,"Dynamic","Worst","bst"
4,123,24,31.931542,"Dynamic","Worst","bst"
4,123,32,89.919333,"Dynamic","Worst","bst"
4,124,16,16.266208,"Dynamic","Worst","bst"
4,124,24,31.530042,"Dynamic","Worst","bst"
4,124,32,89.699625,"Dynamic","Worst","bst"
4,125,16,16.227375,"Dynamic","Worst","bst"
4,125,24,32.362,"Dynamic","Worst","bst"
4,125,32,90.98,"Dynamic","Worst","bst"
4,126,16,16.786583,"Dynamic","Worst","bst"
4,126,24,33.506042,"Dynamic","Worst","bst"
4,126,32,91.390208,"Dynamic","Worst","bst"
4,127,16,16.400167,"Dynamic","Worst","bst"
4,127,24,32.779458,"Dynamic","Worst","bst"
4,127,32,93.465583,"Dynamic","Worst","bst"
4,128,16,16.408291,"Dynamic","Worst","bst"
4,128,24,32.763792,"Dynamic","Worst","bst"
4,128,32,93.342459,"Dynamic","Worst","bst"
4,129,16,16.809417,"Dynamic","Worst","bst"
4,129,24,32.965583,"Dynamic","Worst","bst"
4,129,32,93.370667,"Dynamic","Worst","bst"
4,130,16,16.611167,"Dynamic","Worst","bst"
4,130,24,33.241167,"Dynamic","Worst","bst"
4,130,32,93.5795,"Dynamic","Worst","bst"
4,131,16,16.991625,"Dynamic","Worst","bst"
4,131,24,32.679125,"Dynamic","Worst","bst"
4,131,32,91.153583,"Dynamic","Worst","bst"
4,132,16,16.930583,"Dynamic","Worst","bst"
4,132,24,32.9345,"Dynamic","Worst","bst"
4,132,32,93.382458,"Dynamic","Worst","bst"
4,133,16,16.643709,"Dynamic","Worst","bst"
4,133,24,33.001875,"Dynamic","Worst","bst"
4,133,32,93.210042,"Dynamic","Worst","bst"
4,134,16,16.68475,"Dynamic","Worst","bst"
4,134,24,32.480334,"Dynamic","Worst","bst"
4,134,32,91.809667,"Dynamic","Worst","bst"
4,135,16,16.779542,"Dynamic","Worst","bst"
4,135,24,32.754458,"Dynamic","Worst","bst"
4,135,32,93.307708,"Dynamic","Worst","bst"
4,136,16,16.744833,"Dynamic","Worst","bst"
4,136,24,32.729833,"Dynamic","Worst","bst"
4,136,32,94.130584,"Dynamic","Worst","bst"
4,137,16,16.780209,"Dynamic","Worst","bst"
4,137,24,33.16275,"Dynamic","Worst","bst"
4,137,32,91.606,"Dynamic","Worst","bst"
4,138,16,17.194042,"Dynamic","Worst","bst"
4,138,24,32.788667,"Dynamic","Worst","bst"
4,138,32,92.545625,"Dynamic","Worst","bst"
4,139,16,16.525458,"Dynamic","Worst","bst"
4,139,24,33.467792,"Dynamic","Worst","bst"
4,139,32,92.589833,"Dynamic","Worst","bst"
4,140,16,16.357083,"Dynamic","Worst","bst"
4,140,24,32.712125,"Dynamic","Worst","bst"
4,140,32,92.144333,"Dynamic","Worst","bst"
4,141,16,16.530291,"Dynamic","Worst","bst"
4,141,24,32.695208,"Dynamic","Worst","bst"
4,141,32,92.342416,"Dynamic","Worst","bst"
4,142,16,17.421167,"Dynamic","Worst","bst"
4,142,24,34.353,"Dynamic","Worst","bst"
4,142,32,100.102166,"Dynamic","Worst","bst"
4,143,16,17.442792,"Dynamic","Worst","bst"
4,143,24,34.290375,"Dynamic","Worst","bst"
4,143,32,100.081584,"Dynamic","Worst","bst"
4,144,16,17.944667,"Dynamic","Worst","bst"
4,144,24,35.488167,"Dynamic","Worst","bst"
4,144,32,102.627916,"Dynamic","Worst","bst"
4,145,16,18.437958,"Dynamic","Worst","bst"
4,145,24,36.489,"Dynamic","Worst","bst"
4,145,32,106.617791,"Dynamic","Worst","bst"
4,146,16,18.7,"Dynamic","Worst","bst"
4,146,24,36.697417,"Dynamic","Worst","bst"
4,146,32,109.592416,"Dynamic","Worst","bst"
4,147,16,18.540958,"Dynamic","Worst","bst"
4,147,24,37.174125,"Dynamic","Worst","bst"
4,147,32,109.119417,"Dynamic","Worst","bst"
4,148,16,18.402875,"Dynamic","Worst","bst"
4,148,24,36.739417,"Dynamic","Worst","bst"
4,148,32,108.690375,"Dynamic","Worst","bst"
4,149,16,17.886458,"Dynamic","Worst","bst"
4,149,24,37.630791,"Dynamic","Worst","bst"
4,149,32,108.145916,"Dynamic","Worst","bst"
4,150,16,19.02425,"Dynamic","Worst","bst"
4,150,24,36.741875,"Dynamic","Worst","bst"
4,150,32,106.657083,"Dynamic","Worst","bst"
4,151,16,18.494875,"Dynamic","Worst","bst"
4,151,24,37.319167,"Dynamic","Worst","bst"
4,151,32,109.616167,"Dynamic","Worst","bst"
4,152,16,18.966875,"Dynamic","Worst","bst"
4,152,24,37.314209,"Dynamic","Worst","bst"
4,152,32,109.714,"Dynamic","Worst","bst"
10,153,16,18.480125,"Dynamic","Median","bst"
10,1,16,3.323542,"Dynamic","Median","bst"
10,2,16,3.183042,"Dynamic","Median","bst"
10,3,16,3.319458,"Dynamic","Median","bst"
10,4,16,3.302584,"Dynamic","Median","bst"
10,5,16,3.362041,"Dynamic","Median","bst"
10,6,16,3.338708,"Dynamic","Median","bst"
10,7,16,3.305625,"Dynamic","Median","bst"
10,8,16,3.051417,"Dynamic","Median","bst"
10,9,16,3.225709,"Dynamic","Median","bst"
10,10,16,3.072167,"Dynamic","Median","bst"
10,11,16,3.683583,"Dynamic","Median","bst"
10,12,16,3.381709,"Dynamic","Median","bst"
10,13,16,3.31625,"Dynamic","Median","bst"
10,14,16,3.06575,"Dynamic","Median","bst"
10,15,16,3.180542,"Dynamic","Median","bst"
10,16,16,3.075667,"Dynamic","Median","bst"
10,17,16,3.449833,"Dynamic","Median","bst"
10,18,16,3.358875,"Dynamic","Median","bst"
10,19,16,3.181875,"Dynamic","Median","bst"
10,20,16,3.235125,"Dynamic","Median","bst"
10,21,16,3.305334,"Dynamic","Median","bst"
10,22,16,3.294667,"Dynamic","Median","bst"
10,23,16,3.321125,"Dynamic","Median","bst"
10,24,16,3.093417,"Dynamic","Median","bst"
10,25,16,3.878792,"Dynamic","Median","bst"
10,26,16,4.389542,"Dynamic","Median","bst"
10,27,16,4.137041,"Dynamic","Median","bst"
10,28,16,4.071125,"Dynamic","Median","bst"
10,29,16,5.276583,"Dynamic","Median","bst"
10,30,16,4.882708,"Dynamic","Median","bst"
10,31,16,7.116958,"Dynamic","Median","bst"
10,32,16,7.103375,"Dynamic","Median","bst"
10,33,16,6.930916,"Dynamic","Median","bst"
10,34,16,6.962792,"Dynamic","Median","bst"
10,35,16,6.996042,"Dynamic","Median","bst"
10,36,16,6.9745,"Dynamic","Median","bst"
10,37,16,7.11625,"Dynamic","Median","bst"
10,38,16,8.249084,"Dynamic","Median","bst"
10,39,16,8.168584,"Dynamic","Median","bst"
10,40,16,8.370375,"Dynamic","Median","bst"
10,41,16,8.117,"Dynamic","Median","bst"
10,42,16,8.270083,"Dynamic","Median","bst"
10,43,16,8.295667,"Dynamic","Median","bst"
10,44,16,8.12,"Dynamic","Median","bst"
10,45,16,8.358125,"Dynamic","Median","bst"
10,46,16,8.282042,"Dynamic","Median","bst"
10,47,16,8.187625,"Dynamic","Median","bst"
10,48,16,8.666166,"Dynamic","Median","bst"
10,49,16,8.63625,"Dynamic","Median","bst"
10,50,16,8.678208,"Dynamic","Median","bst"
10,51,16,8.169125,"Dynamic","Median","bst"
10,52,16,8.755166,"Dynamic","Median","bst"
10,53,16,8.715667,"Dynamic","Median","bst"
10,54,16,8.737958,"Dynamic","Median","bst"
10,55,16,8.441292,"Dynamic","Median","bst"
10,56,16,8.614042,"Dynamic","Median","bst"
10,57,16,8.716625,"Dynamic","Median","bst"
10,58,16,8.810292,"Dynamic","Median","bst"
10,59,16,8.504875,"Dynamic","Median","bst"
10,60,16,8.612292,"Dynamic","Median","bst"
10,61,16,8.666959,"Dynamic","Median","bst"
10,62,16,8.508875,"Dynamic","Median","bst"
10,63,16,9.112958,"Dynamic","Median","bst"
10,64,16,10.413791,"Dynamic","Median","bst"
10,65,16,10.519709,"Dynamic","Median","bst"
10,66,16,11.508792,"Dynamic","Median","bst"
10,67,16,11.199833,"Dynamic","Median","bst"
10,68,16,11.529833,"Dynamic","Median","bst"
10,69,16,11.652792,"Dynamic","Median","bst"
10,70,16,11.13525,"Dynamic","Median","bst"
10,71,16,11.51175,"Dynamic","Median","bst"
10,72,16,11.708917,"Dynamic","Median","bst"
10,73,16,11.694166,"Dynamic","Median","bst"
10,74,16,11.49225,"Dynamic","Median","bst"
10,75,16,11.541292,"Dynamic","Median","bst"
10,76,16,11.688292,"Dynamic","Median","bst"
10,77,16,11.234291,"Dynamic","Median","bst"
10,78,16,11.231125,"Dynamic","Median","bst"
10,79,16,11.570167,"Dynamic","Median","bst"
10,80,16,11.452334,"Dynamic","Median","bst"
10,81,16,11.211291,"Dynamic","Median","bst"
10,82,16,11.366458,"Dynamic","Median","bst"
10,83,16,11.555625,"Dynamic","Median","bst"
10,84,16,11.413583,"Dynamic","Median","bst"
10,85,16,12.632,"Dynamic","Median","bst"
10,86,16,12.769541,"Dynamic","Median","bst"
10,87,16,12.847083,"Dynamic","Median","bst"
10,88,16,12.847583,"Dynamic","Median","bst"
10,89,16,12.685875,"Dynamic","Median","bst"
10,90,16,12.561375,"Dynamic","Median","bst"
10,91,16,14.213417,"Dynamic","Median","bst"
10,92,16,14.041583,"Dynamic","Median","bst"
10,93,16,14.019833,"Dynamic","Median","bst"
10,94,16,14.513,"Dynamic","Median","bst"
10,95,16,14.336042,"Dynamic","Median","bst"
10,96,16,14.400417,"Dynamic","Median","bst"
10,97,16,13.941666,"Dynamic","Median","bst"
10,98,16,14.571583,"Dynamic","Median","bst"
10,99,16,14.573583,"Dynamic","Median","bst"
10,100,16,14.62475,"Dynamic","Median","bst"
10,101,16,14.767834,"Dynamic","Median","bst"
10,102,16,14.220542,"Dynamic","Median","bst"
10,103,16,14.52575,"Dynamic","Median","bst"
10,104,16,14.491416,"Dynamic","Median","bst"
10,105,16,14.727416,"Dynamic","Median","bst"
10,106,16,14.856833,"Dynamic","Median","bst"
10,107,16,14.606875,"Dynamic","Median","bst"
10,108,16,14.326917,"Dynamic","Median","bst"
10,109,16,14.457375,"Dynamic","Median","bst"
10,110,16,14.367625,"Dynamic","Median","bst"
10,111,16,14.727959,"Dynamic","Median","bst"
10,112,16,14.857083,"Dynamic","Median","bst"
10,113,16,15.230167,"Dynamic","Median","bst"
10,114,16,14.659042,"Dynamic","Median","bst"
10,115,16,14.289542,"Dynamic","Median","bst"
10,116,16,15.017041,"Dynamic","Median","bst"
10,117,16,15.076333,"Dynamic","Median","bst"
10,118,16,14.982625,"Dynamic","Median","bst"
10,119,16,15.000167,"Dynamic","Median","bst"
10,120,16,14.88625,"Dynamic","Median","bst"
10,121,16,15.537583,"Dynamic","Median","bst"
10,122,16,16.188083,"Dynamic","Median","bst"
10,123,16,16.277959,"Dynamic","Median","bst"
10,124,16,15.899333,"Dynamic","Median","bst"
10,125,16,16.051167,"Dynamic","Median","bst"
10,126,16,16.219375,"Dynamic","Median","bst"
10,127,16,15.878208,"Dynamic","Median","bst"
10,128,16,16.968958,"Dynamic","Median","bst"
10,129,16,16.459167,"Dynamic","Median","bst"
10,130,16,16.391917,"Dynamic","Median","bst"
10,131,16,16.448042,"Dynamic","Median","bst"
10,132,16,16.539084,"Dynamic","Median","bst"
10,133,16,16.69275,"Dynamic","Median","bst"
10,134,16,17.094584,"Dynamic","Median","bst"
10,135,16,17.107542,"Dynamic","Median","bst"
10,136,16,17.135416,"Dynamic","Median","bst"
10,137,16,17.181625,"Dynamic","Median","bst"
10,138,16,17.048541,"Dynamic","Median","bst"
10,139,16,17.2875,"Dynamic","Median","bst"
10,140,16,17.197,"Dynamic","Median","bst"
10,141,16,17.898208,"Dynamic","Median","bst"
10,142,16,18.274,"Dynamic","Median","bst"
10,143,16,18.085541,"Dynamic","Median","bst"
10,144,16,18.484417,"Dynamic","Median","bst"
10,145,16,17.866875,"Dynamic","Median","bst"
10,146,16,18.607125,"Dynamic","Median","bst"
10,147,16,18.657417,"Dynamic","Median","bst"
10,148,16,18.59225,"Dynamic","Median","bst"
10,149,16,18.486708,"Dynamic","Median","bst"
10,150,16,18.708834,"Dynamic","Median","bst"
10,151,16,18.60075,"Dynamic","Median","bst"
10,152,16,18.834292,"Dynamic","Median","bst"
11,153,32,108.356667,"Dynamic","Median","bst"
11,1,32,3.759584,"Dynamic","Median","bst"
11,2,32,3.843459,"Dynamic","Median","bst"
11,3,32,5.8215,"Dynamic","Median","bst"
11,4,32,5.9125,"Dynamic","Median","bst"
11,5,32,14.326291,"Dynamic","Median","bst"
11,6,32,16.801666,"Dynamic","Median","bst"
11,7,32,16.918375,"Dynamic","Median","bst"
11,8,32,17.107583,"Dynamic","Median","bst"
11,9,32,16.819875,"Dynamic","Median","bst"
11,10,32,16.937709,"Dynamic","Median","bst"
11,11,32,16.79325,"Dynamic","Median","bst"
11,12,32,16.513583,"Dynamic","Median","bst"
11,13,32,16.674042,"Dynamic","Median","bst"
11,14,32,16.716083,"Dynamic","Median","bst"
11,15,32,19.87,"Dynamic","Median","bst"
11,16,32,19.246959,"Dynamic","Median","bst"
11,17,32,19.476875,"Dynamic","Median","bst"
11,18,32,19.5315,"Dynamic","Median","bst"
11,19,32,19.557208,"Dynamic","Median","bst"
11,20,32,19.683875,"Dynamic","Median","bst"
11,21,32,19.567292,"Dynamic","Median","bst"
11,22,32,19.630625,"Dynamic","Median","bst"
11,23,32,19.670042,"Dynamic","Median","bst"
11,24,32,19.769166,"Dynamic","Median","bst"
11,25,32,19.748958,"Dynamic","Median","bst"
11,26,32,19.952042,"Dynamic","Median","bst"
11,27,32,19.59825,"Dynamic","Median","bst"
11,28,32,20.188291,"Dynamic","Median","bst"
11,29,32,19.928583,"Dynamic","Median","bst"
11,30,32,19.921083,"Dynamic","Median","bst"
11,31,32,19.70425,"Dynamic","Median","bst"
11,32,32,19.797083,"Dynamic","Median","bst"
11,33,32,20.025125,"Dynamic","Median","bst"
11,34,32,19.794667,"Dynamic","Median","bst"
11,35,32,20.715416,"Dynamic","Median","bst"
11,36,32,19.492958,"Dynamic","Median","bst"
11,37,32,19.9125,"Dynamic","Median","bst"
11,38,32,19.922041,"Dynamic","Median","bst"
11,39,32,19.993,"Dynamic","Median","bst"
11,40,32,19.495667,"Dynamic","Median","bst"
11,41,32,19.62875,"Dynamic","Median","bst"
11,42,32,25.757208,"Dynamic","Median","bst"
11,43,32,25.577666,"Dynamic","Median","bst"
11,44,32,25.671042,"Dynamic","Median","bst"
11,45,32,25.978625,"Dynamic","Median","bst"
11,46,32,26.271708,"Dynamic","Median","bst"
11,47,32,29.705042,"Dynamic","Median","bst"
11,48,32,29.496416,"Dynamic","Median","bst"
11,49,32,30.186666,"Dynamic","Median","bst"
11,50,32,29.268916,"Dynamic","Median","bst"
11,51,32,31.021417,"Dynamic","Median","bst"
11,52,32,30.990625,"Dynamic","Median","bst"
11,53,32,30.955292,"Dynamic","Median","bst"
11,54,32,30.0545,"Dynamic","Median","bst"
11,55,32,29.591333,"Dynamic","Median","bst"
11,56,32,30.493542,"Dynamic","Median","bst"
11,57,32,29.86375,"Dynamic","Median","bst"
11,58,32,29.923583,"Dynamic","Median","bst"
11,59,32,29.888,"Dynamic","Median","bst"
11,60,32,29.592042,"Dynamic","Median","bst"
11,61,32,29.909209,"Dynamic","Median","bst"
11,62,32,30.029625,"Dynamic","Median","bst"
11,63,32,30.414792,"Dynamic","Median","bst"
11,64,32,30.595208,"Dynamic","Median","bst"
11,65,32,29.592,"Dynamic","Median","bst"
11,66,32,29.780833,"Dynamic","Median","bst"
11,67,32,29.705708,"Dynamic","Median","bst"
11,68,32,29.963458,"Dynamic","Median","bst"
11,69,32,30.2865,"Dynamic","Median","bst"
11,70,32,30.249458,"Dynamic","Median","bst"
11,71,32,29.968875,"Dynamic","Median","bst"
11,72,32,29.930916,"Dynamic","Median","bst"
11,73,32,29.896625,"Dynamic","Median","bst"
11,74,32,30.602625,"Dynamic","Median","bst"
11,75,32,31.530708,"Dynamic","Median","bst"
11,76,32,31.081792,"Dynamic","Median","bst"
11,77,32,31.326625,"Dynamic","Median","bst"
11,78,32,31.18925,"Dynamic","Median","bst"
11,79,32,30.818625,"Dynamic","Median","bst"
11,80,32,31.719334,"Dynamic","Median","bst"
11,81,32,31.240708,"Dynamic","Median","bst"
11,82,32,30.716334,"Dynamic","Median","bst"
11,83,32,30.659958,"Dynamic","Median","bst"
11,84,32,31.087875,"Dynamic","Median","bst"
11,85,32,32.074791,"Dynamic","Median","bst"
11,86,32,31.252333,"Dynamic","Median","bst"
11,87,32,37.727,"Dynamic","Median","bst"
11,88,32,37.537709,"Dynamic","Median","bst"
11,89,32,37.783666,"Dynamic","Median","bst"
11,90,32,37.920291,"Dynamic","Median","bst"
11,91,32,37.580833,"Dynamic","Median","bst"
11,92,32,38.818166,"Dynamic","Median","bst"
11,93,32,37.481542,"Dynamic","Median","bst"
11,94,32,37.879958,"Dynamic","Median","bst"
11,95,32,38.181167,"Dynamic","Median","bst"
11,96,32,38.889875,"Dynamic","Median","bst"
11,97,32,38.039541,"Dynamic","Median","bst"
11,98,32,37.889041,"Dynamic","Median","bst"
11,99,32,37.868959,"Dynamic","Median","bst"
11,100,32,37.65575,"Dynamic","Median","bst"
11,101,32,38.805375,"Dynamic","Median","bst"
11,102,32,42.2145,"Dynamic","Median","bst"
11,103,32,45.010166,"Dynamic","Median","bst"
11,104,32,44.396709,"Dynamic","Median","bst"
11,105,32,43.843208,"Dynamic","Median","bst"
11,106,32,44.641625,"Dynamic","Median","bst"
11,107,32,43.936917,"Dynamic","Median","bst"
11,108,32,44.665792,"Dynamic","Median","bst"
11,109,32,44.204958,"Dynamic","Median","bst"
11,110,32,44.7675,"Dynamic","Median","bst"
11,111,32,43.764917,"Dynamic","Median","bst"
11,112,32,45.522916,"Dynamic","Median","bst"
11,113,32,45.461042,"Dynamic","Median","bst"
11,114,32,55.126541,"Dynamic","Median","bst"
11,115,32,56.151917,"Dynamic","Median","bst"
11,116,32,56.322167,"Dynamic","Median","bst"
11,117,32,55.024875,"Dynamic","Median","bst"
11,118,32,60.406041,"Dynamic","Median","bst"
11,119,32,66.8465,"Dynamic","Median","bst"
11,120,32,66.302917,"Dynamic","Median","bst"
11,121,32,65.701708,"Dynamic","Median","bst"
11,122,32,66.034792,"Dynamic","Median","bst"
11,123,32,70.799959,"Dynamic","Median","bst"
11,124,32,70.591791,"Dynamic","Median","bst"
11,125,32,69.354541,"Dynamic","Median","bst"
11,126,32,71.687708,"Dynamic","Median","bst"
11,127,32,80.229083,"Dynamic","Median","bst"
11,128,32,80.648959,"Dynamic","Median","bst"
11,129,32,80.393125,"Dynamic","Median","bst"
11,130,32,80.382375,"Dynamic","Median","bst"
11,131,32,91.669791,"Dynamic","Median","bst"
11,132,32,92.105,"Dynamic","Median","bst"
11,133,32,103.676875,"Dynamic","Median","bst"
11,134,32,100.869709,"Dynamic","Median","bst"
11,135,32,98.506458,"Dynamic","Median","bst"
11,136,32,100.899375,"Dynamic","Median","bst"
11,137,32,98.881917,"Dynamic","Median","bst"
11,138,32,96.397958,"Dynamic","Median","bst"
11,139,32,93.926167,"Dynamic","Median","bst"
11,140,32,96.254875,"Dynamic","Median","bst"
11,141,32,96.994041,"Dynamic","Median","bst"
11,142,32,97.20825,"Dynamic","Median","bst"
11,143,32,110.432833,"Dynamic","Median","bst"
11,144,32,107.166208,"Dynamic","Median","bst"
11,145,32,107.047583,"Dynamic","Median","bst"
11,146,32,107.254625,"Dynamic","Median","bst"
11,147,32,106.851291,"Dynamic","Median","bst"
11,148,32,108.420209,"Dynamic","Median","bst"
11,149,32,112.366667,"Dynamic","Median","bst"
11,150,32,109.203875,"Dynamic","Median","bst"
11,151,32,109.071667,"Dynamic","Median","bst"
11,152,32,107.281333,"Dynamic","Median","bst"
13,153,16,18.480125,"Dynamic","Best","bst"
13,153,24,37.446792,"Dynamic","Best","bst"
13,153,32,108.356667,"Dynamic","Best","bst"
13,1,16,2.982084,"Dynamic","Best","bst"
13,1,24,3.490583,"Dynamic","Best","bst"
13,1,32,3.621667,"Dynamic","Best","bst"
13,2,16,3.328542,"Dynamic","Best","bst"
13,2,24,3.033459,"Dynamic","Best","bst"
13,2,32,3.782333,"Dynamic","Best","bst"
13,3,16,3.35425,"Dynamic","Best","bst"
13,3,24,3.367875,"Dynamic","Best","bst"
13,3,32,3.834916,"Dynamic","Best","bst"
13,4,16,2.996042,"Dynamic","Best","bst"
13,4,24,3.44275,"Dynamic","Best","bst"
13,4,32,3.607584,"Dynamic","Best","bst"
13,5,16,2.994791,"Dynamic","Best","bst"
13,5,24,3.4945,"Dynamic","Best","bst"
13,5,32,3.818791,"Dynamic","Best","bst"
13,6,16,3.039708,"Dynamic","Best","bst"
13,6,24,3.203125,"Dynamic","Best","bst"
13,6,32,3.4745,"Dynamic","Best","bst"
13,7,16,3.131917,"Dynamic","Best","bst"
13,7,24,3.309,"Dynamic","Best","bst"
13,7,32,3.622666,"Dynamic","Best","bst"
13,8,16,3.403958,"Dynamic","Best","bst"
13,8,24,3.537666,"Dynamic","Best","bst"
13,8,32,3.808584,"Dynamic","Best","bst"
13,9,16,3.315042,"Dynamic","Best","bst"
13,9,24,3.531959,"Dynamic","Best","bst"
13,9,32,3.69675,"Dynamic","Best","bst"
13,10,16,3.005292,"Dynamic","Best","bst"
13,10,24,3.511792,"Dynamic","Best","bst"
13,10,32,3.59025,"Dynamic","Best","bst"
13,11,16,3.342166,"Dynamic","Best","bst"
13,11,24,3.361709,"Dynamic","Best","bst"
13,11,32,3.409792,"Dynamic","Best","bst"
13,12,16,3.268666,"Dynamic","Best","bst"
13,12,24,3.404208,"Dynamic","Best","bst"
13,12,32,3.85475,"Dynamic","Best","bst"
13,13,16,2.974959,"Dynamic","Best","bst"
13,13,24,3.1605,"Dynamic","Best","bst"
13,13,32,3.623083,"Dynamic","Best","bst"
13,14,16,3.077292,"Dynamic","Best","bst"
13,14,24,3.521917,"Dynamic","Best","bst"
13,14,32,3.842875,"Dynamic","Best","bst"
13,15,16,3.301958,"Dynamic","Best","bst"
13,15,24,3.392583,"Dynamic","Best","bst"
13,15,32,3.400583,"Dynamic","Best","bst"
13,16,16,3.355708,"Dynamic","Best","bst"
13,16,24,3.247916,"Dynamic","Best","bst"
13,16,32,3.709125,"Dynamic","Best","bst"
13,17,16,3.320875,"Dynamic","Best","bst"
13,17,24,3.514583,"Dynamic","Best","bst"
13,17,32,3.451583,"Dynamic","Best","bst"
13,18,16,3.360667,"Dynamic","Best","bst"
13,18,24,3.241834,"Dynamic","Best","bst"
13,18,32,4.096917,"Dynamic","Best","bst"
13,19,16,3.291458,"Dynamic","Best","bst"
13,19,24,3.360958,"Dynamic","Best","bst"
13,19,32,4.051709,"Dynamic","Best","bst"
13,20,16,3.328125,"Dynamic","Best","bst"
13,20,24,3.493625,"Dynamic","Best","bst"
13,20,32,3.871916,"Dynamic","Best","bst"
13,21,16,3.2575,"Dynamic","Best","bst"
13,21,24,3.216125,"Dynamic","Best","bst"
13,21,32,4.060542,"Dynamic","Best","bst"
13,22,16,3.357292,"Dynamic","Best","bst"
13,22,24,3.177333,"Dynamic","Best","bst"
13,22,32,3.702417,"Dynamic","Best","bst"
13,23,16,3.343792,"Dynamic","Best","bst"
13,23,24,3.230125,"Dynamic","Best","bst"
13,23,32,3.976666,"Dynamic","Best","bst"
13,24,16,3.186917,"Dynamic","Best","bst"
13,24,24,3.190667,"Dynamic","Best","bst"
13,24,32,3.674666,"Dynamic","Best","bst"
13,25,16,3.311417,"Dynamic","Best","bst"
13,25,24,3.594542,"Dynamic","Best","bst"
13,25,32,4.104958,"Dynamic","Best","bst"
13,26,16,3.017542,"Dynamic","Best","bst"
13,26,24,3.537959,"Dynamic","Best","bst"
13,26,32,3.730709,"Dynamic","Best","bst"
13,27,16,3.417417,"Dynamic","Best","bst"
13,27,24,4.207084,"Dynamic","Best","bst"
13,27,32,6.333791,"Dynamic","Best","bst"
13,28,16,3.423833,"Dynamic","Best","bst"
13,28,24,4.372875,"Dynamic","Best","bst"
13,28,32,6.352583,"Dynamic","Best","bst"
13,29,16,3.433625,"Dynamic","Best","bst"
13,29,24,4.34025,"Dynamic","Best","bst"
13,29,32,6.297792,"Dynamic","Best","bst"
13,30,16,3.399208,"Dynamic","Best","bst"
13,30,24,4.325834,"Dynamic","Best","bst"
13,30,32,6.429208,"Dynamic","Best","bst"
13,31,16,3.076875,"Dynamic","Best","bst"
13,31,24,4.550625,"Dynamic","Best","bst"
13,31,32,6.263083,"Dynamic","Best","bst"
