"id","path_id","level_id","component_added","stress","median","verification","classification","example"
"1ffccff3ff75eeddffdfff9fef3fddfbff7fff5",2,83.6601307189542,"p.bst.6.pred.pred_inst.137",64,305.314544,"gradual","median","bst"
"1ffccffbff75eeddffdfff9fef3fddfbff7fff5",2,84.3137254901961,"m.tree_add_helper.3.fold.pred_inst.25",64,271.51155,"gradual","median","bst"
"1ffccffbff75eedfffdfff9fef3fddfbff7fff5",2,84.9673202614379,"m.tree_max_helper.3.fold.pred_inst.59",64,274.283394,"gradual","median","bst"
"1ffccffbfff5eedfffdfff9fef3fddfbff7fff5",2,85.6209150326797,"m.tree_main_lemma.2.post.pred_inst.37",64,278.454392,"gradual","median","bst"
"1ffccffbfffdeedfffdfff9fef3fddfbff7fff5",2,86.2745098039216,"m.tree_main_lemma_bst.2.post.pred_inst.41",64,377.042912,"gradual","median","bst"
"1ffccffbfffdeedfffdfff9fef3fddfbff7fff7",2,86.9281045751634,"p.tree.6.pred.pred_inst.151",64,243.049895,"gradual","median","bst"
"1ffccffffffdeedfffdfff9fef3fddfbff7fff7",2,87.5816993464052,"m.tree_contains.1.pre.pred_inst.26",64,237.831225,"gradual","median","bst"
"1ffccffffffdeedfffdfffdfef3fddfbff7fff7",2,88.2352941176471,"m.tree_remove.1.pre.pred_inst.86",64,236.036425,"gradual","median","bst"
"1ffccffffffdeedfffffffdfef3fddfbff7fff7",2,88.8888888888889,"m.tree_min_helper.1.pre.pred_inst.71",64,241.948204,"gradual","median","bst"
"1ffccffffffdeedfffffffdfef7fddfbff7fff7",2,89.5424836601307,"m.tree_remove_lemma.2.post.pred_inst.102",64,241.601289,"gradual","median","bst"
"1ffccffffffdeeffffffffdfef7fddfbff7fff7",2,90.1960784313726,"m.tree_max_helper.3.fold.pred_inst.55",64,237.709304,"gradual","median","bst"
"1ffccffffffdfeffffffffdfef7fddfbff7fff7",2,90.8496732026144,"m.tree_max.3.fold.pred_inst.48",64,242.471741,"gradual","median","bst"
"1ffceffffffdfeffffffffdfef7fddfbff7fff7",2,91.5032679738562,"m.tree_add.1.pre.default.15",64,240.189695,"gradual","median","bst"
"1ffceffffffdfeffffffffdfef7fddfbffffff7",2,92.156862745098,"m.tree_remove_lemma_right.3.fold.pred_inst.133",64,237.40764,"gradual","median","bst"
"1ffceffffffdffffffffffdfef7fddfbffffff7",2,92.8104575163399,"m.tree_max_helper.2.post.pred_inst.52",64,239.290177,"gradual","median","bst"
"1ffcefffffffffffffffffdfef7fddfbffffff7",2,93.4640522875817,"m.tree_main_lemma_bst.3.fold.pred_inst.43",64,136.760829,"gradual","median","bst"
"1ffcefffffffffffffffffdfef7fdffbffffff7",2,94.1176470588235,"m.tree_remove_lemma_left2.4.unfold.pred_inst.115",64,139.043985,"gradual","median","bst"
"1ffcefffffffffffffffffdfefffdffbffffff7",2,94.7712418300653,"m.tree_remove_lemma.1.pre.pred_inst.101",64,137.284135,"gradual","median","bst"
"1ffcefffffffffffffffffdfefffdfffffffff7",2,95.4248366013072,"m.tree_remove_lemma_max.4.unfold.pred_inst.122",64,137.766345,"gradual","median","bst"
"1ffcefffffffffffffffffdfffffdfffffffff7",2,96.078431372549,"m.tree_remove_helper.3.fold.pred_inst.96",64,73.836405,"gradual","median","bst"
"1ffcffffffffffffffffffdfffffdfffffffff7",2,96.7320261437908,"m.tree_add.1.pre.pred_inst.16",64,94.019695,"gradual","median","bst"
"1ffcffffffffffffffffffdfffffffffffffff7",2,97.3856209150327,"m.tree_remove_lemma_left.3.fold.pred_inst.111",64,79.003254,"gradual","median","bst"
"1ffcffffffffffffffffffffffffffffffffff7",2,98.0392156862745,"m.tree_remove.2.post.pred_inst.87",64,77.680132,"gradual","median","bst"
"1ffcfffffffffffffffffffffffffffffffffff",2,98.6928104575163,"p.bstRemove.6.pred.acc.149",64,76.902281,"gradual","median","bst"
"1ffefffffffffffffffffffffffffffffffffff",2,99.3464052287582,"m.main.5.inv.default.11",64,55.829692,"gradual","median","bst"
"1ffffffffffffffffffffffffffffffffffffff",2,100,"m.main.5.inv.default.12",64,55.682476,"gradual","median","bst"
"0",4,0,NA,64,0.919802,"gradual","worst","bst"
"400000000",4,0.65359477124183,"m.tree_remove_lemma_left2.3.fold.pred_inst.118",64,3.297797,"gradual","worst","bst"
"400000004",4,1.30718954248366,"p.bstRemove.6.pred.acc.150",64,3.215357,"gradual","worst","bst"
"80000000000000000400000004",4,1.96078431372549,"m.tree_max_helper.1.pre.default.49",64,3.158874,"gradual","worst","bst"
"82000000000000000400000004",4,2.61437908496732,"m.tree_max_helper.3.fold.pred_inst.55",64,3.19081,"gradual","worst","bst"
"8000000082000000000000000400000004",4,3.26797385620915,"m.tree_add.2.post.pred_inst.17",64,3.281627,"gradual","worst","bst"
"2008000000082000000000000000400000004",4,3.92156862745098,"m.create_tree_helper.3.fold.pred_inst.7",64,3.290845,"gradual","worst","bst"
"2008000000082000800000000000400000004",4,4.57516339869281,"m.tree_min.3.fold.pred_inst.69",64,3.309624,"gradual","worst","bst"
"102008000000082000800000000000400000004",4,5.22875816993464,"m.create_tree.1.pre.default.0",64,3.293946,"gradual","worst","bst"
"102008000000082000800000000001400000004",4,5.88235294117647,"m.tree_remove_lemma_left2.3.fold.pred_inst.116",64,3.279618,"gradual","worst","bst"
"102008000000082000800000000001401000004",4,6.5359477124183,"m.tree_remove_lemma_min.3.fold.pred_inst.128",64,3.273495,"gradual","worst","bst"
"102008200000082000800000000001401000004",4,7.18954248366013,"m.tree_add_helper.2.post.pred_inst.23",64,3.743615,"gradual","worst","bst"
"102008202000082000800000000001401000004",4,7.84313725490196,"m.tree_contains_helper.2.post.pred_inst.31",64,4.706682,"gradual","worst","bst"
"102008202000082000801000000001401000004",4,8.49673202614379,"m.tree_min_helper.3.fold.pred_inst.80",64,4.828661,"gradual","worst","bst"
"102008202000082000801000000003401000004",4,9.15032679738562,"m.tree_remove_lemma_left2.4.unfold.pred_inst.115",64,4.785125,"gradual","worst","bst"
"102008202000092000801000000003401000004",4,9.80392156862745,"m.tree_max_helper.2.post.pred_inst.52",64,4.860757,"gradual","worst","bst"
"102008202000093000801000000003401000004",4,10.4575163398693,"m.tree_max_helper.4.unfold.pred_inst.56",64,4.766453,"gradual","worst","bst"
"102008202000093040801000000003401000004",4,11.1111111111111,"m.tree_max_lemma.2.post.pred_inst.62",64,4.832366,"gradual","worst","bst"
"1020082020000930c0801000000003401000004",4,11.7647058823529,"m.tree_max_lemma.1.pre.pred_inst.61",64,4.798062,"gradual","worst","bst"
"1020082020000930c0801000000003401010004",4,12.4183006535948,"p.bst.6.pred.pred_inst.136",64,4.863841,"gradual","worst","bst"
"1020082020040930c0801000000003401010004",4,13.0718954248366,"m.tree_main_lemma_bst.4.unfold.pred_inst.42",64,4.681084,"gradual","worst","bst"
"1020082020040930c0801000000023401010004",4,13.7254901960784,"m.tree_remove_lemma_left.3.fold.pred_inst.111",64,4.701907,"gradual","worst","bst"
"1020082020040930c0801000000023411010004",4,14.3790849673203,"m.tree_remove_lemma_min.1.pre.default.124",64,4.740327,"gradual","worst","bst"
"1020082020840930c0801000000023411010004",4,15.0326797385621,"m.tree_main_lemma.2.post.pred_inst.37",64,4.812252,"gradual","worst","bst"
"1020482020840930c0801000000023411010004",4,15.6862745098039,"m.tree_add.1.pre.default.14",64,4.896351,"gradual","worst","bst"
"1820482020840930c0801000000023411010004",4,16.3398692810458,"m.create_tree.1.pre.default.1",64,4.812728,"gradual","worst","bst"
"1820482020840930c0801000004023411010004",4,16.9934640522876,"m.tree_remove_lemma.2.post.pred_inst.102",64,4.869498,"gradual","worst","bst"
"1820482020840930c080100000402b411010004",4,17.6470588235294,"m.tree_remove_lemma_left2.1.pre.pred_inst.113",64,5.005792,"gradual","worst","bst"
"1820492020840930c080100000402b411010004",4,18.3006535947712,"m.tree_add_helper.1.pre.default.20",64,5.045361,"gradual","worst","bst"
"1820492020840930c080100000402b41101000c",4,18.9542483660131,"p.bstRemove.6.pred.acc.149",64,5.024027,"gradual","worst","bst"
"1920492020840930c080100000402b41101000c",4,19.6078431372549,"m.create_tree_helper.1.pre.default.4",64,5.064041,"gradual","worst","bst"
"19204920208c0930c080100000402b41101000c",4,20.2614379084967,"m.tree_main_lemma_bst.2.post.pred_inst.41",64,12.772639,"gradual","worst","bst"
"19204920208c0930c080100000402b41901000c",4,20.9150326797386,"m.tree_remove_lemma_min.1.pre.pred_inst.125",64,12.884129,"gradual","worst","bst"
