"id","path_id","level_id","component_added","stress","median","verification","diff","pdiff","context_name","context_type","bst_component_type","example","classification","list_component_type","composite_component_type"
"365a38573dd4f6f5ab20e858f51e486e",0,54.5,"p.subtreeHelper.6.pred.acc.111",26,87663000,"gradual",49466583,129.5,"subtreeHelper","pred",NA,"composite","max",NA,"acc"
"365a38573dd4f6f5ab20e858f51e486e",0,54.5,"p.subtreeHelper.6.pred.acc.111",28,109532390,"gradual",62519751,133,"subtreeHelper","pred",NA,"composite","max",NA,"acc"
"365a38573dd4f6f5ab20e858f51e486e",0,54.5,"p.subtreeHelper.6.pred.acc.111",30,136053861,"gradual",80279263,143.9,"subtreeHelper","pred",NA,"composite","max",NA,"acc"
"365a38573dd4f6f5ab20e858f51e486e",0,54.5,"p.subtreeHelper.6.pred.acc.111",32,163381247,"gradual",98969656,153.7,"subtreeHelper","pred",NA,"composite","max",NA,"acc"
"ac43b8dab47772ff5058aaa575e9c6b",1,55.3,"p.tree.6.pred.pred_inst.120",26,54570063,"gradual",50093823,1119.1,"tree","pred",NA,"composite","max",NA,"pred_inst"
"ac43b8dab47772ff5058aaa575e9c6b",1,55.3,"p.tree.6.pred.pred_inst.120",28,66294806,"gradual",61491350,1280.1,"tree","pred",NA,"composite","max",NA,"pred_inst"
"ac43b8dab47772ff5058aaa575e9c6b",1,55.3,"p.tree.6.pred.pred_inst.120",30,77889275,"gradual",72572403,1364.9,"tree","pred",NA,"composite","max",NA,"pred_inst"
"ac43b8dab47772ff5058aaa575e9c6b",1,55.3,"p.tree.6.pred.pred_inst.120",32,95526819,"gradual",89718016,1544.5,"tree","pred",NA,"composite","max",NA,"pred_inst"
"11ddb0d0e236404e12bd5bff8bbbb755",4,55.3,"p.tree.6.pred.pred_inst.121",32,48515660,"gradual",43698760,907.2,"tree","pred",NA,"composite","max",NA,"pred_inst"
"319697c10f0955dcd59b61f4beef5fff",6,61,"p.tree.6.pred.pred_inst.121",18,82266654,"gradual",48784764,145.7,"tree","pred",NA,"composite","max",NA,"pred_inst"
"319697c10f0955dcd59b61f4beef5fff",6,61,"p.tree.6.pred.pred_inst.121",20,105307345,"gradual",62047173,143.4,"tree","pred",NA,"composite","max",NA,"pred_inst"
"319697c10f0955dcd59b61f4beef5fff",6,61,"p.tree.6.pred.pred_inst.121",22,141929771,"gradual",86096017,154.2,"tree","pred",NA,"composite","max",NA,"pred_inst"
"319697c10f0955dcd59b61f4beef5fff",6,61,"p.tree.6.pred.pred_inst.121",24,172395186,"gradual",102606165,147,"tree","pred",NA,"composite","max",NA,"pred_inst"
"319697c10f0955dcd59b61f4beef5fff",6,61,"p.tree.6.pred.pred_inst.121",26,222002850,"gradual",133835043,151.8,"tree","pred",NA,"composite","max",NA,"pred_inst"
"319697c10f0955dcd59b61f4beef5fff",6,61,"p.tree.6.pred.pred_inst.121",28,273569787,"gradual",165520509,153.2,"tree","pred",NA,"composite","max",NA,"pred_inst"
"319697c10f0955dcd59b61f4beef5fff",6,61,"p.tree.6.pred.pred_inst.121",30,307827050,"gradual",180743043,142.2,"tree","pred",NA,"composite","max",NA,"pred_inst"
"319697c10f0955dcd59b61f4beef5fff",6,61,"p.tree.6.pred.pred_inst.121",32,380576222,"gradual",220627996,137.9,"tree","pred",NA,"composite","max",NA,"pred_inst"
"319697c10f8955dcd59b61f4beef5fff",6,61.8,"m.tree_get_parent.1.pre.pred_inst.38",26,275087157,"gradual",53084307,23.9,"tree_get_parent","pre",NA,"composite","max",NA,"pred_inst"
"319697c10f8955dcd59b61f4beef5fff",6,61.8,"m.tree_get_parent.1.pre.pred_inst.38",28,340820599,"gradual",67250812,24.6,"tree_get_parent","pre",NA,"composite","max",NA,"pred_inst"
"319697c10f8955dcd59b61f4beef5fff",6,61.8,"m.tree_get_parent.1.pre.pred_inst.38",30,378171009,"gradual",70343959,22.9,"tree_get_parent","pre",NA,"composite","max",NA,"pred_inst"
"319697c10f8955dcd59b61f4beef5fff",6,61.8,"m.tree_get_parent.1.pre.pred_inst.38",32,475653698,"gradual",95077476,25,"tree_get_parent","pre",NA,"composite","max",NA,"pred_inst"
"279fdafecb5f730c6e2feab660b65f3b",3,63.4,"p.context.6.pred.pred_inst.72",30,251312185,"gradual",63057762,33.5,"context","pred",NA,"composite","max",NA,"pred_inst"
"279fdafecb5f730c6e2feab660b65f3b",3,63.4,"p.context.6.pred.pred_inst.72",32,311773012,"gradual",65265064,26.5,"context","pred",NA,"composite","max",NA,"pred_inst"
"1a8fb371be7c925ebf7c51d5ff2b7f61",7,63.4,"p.context.6.pred.pred_inst.72",32,110852201,"gradual",42287049,61.7,"context","pred",NA,"composite","max",NA,"pred_inst"
"1b8fb371be7c925ebf7c51d5ff2b7f61",7,64.2,"m.fixup_ancestors.2.post.pred_inst.5",30,143568276,"gradual",52759405,58.1,"fixup_ancestors","post",NA,"composite","max",NA,"pred_inst"
"1b8fb371be7c925ebf7c51d5ff2b7f61",7,64.2,"m.fixup_ancestors.2.post.pred_inst.5",32,174556523,"gradual",63704322,57.5,"fixup_ancestors","post",NA,"composite","max",NA,"pred_inst"
"367e385fbdf5f6f5efa0e858f5bf4aee",0,65.9,"m.tree_has_parent.2.post.pred_inst.63",30,180712492,"gradual",48107461,36.3,"tree_has_parent","post",NA,"composite","max",NA,"pred_inst"
"367e385fbdf5f6f5efa0e858f5bf4aee",0,65.9,"m.tree_has_parent.2.post.pred_inst.63",32,219412343,"gradual",58882676,36.7,"tree_has_parent","post",NA,"composite","max",NA,"pred_inst"
"1b8ff371be7c965ebf7c51d5ff2b7f71",7,66.7,"p.tree.6.pred.pred_inst.121",22,99668052,"gradual",46129221,86.2,"tree","pred",NA,"composite","max",NA,"pred_inst"
"1b8ff371be7c965ebf7c51d5ff2b7f71",7,66.7,"p.tree.6.pred.pred_inst.121",24,121294210,"gradual",56268305,86.5,"tree","pred",NA,"composite","max",NA,"pred_inst"
"1b8ff371be7c965ebf7c51d5ff2b7f71",7,66.7,"p.tree.6.pred.pred_inst.121",26,164358679,"gradual",77678002,89.6,"tree","pred",NA,"composite","max",NA,"pred_inst"
"1b8ff371be7c965ebf7c51d5ff2b7f71",7,66.7,"p.tree.6.pred.pred_inst.121",28,180485365,"gradual",82611356,84.4,"tree","pred",NA,"composite","max",NA,"pred_inst"
"1b8ff371be7c965ebf7c51d5ff2b7f71",7,66.7,"p.tree.6.pred.pred_inst.121",30,273302110,"gradual",125840243,85.3,"tree","pred",NA,"composite","max",NA,"pred_inst"
"1b8ff371be7c965ebf7c51d5ff2b7f71",7,66.7,"p.tree.6.pred.pred_inst.121",32,327260190,"gradual",153278700,88.1,"tree","pred",NA,"composite","max",NA,"pred_inst"
"1bddb8daefb6c65ffefd7bffdbbbff7d",4,77.2,"p.subtreeHelper.6.pred.pred_inst.114",22,85680937,"gradual",56087497,189.5,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"1bddb8daefb6c65ffefd7bffdbbbff7d",4,77.2,"p.subtreeHelper.6.pred.pred_inst.114",24,110438260,"gradual",77719974,237.5,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"1bddb8daefb6c65ffefd7bffdbbbff7d",4,77.2,"p.subtreeHelper.6.pred.pred_inst.114",26,141206025,"gradual",87848388,164.6,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"1bddb8daefb6c65ffefd7bffdbbbff7d",4,77.2,"p.subtreeHelper.6.pred.pred_inst.114",28,170529630,"gradual",114629182,205.1,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"1bddb8daefb6c65ffefd7bffdbbbff7d",4,77.2,"p.subtreeHelper.6.pred.pred_inst.114",30,218070248,"gradual",162477666,292.3,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"1bddb8daefb6c65ffefd7bffdbbbff7d",4,77.2,"p.subtreeHelper.6.pred.pred_inst.114",32,264680796,"gradual",181545176,218.4,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"31fbbdbeeef59de67f9fffef79efffef",2,80.5,"p.subtreeHelper.6.pred.pred_inst.108",26,59736825,"gradual",48547565,433.9,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"31fbbdbeeef59de67f9fffef79efffef",2,80.5,"p.subtreeHelper.6.pred.pred_inst.108",28,72991481,"gradual",60152120,468.5,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"31fbbdbeeef59de67f9fffef79efffef",2,80.5,"p.subtreeHelper.6.pred.pred_inst.108",30,90588754,"gradual",75034233,482.4,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"31fbbdbeeef59de67f9fffef79efffef",2,80.5,"p.subtreeHelper.6.pred.pred_inst.108",32,118589405,"gradual",103791671,701.4,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"1bddf8faefb7eefffefdfbffdbfbff7f",4,85.4,"m.tree_get_right.2.post.pred_inst.48",28,219271477,"gradual",45944691,26.5,"tree_get_right","post",NA,"composite","max",NA,"pred_inst"
"1bddf8faefb7eefffefdfbffdbfbff7f",4,85.4,"m.tree_get_right.2.post.pred_inst.48",30,287349445,"gradual",69881972,32.1,"tree_get_right","post",NA,"composite","max",NA,"pred_inst"
"1bddf8faefb7eefffefdfbffdbfbff7f",4,85.4,"m.tree_get_right.2.post.pred_inst.48",32,326324898,"gradual",60077185,22.6,"tree_get_right","post",NA,"composite","max",NA,"pred_inst"
"27fffeffdf7fff4c6feffbfef9fe7ffb",3,86.2,"p.context.6.pred.pred_inst.87",22,83683602,"gradual",44404894,113.1,"context","pred",NA,"composite","max",NA,"pred_inst"
"27fffeffdf7fff4c6feffbfef9fe7ffb",3,86.2,"p.context.6.pred.pred_inst.87",24,104594494,"gradual",55532153,113.2,"context","pred",NA,"composite","max",NA,"pred_inst"
"27fffeffdf7fff4c6feffbfef9fe7ffb",3,86.2,"p.context.6.pred.pred_inst.87",26,141594619,"gradual",80897595,133.3,"context","pred",NA,"composite","max",NA,"pred_inst"
"27fffeffdf7fff4c6feffbfef9fe7ffb",3,86.2,"p.context.6.pred.pred_inst.87",28,171296140,"gradual",96775329,129.9,"context","pred",NA,"composite","max",NA,"pred_inst"
"27fffeffdf7fff4c6feffbfef9fe7ffb",3,86.2,"p.context.6.pred.pred_inst.87",30,210336793,"gradual",118761292,129.7,"context","pred",NA,"composite","max",NA,"pred_inst"
"27fffeffdf7fff4c6feffbfef9fe7ffb",3,86.2,"p.context.6.pred.pred_inst.87",32,262535786,"gradual",149629825,132.5,"context","pred",NA,"composite","max",NA,"pred_inst"
"37ffbf9bfdf77efbbfef4ef7ffeffbfb",5,86.2,"p.subtreeHelper.6.pred.pred_inst.114",24,67810999,"gradual",46183832,213.5,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"37ffbf9bfdf77efbbfef4ef7ffeffbfb",5,86.2,"p.subtreeHelper.6.pred.pred_inst.114",26,86306544,"gradual",56513887,189.7,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"37ffbf9bfdf77efbbfef4ef7ffeffbfb",5,86.2,"p.subtreeHelper.6.pred.pred_inst.114",28,98641471,"gradual",67955367,221.5,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"37ffbf9bfdf77efbbfef4ef7ffeffbfb",5,86.2,"p.subtreeHelper.6.pred.pred_inst.114",30,145871425,"gradual",110415950,311.4,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"37ffbf9bfdf77efbbfef4ef7ffeffbfb",5,86.2,"p.subtreeHelper.6.pred.pred_inst.114",32,164925629,"gradual",113340098,219.7,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"39fbbdffeff79dee7fbfffef79efffff",2,87,"p.tree.6.pred.pred_inst.121",18,71010348,"gradual",48712105,218.5,"tree","pred",NA,"composite","max",NA,"pred_inst"
"39fbbdffeff79dee7fbfffef79efffff",2,87,"p.tree.6.pred.pred_inst.121",20,98429948,"gradual",69332247,238.3,"tree","pred",NA,"composite","max",NA,"pred_inst"
"39fbbdffeff79dee7fbfffef79efffff",2,87,"p.tree.6.pred.pred_inst.121",22,131994278,"gradual",94709348,254,"tree","pred",NA,"composite","max",NA,"pred_inst"
"39fbbdffeff79dee7fbfffef79efffff",2,87,"p.tree.6.pred.pred_inst.121",24,170300995,"gradual",123546342,264.2,"tree","pred",NA,"composite","max",NA,"pred_inst"
"39fbbdffeff79dee7fbfffef79efffff",2,87,"p.tree.6.pred.pred_inst.121",26,228457808,"gradual",168836917,283.2,"tree","pred",NA,"composite","max",NA,"pred_inst"
"39fbbdffeff79dee7fbfffef79efffff",2,87,"p.tree.6.pred.pred_inst.121",28,271806209,"gradual",198406947,270.3,"tree","pred",NA,"composite","max",NA,"pred_inst"
"39fbbdffeff79dee7fbfffef79efffff",2,87,"p.tree.6.pred.pred_inst.121",30,341759937,"gradual",254397280,291.2,"tree","pred",NA,"composite","max",NA,"pred_inst"
"39fbbdffeff79dee7fbfffef79efffff",2,87,"p.tree.6.pred.pred_inst.121",32,424908202,"gradual",314293576,284.1,"tree","pred",NA,"composite","max",NA,"pred_inst"
"3f9ff7fffffd9fffbfff7ff7ffff7f7f",7,93.5,"p.context.6.pred.pred_inst.80",26,85390378,"gradual",43686688,104.8,"context","pred",NA,"composite","max",NA,"pred_inst"
"3f9ff7fffffd9fffbfff7ff7ffff7f7f",7,93.5,"p.context.6.pred.pred_inst.80",28,103395510,"gradual",59189468,133.9,"context","pred",NA,"composite","max",NA,"pred_inst"
"3f9ff7fffffd9fffbfff7ff7ffff7f7f",7,93.5,"p.context.6.pred.pred_inst.80",30,128269273,"gradual",60059944,88.1,"context","pred",NA,"composite","max",NA,"pred_inst"
"3f9ff7fffffd9fffbfff7ff7ffff7f7f",7,93.5,"p.context.6.pred.pred_inst.80",32,157814945,"gradual",82398343,109.3,"context","pred",NA,"composite","max",NA,"pred_inst"
"3bffffffefffffffffffffefffffffff",2,100,"m.fixup_ancestors.1.pre.pred_inst.4",26,57923784,"gradual",50008627,631.8,"fixup_ancestors","pre",NA,"composite","max",NA,"pred_inst"
"3bffffffefffffffffffffefffffffff",2,100,"m.fixup_ancestors.1.pre.pred_inst.4",28,69658043,"gradual",60894000,694.8,"fixup_ancestors","pre",NA,"composite","max",NA,"pred_inst"
"3bffffffefffffffffffffefffffffff",2,100,"m.fixup_ancestors.1.pre.pred_inst.4",30,91027486,"gradual",81017609,809.4,"fixup_ancestors","pre",NA,"composite","max",NA,"pred_inst"
"3bffffffefffffffffffffefffffffff",2,100,"m.fixup_ancestors.1.pre.pred_inst.4",32,109947129,"gradual",98618896,870.6,"fixup_ancestors","pre",NA,"composite","max",NA,"pred_inst"
