id,95th,5th,median,mean,stdev,min,max
a95201020020445085402802202118320a800008590047005080000000000000,328464953.00,326833591.0,326833591,327257901.6,1106801.85,325941483,328501790
6db94b77760d5d71dfb5b11b76f5b3497de9b4d8a559b7df8fe0a6602200000000,715430831.40,714028020.0,714028020,714010528,1231067.65,712277635,715731391
40000000400004000000000000000800002010000000000000000,276009672.60,265592758.0,265592758,267502969,6227059.43,263228844,278393710
6dbd5a77775d7d75db97fdbb76ffa7557febb7dbedd7b75febf2bf6f5a9324f543,532712206.60,530721166.0,530721166,531256468.6,1239241.19,529995475,532805779
6599db75724c7875db357cab507da709656936d98d5a149e6eba87043000000002,544220618.20,543446324.0,543446324,542693438,2225958.92,538785067,544369307
65bd5b77375d7d75dbb7fdbb76bfbf5d7fe9b7dbeddbb7dfeffadfefe7be3abb7f,380109420.20,379409925.0,379409925,378913334,1392391.38,376764891,380159508
6dbddb7737557975dbb7fdbb76ffb65d7fe337dbeddbb7dfeffaffc867371a27b7,484198831.20,481183626.0,481183626,481963065.8,1772512.10,480389858,484456198
40294b00251874118b15a8a2623006405bc0139a8c80370e261200000000000000,498878969.80,497359098.0,497359098,497294994.6,1521235.34,494948947,499116967
4d91497454084830838120105455334925c024882050a4c18d4000000000000000,399904283.20,399088847.0,399088847,398762873.4,1445761.59,396296713,399985231
891b0344552010989420021643901540aa069b4442800040b800000000000000,397265739.20,396035791.0,396035791,395805192.6,1555337.03,393262522,397493339
2d91c972135549755333c40956fea65d7f633282a8d8b6caed7882000000100001,558498462.80,557063993.0,557063993,557277030.4,943400.42,556459157,558700639
8000201000080000201000000000400000200000000201000000000000000000,276507520.60,275037510.0,275037510,275174477.2,1323720.91,273459848,276520853
658d4072140568601295511800e0213d410237014080051ec30800000000080000,427925675.80,426168642.0,426168642,426492628,1054437.59,425628132,428314246
248b5a26651d7d70c081ccba560b251c35c903c3a999318bebca86008000080003,517442670.00,516224407.0,516224407,515787526,1725746.46,513939698,517480988
40ad5b67775d2815dbb760ba36db937d6debb6dbccdbb0c26cfa000c1600080040,604075065.00,603117549.0,603117549,602406322.8,1823605.47,599862901,604165386
258443051554291010301491064421014a83020a00482146810a00000000000000,400664022.00,398890166.0,398890166,399251522,1323306.82,397594940,400705885
2cb84952555d60149337e1b156b3b2cd76c18652ad50b58deffa00020000100000,539513010.40,538971069.0,538971069,538935471.4,579727.92,538012644,539610161
6dbd5f37771d2d709937e9b236cfb51d7be024db659bb55e6dfaa18a2000000001,618090802.80,617070959.0,617070959,617001568.8,1089875.07,615712348,618108336
2584470515546d10103054b10667a1014bc3028a88cb2156850a00800000000000,469607978.40,468845050.0,468845050,468354514.2,1406301.46,466186975,469691079
459c5b03704c397191b1559940df851d072932112cdba658cdae80002000080042,399097357.60,396318817.0,396318817,396749472.6,1876408.77,394511086,399481310
1402160610043558003020004c8704350a205844578204889000000000000040,345963111.40,342423110.0,342423110,343275406.2,2429175.85,340153596,346124338
d8f5937775c7d759ba7f5ab76fbb5553febb7caadd9b75bef9aa6366404008380,616739945.00,615897045.0,615897045,615233639.8,1568723.75,613394856,616849865
658d4077140568601295511800e0213d510237014088051ec30800000000080000,430453577.20,427621668.0,427621668,428651216.6,1613177.76,427336647,430479846
2008020000000001020000000080000000040000000000400000000000000000,289541451.00,269763181.0,269763181,275602927,10756711.67,267147284,291381484
6dbd5b66255d6835dba53d32762bb6197fcb87d3e598b6caafbe9e800804005402,662144245.60,651656872.0,651656872,654053975,5944467.24,650390251,664620080
98f5937735c7c751ba7f5aa66db315537c3b340add9171be71a86220000000000,502610616.60,499686354.0,499686354,500273039.6,1707490.78,499088966,503264893
6daf5b77775d7d75d9b7fdba76ffb71d7febb7dbeddbb7dfeffae53ffcb72e9fcb,502373952.40,499335843.0,499335843,499920451.2,2048187.56,497347591,502679851
dac5a2277455c6ddb33f89a663f07183f8ba4d3edc9361963f0a3081000008301,530735655.40,529662694.0,529662694,529491418.6,1491696.31,527046519,530766970
2711577555393491a2c52a347f931911a287c981c2b4c5c21a04000000000100,469046727.20,467954390.0,467954390,467703188,1247625.69,466013463,469212123
698d5a7754144470dbb0edbb36fd361433e1b7d98853a7cc80d982402420000001,518485805.00,511589555.0,511589555,512940611,5077300.35,508080947,518614789
6dbd5b77775d7d75dbb7fdbb76ffb7dd7febb7dbeddbb7dfeffa678fffbf76effe,276613792.80,274657691.0,274657691,274546633.8,1633476.26,272818315,277092309
6dbd4b77775d7d75dbb7f5ba76ffb77d7feb37dbeddbb59feffaf6fd7e377e3fc3,429803475.40,410920994.0,410920994,415272781.2,10702138.37,409591796,434366549
41015910640c2955029351003227845d3ba0328985089511000a00000000000000,372599681.00,369570372.0,369570372,370212898.2,2335395.65,367168362,372621367
2098da75624c28655b357829502da309656936d98d5a109e2cba83000000000002,536162135.40,534719825.0,534719825,534846140.2,1105838.92,533526631,536322097
401000000000000000000040000000028001000008000200000000000000000,260849341.80,260580065.0,260580065,260220977.6,773890.45,259104500,260852160
88911201300484108201002200200440080300000010201010000000000000000,299875545.40,298999031.0,298999031,298035433.2,2228062.23,294717545,299909207
8204250050c54445a92010030b5030010a0031928813006076000000000000000,405403705.00,403424342.0,403424342,403500083.8,1554584.41,401503873,405830414
608d5a57541444705bb0edbb32f4220033c1a5018053a7c480d982000420000001,417753814.00,416664386.0,416664386,416966341.4,699155.84,416186621,417787172
408d1a06041040305000092a108000001240810080030200008880000000000000,309198592.40,299367376.0,299367376,301686645.6,5490954.72,297427273,310839614
400000000008000400004000002280000000000000001000000000000000000000,275706166.60,274423537.0,274423537,274117687.6,1624566.12,271908899,275776924
6dbd4a26254d6835db852032762bb619318387d3e588b6ca8fb682000004000002,587583500.00,586210354.0,586210354,586317117,1004105.35,585192588,587806895
6dbf5b77775d7c75dbb7fdbb76ffb75d7febb7dbeddbb7dfecf8ffbb3dbb60fdd1,497718414.40,497341458.0,497341458,497333652.8,311698.50,496953267,497800420
6c881a77475d61509781e138741b360d722ba558449a93ca06a880020210000000,579818008.40,576999761.0,576999761,577662923.2,1907943.74,575876087,579901014
65bd5b77775c7d759bb7fdbb327fb75d7febb7dbedd9b7dfaffedffec6a83e4807,717153726.20,714622268.0,714622268,714017338.4,2885387.96,710890908,717474645
6dbd5b77775d6d75dba7fdbb76ebb75d7febb7d3eddbb7deaffefff47e0422d7f7,738007795.20,730853971.0,730853971,731893714.8,4531676.86,728043529,739661400
40000000000100000421000000000000900000000000000000000000000000,265398623.60,265175258.0,265175258,264865555,609785.47,263953863,265445545
659d5b37765d7d75dbb7ddbb72ff871d5febb2d3eddbb7dfcffec6a56c392801f3,710477778.60,706095438.0,706095438,707128081.4,2452777.09,705805974,711493676
6400480120000820000214a20008031823288401800a02000a0600000000000002,301262364.00,300585867.0,300585867,300310467.4,879580.44,299165964,301405602
1000a1320010c0008244080240e01103000200900120402618000000000000000,305432663.60,305084091.0,305084091,304875981.4,566868.28,304042546,305502343
64235a77575d5d359b35f5b376dd974c7fa9859bedcbb7dee7fa87020000000900,564434965.60,563756976.0,563756976,563350943.8,1263583.93,561292532,564520638
6cb9db55775d7d65dab7edbb76ffb75c7febb5db6ddbb657adfac69099245043c3,589426726.40,586502435.0,586502435,586860570.4,2009140.36,584510592,589950887
10046425c002081114020561c30041d40304020880001010800000000000000,322916597.20,321146554.0,321146554,320001600.8,2936944.11,316691486,323164557
6c9d5957741d1c75dbb7fdbb72f7374c7faba7dbe57bb797effaa62035bc104082,626321087.40,625072293.0,625072293,625210411.8,967811.85,624088750,626412900
2584470515546d50103054b10667b1014be3028a88cb2556850a00800000000000,470226219.60,468029295.0,468029295,468348271.8,2031470.50,465295555,470234783
2000080000000000000010000000010001208001000a0000000200000000000000,268442876.60,265660240.0,265660240,266479618,1539680.93,264977030,268693272
2d91c942111509755133c40956eca64c7f622282a89096caed7882000000100001,506828783.40,505984313.0,505984313,505012243.2,1948420.02,502612780,506975535
40000000000002000020000000000000020020200000000800080000000000000,264990713.40,263002397.0,263002397,263456463.2,1452764.51,261773835,265002545
28b04952555d40149337e1b116b3b2cd56c18652ad50b58defea00020000100000,557683623.60,548115346.0,548115346,550077399.2,5656036.59,545968147,560056504
6cb95976775d6154dbb7edb176bfb7cd77c396d3add8b58deffa000a0280100004,590395882.40,588524393.0,588524393,588617258.2,1756006.16,586834133,590396247
6400480120000020000214a20008011023288401800a0000020600000000000002,301547996.20,297983612.0,297983612,297530443.6,3317405.19,293489827,302430501
6dbd7b77775d7d74dbb7fdbb76ffb75c77ebb7dbeddbb6dfeffae7fff79b78bfcb,441977594.40,418331227.0,418331227,424148471.4,13232786.23,417834525,447814305
65395932670c79551b9771ab3267845d7fa9b29bcd49979d00fe85000208000003,576999935.60,575757042.0,575757042,575439808,1432133.36,573466731,577230532
201010540000002008040028000000000008004000100006008800000000000000,282865534.20,279779683.0,279779683,280419976.6,1995204.64,278079759,283172688
2511c940101109355123c40946cc264c7f222282289016caed6882000000100001,444184114.40,443632511.0,443632511,443275578.2,924839.29,442236851,444253394
6db95b77775d7d75dfb7f9bb76ffb75d7febb7dbe559b7dfeff8a7f7fe365c6039,491580747.20,489585137.0,489585137,489740563,1518704.32,488186896,491809491
44881a66455d61509781c128141b160d322ba558409a93ca048800000200000000,481048861.20,478510719.0,478510719,478594330.8,2153125.33,475734655,481343268
271156755539349122c52a347f931911a2878981c2b4c5c21a04000000000100,460339537.00,459819359.0,459819359,459756216.4,608931.71,458768443,460431972
200002000000000000800000000000000000000000000000000000000,259810913.40,255217200.0,255217200,256190048.8,2676926.07,254297594,260919764
8020001000000808000100000002001000008000000200200000000000000,267197394.80,265847729.0,265847729,265185507,1997026.07,262886321,267357807
6cbf4b66734d0974d2853c8a56eca6545ceaa1d9e888921defea84145000000003,662437112.20,657899980.0,657899980,658472078,3175315.44,655104673,663003979
250441041544201010301491020421010883020200082142000a00000000000000,325507692.00,322808205.0,322808205,323321550,1597426.76,322127012,326078815
40080a66455d41501381c1280413160d202aa558409893ca048800000000000000,468799683.00,464035920.0,464035920,465060012.8,2733044.45,463318616,469889963
68a8ca3767197c719b25c9b3362724553fa397dbe581b71fed7802090000000008,513700676.00,512114560.0,512114560,510966923.4,2788411.14,506979700,514043076
480010000018104010200800100100001a20001004002200010000000000000000,277442304.80,274761785.0,274761785,274717670.8,2434020.85,271171786,278019980
6dbd5b77775d7d7ddbb3fdbb76ffb75d7febb7dbeddbb7dfeffaff7fff3f7affff,305459642.60,304358811.0,304358811,303760265.4,1581797.50,301786502,305727299
6daf5977775d7d75d9b7ddba76ffb71d7febb7dbeddbb7dfeedae53ddc330e9f0b,601817944.80,597667100.0,597667100,598348071.4,2621028.63,595662961,602700740
900000000000000004000000001000000000000000000000000000000000000,254027274.60,253442862.0,253442862,253169433.2,809894.11,252138435,254141185
6dbd5b77755d7d75dbb7fdbb76ffb75d7fe9b7dbecd3b7dfeefbdfe27ebd32ae31,461940722.00,460148944.0,460148944,460751958.6,971052.91,459947428,462037034
1ad58225500247180b6cd3b56da86451be91781611b848dcc6800000000000000,494814447.40,485580984.0,485580984,487560611.2,5330794.46,484322164,497031357
6db5db7767197d75dba77cbb52ffb75c7ba8b7dbed19a6dbeffac2207000283002,611872797.20,610348767.0,610348767,610699315,1029777.68,609374323,611971899
69bd5b76775d7d75dbb7fdbb76f7b75d7feba7dbeddbbfdfeffa8f9defbc384cff,450898411.80,450610936.0,450610936,450206609.8,733754.38,449371393,450969871
40000000010002100020000000000000020020200100000840080000000000000,278739420.20,277545625.0,277545625,277036575,1871837.49,273976688,278964539
6d3d5b7777dd7d75dbb7fdbb76ffb75d7febb7dbeddbb7dfeffae7ffff3f7efbef,263285020.80,261846856.0,261846856,261823235.6,1523100.38,259458419,263379455
4c991917741c1c74dbb7fdbb7283234c7fa3a6d16539b693cffa240020a8100082,529954445.00,529683519.0,529683519,529768115.2,144869.98,529640887,529978071
490448660008001580051429508020442080b64b41000082200000000000000000,316027069.40,313365338.0,313365338,313885945,1710647.86,311901553,316342793
2501567555293481220122246682181182878981c21041421a00000000000000,394683736.80,393780196.0,393780196,393458166,1525976.06,390856103,394788768
6dbddb77775c7d75dbb7fdab76ffb75d7febb7dbeddbb7dfefbaeffeff0e78fffb,420402115.60,417053012.0,417053012,417727008.6,2290260.76,414851074,420667689
6d2d7b76671d7574db97759372f7b75c57e3335be9cbb68fa77063000600200100,625483598.60,624196044.0,624196044,623627397.8,2115286.25,620096177,625774441
800421766193c2110200912142120552aa3131aa580b11f2d1800000000000000,447778056.60,446081495.0,446081495,446399358.6,1052842.79,445502419,448007493
6dbd5b66255d6835db853532762bb6197fc387d3e598b6caafb696000804005402,672338834.00,670230014.0,670230014,670680437.8,1407196.25,668943441,672506712
61151b5033152855d9b469b344b7960d5ec996c9ac1b259162f685800000000003,538817221.40,537932930.0,537932930,537571298.8,1265223.08,535743731,538932358
188090010000825000490090461000010400500244031c1c00000000000000000,328651971.60,327517007.0,327517007,327643302.4,805083.99,326735365,328812658
2400080020000020000010000000010021208001000a0000000200000000000000,270376663.20,269451913.0,269451913,269410249.8,963267.01,267911643,270484353
6dbc5a77475d7d749f95fdb974bbb74d77eba5dbcd9bb3dfaffaa22f02340000e2,712163930.60,710403304.0,710403304,709953687.4,2251362.40,706414931,712456800
40080002000460600211011800002004400026004000000a830000000000000000,344155201.40,341146523.0,341146523,341138812.4,2885031.01,338180380,344247477
10000040000002008000000040800000000000000000000000000000,265724435.20,258868320.0,258868320,260855436,3838034.63,257227956,266306744
248b5a26651d7c60c081ccba560b251c35c903c2a999318bebca86008000080003,512736958.40,510050197.0,510050197,510826495.2,1471020.10,509477070,513006388
6cb95b76775d7d75dbb7fdbb76bfb7cd7fe397dbadd8b5ddeffa008a5286300106,690697181.80,685018968.0,685018968,686684137.4,3670733.00,682460165,690799179
2daf5b37775c7d75dba7f5bb76fbb55d3febb7dbedd9b7dbeffaa736763c10c381,650042017.80,643151309.0,643151309,644689282.2,3897943.74,641974400,651289434
6dbd7b77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7dfeffaffffbfbf7effff,217781075.80,215554638.0,215554638,215796477.8,1811432.20,213487737,217906593
6da44a7537582d2488a27dbb2428a71d77e9a7d1c5da875cca66c2080010000103,495494821.00,494407253.0,494407253,494275478.6,1221651.44,492687261,495536778
2501563555293481220122246682181182878981c21041421a00000000000000,397025002.20,393941727.0,393941727,393785115.8,2666894.75,390813273,397568086
401000000000000000000140000000028001000008000220000000000000000,269353674.80,266581142.0,266581142,267533190.6,1542299.16,266206796,269452667
6d3d4b7777dd7d75dbb5fdbb76ffb75d7febb7dbaddbb7dfeffae6ff793f1ef3eb,429406189.20,427216583.0,427216583,427135665.8,2042885.53,424428947,429653270
2cb84972775d61549337e9b156b3b2cd76c196d3ad58b58deffa000a0000100004,580035660.80,578655325.0,578655325,578368523.6,1511424.02,576636102,580221907
441c510160081071103040010081801000210011280aa008402080000000000000,315384199.40,310319777.0,310319777,311905148.4,2682612.14,309538879,315856117
814421707112435d880b020004c8704350ab059c4578256889080200000000040,391238060.80,388681721.0,388681721,388752072.8,2105102.59,385869600,391762766
6dbd5b77755d5575dbb6fdbb76ffb61577e1b7d9cc53a7ceacf9d6622421002011,685481620.00,683378055.0,683378055,683918158.6,1298688.81,682543623,685618565
4c991915741c1c749b37fdbb7283224c7fa326d16539b693cf7a04002088100080,517327811.20,507167082.0,507167082,509242371.4,5898333.08,504921880,519497713
6dbddb76375579755bb3fdbb76ffa65d7fe333d3eddab6caeffaef0001021a0001,674434977.60,668842275.0,668842275,669450169.8,4598454.70,663053280,674845278
dac5a2257455c6ddb33f89a663f05181f8ba4d3edc1361963f0a0081000008101,532847946.60,530617029.0,530617029,531038616.8,1539729.37,529203258,533016164
41005900640c095402935100222284551a20308800089510000a00000000000000,350894479.20,345200753.0,345200753,346970633.6,3077180.72,344597880,351347791
4d914976740858708781311156d5b34925c024c8a558a4c18f4002000200000000,462564468.00,461849076.0,461849076,460360772.4,2483366.41,457397422,462741437
6dbd5a77775d7d7ddbb3fdbb76ffb75d7febb7dbeddbb7dfeffaff1dff3f7affdf,393537205.00,391026890.0,391026890,391670755.8,1402349.42,390307139,393885464
6dbd5f77775d7d75dab7ddbb76ffb55d7febb6dbeddba5dfefaafbff982806498a,567555634.40,565892135.0,565892135,566275974,928119.96,565645901,567876753
6dbf5b77775d7d75dbb7fdbb76ffb75d7febb7d3eddbb7dfeffaffffff9f7ef7ff,330784547.40,329485733.0,329485733,329586220.2,993848.21,328261654,331031671
4c891104401c14649b37b88a520122047ba10050641132928f4000000000000000,442171234.20,441071694.0,441071694,440609391.8,1431499.57,439118482,442385515
61151b5033152875d9b469b344b7960d5ec996c9ec1b259162f685800000000003,558481509.60,557116739.0,557116739,557333880.2,1056101.37,556026759,558532892
69bd5b53375d7c75dbb5fdbb76ff974d7febb6cbeddba7dd67fe8d823c04200293,712615611.60,708267586.0,708267586,708863290.4,3041821.73,704985897,713310250
6dbd5b77775d7d75dbb7fdbb72ffb75d7febb7dbedfbb7dfeffaefefffbd7affef,348584838.00,344520760.0,344520760,345561433.8,2656462.30,342365183,348777891
6c9d5b77751d1c75dbb7fdbb72ff374c7faba7dbe57bb79feffaa72035bc1050c6,655236533.40,650621725.0,650621725,651674702,3298341.80,647302684,655422287
4c0000040408000002000000004102000400000000000000040000000000000000,275937470.40,275101339.0,275101339,275030565.4,1052917.78,273341272,275954883
451c51016048317191b0401900cf8518012112112c0aa608c52a80000000000000,339501366.20,338320500.0,338320500,338047363.6,1368258.07,336105003,339689862
293c5a17375d7c35da86b420046fa715358bb2d9cc57b75fa8b2802a1800000041,510283698.20,505271385.0,505271385,506803547.4,2520985.49,505237237,511056608
dac5a2277557d6ddb33f89a667f17583f8ba5d3eddb371d63f0a308100000c301,610907357.40,608426063.0,608426063,608631944.6,1892239.87,606683809,611173204
6d2d437776dc7075db3171bb76df365c7d6ab5c22dca909749faa6040000100103,554168114.20,551646752.0,551646752,552035079.2,2009394.86,550100515,554194113
12d18004400000000b68d22565284451bc90680410b040c042800000000000000,383037152.20,378204636.0,378204636,379697723.4,2642053.93,377636442,383398647
4db5ca674609797598a73c3b52beb7547ba0b7cbed0024db6ef002202000003000,668102827.40,666884307.0,666884307,666420714.8,1703880.79,664031427,668236573
490040220008001500051421408020040000940301000002000000000000000000,293962486.40,291630707.0,291630707,292165622.8,1423091.08,290707087,294194683
2daf5b37775d7d75dba7fdbb76fbb55d3febb7dbedd9b7dfeffaa73e763c10df95,563050835.40,561179498.0,561179498,560736826.2,2283568.46,557800389,563190694
68accb3767197d719b25edbb3627a7553fa397dbe5d1b71fef7a02092000000008,548744689.20,546314858.0,546314858,546857044.2,1408611.82,545520652,549122410
29207a52650d75545b97551032b5230011a1231929c3300f277001000000000000,461882791.60,460898333.0,460898333,460737833.8,1129494.44,458968779,462068573
21b94b72774c7d754ab7fdbb76f5b55d7feba75ae4dbbfc5c99a8490c01c180010,597517900.60,596324350.0,596324350,596029398,1340786.35,594630891,597698324
2daf5b37775c7d75dba7f5bb76fbb55d3febb7dbedd9b7dbeffaa736761c10c381,656156620.20,654385345.0,654385345,653957905.6,2504520.25,649795445,656377936
21b95b76774c7d754ab7fdbb76f5b55d7feba75be4dbbfcfc9ba8698c11c180050,631385485.20,626810937.0,626810937,627422642.8,3224537.39,623292396,632104051
6d3d5b7777dd7d75dbb5fdbb76ffb75d7febb7dbeddbb7dfeffae6fffd3f7efbef,335367048.20,334005230.0,334005230,333776018.6,1367325.14,331955866,335704099
6dbd5a77775d7d75dbb7fdbb76ffa75d7febb7dbedd7b75feffaff6ffe9f3cff4b,437270554.20,436626936.0,436626936,435248320.4,2351350.27,432188462,437397009
6c09427672dc6070cb3151aa76df365c3d6034422dca1095416aa6040000000103,437505976.00,437088804.0,437088804,435990757.2,1898187.83,433393354,437533046
88911201300484508201002200200440080300000010201010000000000000000,306026686.60,304679264.0,304679264,304255231.4,1687140.70,302269992,306186759
658d4062140568601295511800e0213c410237014080051ec30800000000080000,420003057.60,418267637.0,418267637,417607101,2613211.31,414304010,420007927
29010025081011081100a0021006400bc0131a0400060a221000000000000000,353467139.20,349723114.0,349723114,350564920.4,2438232.62,347731446,353742192
4d91497654085870878131115655b34925c024c8a550a4c18f4000000200000000,460981694.20,458303926.0,458303926,458371001.4,2050165.53,456316696,461484296
20000200000010000000000000000020000000000830000000000000000,254748538.20,253469318.0,253469318,253409483.2,1329762.21,251473337,254834038
40080a64455d01501381c1280413020d202aa558409813ca048800000000000000,446182546.00,445549529.0,445549529,445152961.4,1317741.02,442977417,446202007
6da4470515546d50503055b946e7b1514be3028aa8db25568d0a00800000000000,501193073.00,494828873.0,494828873,496407455.4,3462592.56,494214121,502424341
6dbd5b77755d7575dbb7fdbb76ffb75d7fe9b7dbecd3b7cfecf9dfe27cbd202e11,586016841.00,583020342.0,583020342,583764783.6,1760791.52,582080626,586315945
88111201100084100201002200200440000300000010201010000000000000000,290448460.40,288619902.0,288619902,289064226.2,1055305.93,287964761,290696698
20985a55624c206449155829502d8309214916c88450108624b800000000000000,445417321.80,443072753.0,443072753,443649671.4,1281489.15,442749569,445842300
6dbdcb7777597d71db35fdbb76ffb7557febb7dbedd1b7dfeffa26a9613e42570e,655831875.60,653882662.0,653882662,653598906.4,2335752.13,650364512,655878264
6dbddb7737557975dbb7fdbb76ffb65d7fe333d3eddbb7ceeffaef8061371a07a3,576578294.20,574196834.0,574196834,574454793.6,1654854.99,572555770,577103784
6dbd7b77771d7d74dbb7fdbb76ffb75c57ebb3dbeddbb69fef7ae7fb5701682bca,423009723.80,421636114.0,421636114,421752437,1058483.96,420508638,423157900
61395930640c79551b9771a93267845d3fa832998d48959100ae84000000000003,461153894.60,440218073.0,440218073,444553421.2,12217682.59,437441768,466274005
8809001000082500049009004100001040050024403141c00000000000000000,323878805.20,322671610.0,322671610,322392742.2,1355707.40,320435561,324166918
6dbf5b77775d7d75dbb7fdbb76ffb55d7febb7dbeddbb7dfeffaffbffebc1effdf,397742460.40,397434552.0,397434552,397031366.8,912660.86,395517855,397789191
20000000000808000000000000000000008000000200000000000000000,255222377.20,253419372.0,253419372,253742574.4,1088480.82,252993366,255657487
64b75a77775d5d359bb7fdbb76dd974d7fa9a5dbedcbb7dee7fac7460604108940,607246447.00,605502101.0,605502101,605206289.4,2291625.10,601425149,607435002
45ad5b77775d2815dbb7e9bb76df937d6febb6dbcddbb4c6edfa813e1e3c180042,600998525.60,597390999.0,597390999,598280936.8,2277922.71,595716169,601241053
441c510160081071103040010081801000210011080aa008402080000000000000,310361463.40,308621630.0,308621630,308820784.8,1302044.85,307570504,310508089
2daf5937775c7d75dba7f5bb76fbb55d3febb7dbedd9b7dbeffaa736761c00c381,666617101.20,656916673.0,656916673,659193359,5493321.28,654112252,668217907
814421727112435d880b020004c8704350ab059c457825e88b080200000000040,422142595.00,421744151.0,421744151,421279331.2,1205406.66,419197396,422197119
242f09206200012050002c0056a0025448282110e080821d2ec204000000000000,429663860.40,428942929.0,428942929,428627566.6,1193375.53,426684879,429739368
69bd5b57375d7c75dbb7fdbb76ff975d7febb7dbeddba7ddeffe8f82bda5349ad3,551512900.40,551190581.0,551190581,550368292.6,2070416.07,546678803,551554410
2d3c5a37375d7c35da86f420067fa715358bb2dbcd57b75fa8b2822a1800000041,530475166.60,526925161.0,526925161,527991963.2,1951312.92,526376346,530762129
6dbd5f77775d7d75dab7ddbb76ffb55d7febb6dbeddba5dfefaafbff982806418a,572432738.40,567170026.0,567170026,568464663,2936790.22,565741625,573283176
21b95b76774c7d754ab7fdbb76f5b55d7feba75be4dbbfcfc99a8498c11c180050,610933984.20,608587756.0,608587756,608896678.2,1568635.24,607166926,611359311
6dbd5b77775d7d75dbb7fdbb76f7b75d7febb7dbeddbbfdfeffaffffffbc7edeff,335812515.00,333218873.0,333218873,333174151.6,2466596.82,329589478,336105005
88d192133446c651924540a620220550383334000890203051a80000000000000,380191501.60,378597736.0,378597736,378728867.4,1449040.37,376653315,380254491
2030794541005d0498a7f0a07241951449c89258a598160880fa01000000000002,474409764.60,472891350.0,472891350,472771746.8,1313896.84,471419355,474744239
201904410015001887c0a050419504094012582598140800f800000000000000,391912605.40,391071690.0,391071690,390519014,1325644.37,388977041,392110404
44235a16555c5c351835f5b356cd850477a9819b4d8ab58ec7e006000000000000,589635182.00,589117213.0,589117213,588494118,1690379.02,585554855,589670718
6dbd5b37775d7d75dbb7ddbb76ff871d5febb6d3eddbb7dfcffed7adee392881f3,705370356.60,703012608.0,703012608,703333900.6,1631498.79,701506669,705670713
12d18204500041100b68d33565284451be91681411b048c046800000000000000,440699859.80,438570277.0,438570277,438516150.8,1854782.96,436274322,441003870
6dbd7b47775d7d25dbb7fcbb76fbb71c7feab7daed9bb7dfeffadfaa9c1c6a3063,525542398.00,524839038.0,524839038,524563892.4,1351611.27,522233218,525569756
299d4a26254c4011d2852000562b860931838681c580b242871200000000000000,426092207.60,424639690.0,424639690,424793353.8,1021344.98,423579009,426391025
6cb9d315775d7d65d8b56dbb6675b3583fab95586ddb8657add0c28010004041c1,527204033.00,523826703.0,523826703,523312329.4,3376565.93,519072108,527812414
400000000008000400000000002280000000000000001000000000000000000000,278179599.80,277228377.0,277228377,277154365.4,943473.74,275764625,278337153
209818556244206408155829002c81090149064000501086009800000000000000,365758047.20,364931622.0,364931622,365047516.2,618867.25,364185291,365857300
1002120610003558003020004c87003502205844438204889000000000000000,330849123.20,329443981.0,329443981,328704185,2080011.46,326295939,331073899
8204240050800001a0200003021000010a0020008800006002000000000000000,287718213.60,286950146.0,286950146,286844586,775601.55,286033924,287815877
611103503215085518b469b304b796095ec196c0881a219162e684800000000003,465604211.40,463979669.0,463979669,464178567.6,1364965.95,462534771,465630900
69bd5b57375d7c75dbb7fdbb76ff975d7febb7dbeddba7dde7fe8f823da5349ad3,551579465.00,549889624.0,549889624,550100168.8,1352928.26,548611780,551640136
2511c900001009315023840146c426487f220282289016caed6882000000000001,417043556.80,416566591.0,416566591,416332040.8,752716.78,415172856,417117112
40294b10251874118b15a8a362300f445bc8939a8c80374e261200000000200000,525406072.80,524688885.0,524688885,524451033,964181.89,522981649,525520650
459d5b37765d7d71dbb7ddbb50ff871d4feb32d3eddbb6dfcfee86a46c110801c3,729004633.00,720756965.0,720756965,722243128.2,5028391.60,718284866,731044870
6d9d5a7775155570dbb4fdbb36ffb61477e1b7d9cc53a7cea4d982402420002001,671719396.40,668843322.0,668843322,669120944.6,2013602.56,666982553,672224381
20000000000808000000000000001000008000000200000000000000000,257674336.00,255083394.0,255083394,255236147,1879002.69,253400914,258177986
61bd5b76775d7d754ab7fdbb76f7b55d7feba75be5dbbfdfc9ba869ce13c184c72,598876253.40,598060627.0,598060627,597668778.8,1147440.13,596444985,599013342
459d5b37765c3d71d3b7ddb950df871d476b32132ddbb6dfcfee868468100801c2,574186912.20,569980427.0,569980427,571146258.8,2358105.06,569154113,574584825
891a034455000090140002160080144082068b4042800040b800000000000000,375928583.60,373424499.0,373424499,373605831.2,1890009.50,371329432,376304993
11100401000001008b44982003206090640004000002010604200000000000000,300527706.80,295471100.0,295471100,297147984.2,2984651.82,294621314,300615977
658d487756457970d295f5b820e3373d7d8a371bc8db259ec33a04000010080000,537067848.20,535451001.0,535451001,535519752.8,1289843.09,533842180,537332193
2000000000080100000020080000082000000000000002800000000000000,275154476.40,271841597.0,271841597,271435062.8,3039781.82,268134023,275891488
6dbd5b67775d6d75dba7bd3376ebb7197fcbb7d3eddbb7deaffeffa47a0420d593,717096108.40,714927686.0,714927686,714372604.2,2782557.27,711211957,717166989
6dbd4b7777457975d395f5b874ebb77d7dab37dbccdbb59fcf7ac6c86810080002,682859845.00,681243884.0,681243884,680665214.6,2318366.31,677929026,682896387
