"program_name","level_id","stress","median","measurement_type"
"composite",88,4,31.2230065,"dynamic"
"composite",88,8,675.4873925,"dynamic"
"composite",88,16,11358.0290335,"dynamic"
"composite",88,4,26.751087,"framing"
"composite",88,8,615.5641325,"framing"
"composite",88,16,10444.845162,"framing"
"composite",88,4,3.652408,"gradual"
"composite",88,8,6.2206925,"gradual"
"composite",88,16,18.6621145,"gradual"
"composite",89,4,31.007714,"dynamic"
"composite",89,8,679.663234,"dynamic"
"composite",89,16,11424.0978445,"dynamic"
"composite",89,4,26.7621395,"framing"
"composite",89,8,617.897523,"framing"
"composite",89,16,10532.980769,"framing"
"composite",89,4,3.6621425,"gradual"
"composite",89,8,6.092269,"gradual"
"composite",89,16,18.5947765,"gradual"
"composite",90,4,39.3783475,"dynamic"
"composite",90,8,843.467093,"dynamic"
"composite",90,16,13834.5501325,"dynamic"
"composite",90,4,35.208041,"framing"
"composite",90,8,795.6938905,"framing"
"composite",90,16,13138.6244415,"framing"
"composite",90,4,3.605742,"gradual"
"composite",90,8,6.1411825,"gradual"
"composite",90,16,18.5732425,"gradual"
"composite",91,4,39.823699,"dynamic"
"composite",91,8,835.5847545,"dynamic"
"composite",91,16,13825.689772,"dynamic"
"composite",91,4,35.9196765,"framing"
"composite",91,8,783.2123305,"framing"
"composite",91,16,13242.527094,"framing"
"composite",91,4,3.7007805,"gradual"
"composite",91,8,5.848145,"gradual"
"composite",91,16,18.7489925,"gradual"
"composite",92,4,39.6211305,"dynamic"
"composite",92,8,841.4163,"dynamic"
"composite",92,16,13688.5906515,"dynamic"
"composite",92,4,35.870986,"framing"
"composite",92,8,796.472816,"framing"
"composite",92,16,13248.3709195,"framing"
"composite",92,4,3.61011,"gradual"
"composite",92,8,5.834625,"gradual"
"composite",92,16,18.5584745,"gradual"
"composite",93,4,40.136617,"dynamic"
"composite",93,8,841.1299495,"dynamic"
"composite",93,16,13788.912264,"dynamic"
"composite",93,4,36.389856,"framing"
"composite",93,8,787.379018,"framing"
"composite",93,16,13206.7500155,"framing"
"composite",93,4,3.4909295,"gradual"
"composite",93,8,6.1461335,"gradual"
"composite",93,16,18.549682,"gradual"
"composite",94,4,39.9741225,"dynamic"
"composite",94,8,842.192353,"dynamic"
"composite",94,16,13744.498999,"dynamic"
"composite",94,4,35.382797,"framing"
"composite",94,8,786.3310085,"framing"
"composite",94,16,13204.249929,"framing"
"composite",94,4,3.562773,"gradual"
"composite",94,8,6.149673,"gradual"
"composite",94,16,19.416013,"gradual"
"composite",95,4,39.9824095,"dynamic"
"composite",95,8,839.876106,"dynamic"
"composite",95,16,13658.4553695,"dynamic"
"composite",95,4,35.6799955,"framing"
"composite",95,8,793.834058,"framing"
"composite",95,16,13261.7518295,"framing"
"composite",95,4,3.6254095,"gradual"
"composite",95,8,5.8936675,"gradual"
"composite",95,16,19.0782605,"gradual"
"composite",96,4,44.857098,"dynamic"
"composite",96,8,845.2104375,"dynamic"
"composite",96,16,13704.5884605,"dynamic"
"composite",96,4,35.2599,"framing"
"composite",96,8,787.3441945,"framing"
"composite",96,16,13272.865796,"framing"
"composite",96,4,3.546212,"gradual"
"composite",96,8,6.458531,"gradual"
"composite",96,16,19.3669245,"gradual"
"composite",97,4,39.7948585,"dynamic"
"composite",97,8,835.0098025,"dynamic"
"composite",97,16,13721.034132,"dynamic"
"composite",97,4,35.686192,"framing"
"composite",97,8,784.923429,"framing"
"composite",97,16,13353.7955435,"framing"
"composite",97,4,3.7001605,"gradual"
"composite",97,8,6.62709,"gradual"
"composite",97,16,19.3884635,"gradual"
"composite",98,4,39.5153005,"dynamic"
"composite",98,8,842.775524,"dynamic"
"composite",98,16,13619.94093,"dynamic"
"composite",98,4,35.8997085,"framing"
"composite",98,8,790.0655215,"framing"
"composite",98,16,13256.700818,"framing"
"composite",98,4,3.7399475,"gradual"
"composite",98,8,7.00682,"gradual"
"composite",98,16,20.9136605,"gradual"
"composite",99,4,39.7446665,"dynamic"
"composite",99,8,824.3055455,"dynamic"
"composite",99,16,12828.23006,"dynamic"
"composite",99,4,35.5736425,"framing"
"composite",99,8,774.2899865,"framing"
"composite",99,16,12416.749974,"framing"
"composite",99,4,3.638011,"gradual"
"composite",99,8,6.709962,"gradual"
"composite",99,16,20.4863665,"gradual"
"composite",100,4,39.7055165,"dynamic"
"composite",100,8,829.452839,"dynamic"
"composite",100,16,12784.675756,"dynamic"
"composite",100,4,35.964903,"framing"
"composite",100,8,772.4587715,"framing"
"composite",100,16,12460.365246,"framing"
"composite",100,4,3.7217405,"gradual"
"composite",100,8,6.5488195,"gradual"
"composite",100,16,20.720432,"gradual"
"composite",101,4,40.0209655,"dynamic"
"composite",101,8,841.9228805,"dynamic"
"composite",101,16,12953.916751,"dynamic"
"composite",101,4,35.991878,"framing"
"composite",101,8,774.3544585,"framing"
"composite",101,16,12487.5193785,"framing"
"composite",101,4,3.643248,"gradual"
"composite",101,8,6.87061,"gradual"
"composite",101,16,20.8876515,"gradual"
"composite",102,4,39.9786745,"dynamic"
"composite",102,8,840.3594025,"dynamic"
"composite",102,16,12909.320346,"dynamic"
"composite",102,4,35.6780735,"framing"
"composite",102,8,777.438838,"framing"
"composite",102,16,12460.5312435,"framing"
"composite",102,4,3.7662825,"gradual"
"composite",102,8,6.9424475,"gradual"
"composite",102,16,20.4214975,"gradual"
"composite",103,4,40.161093,"dynamic"
"composite",103,8,837.1043975,"dynamic"
"composite",103,16,12868.70395,"dynamic"
"composite",103,4,35.764197,"framing"
"composite",103,8,781.295966,"framing"
"composite",103,16,12446.6125475,"framing"
"composite",103,4,3.830142,"gradual"
"composite",103,8,6.6257055,"gradual"
"composite",103,16,20.930915,"gradual"
"composite",104,4,40.456872,"dynamic"
"composite",104,8,849.867108,"dynamic"
"composite",104,16,13317.8810685,"dynamic"
"composite",104,4,35.7412105,"framing"
"composite",104,8,772.139652,"framing"
"composite",104,16,12496.8799255,"framing"
"composite",104,4,3.8623265,"gradual"
"composite",104,8,7.072153,"gradual"
"composite",104,16,21.17173,"gradual"
"composite",105,4,40.862989,"dynamic"
"composite",105,8,848.3140645,"dynamic"
"composite",105,16,13286.3739625,"dynamic"
"composite",105,4,35.6254015,"framing"
"composite",105,8,760.4748375,"framing"
"composite",105,16,12460.3583985,"framing"
"composite",105,4,3.7397835,"gradual"
"composite",105,8,6.724562,"gradual"
"composite",105,16,20.8859475,"gradual"
"composite",106,4,40.881617,"dynamic"
"composite",106,8,841.1532115,"dynamic"
"composite",106,16,13303.20833,"dynamic"
"composite",106,4,35.937412,"framing"
"composite",106,8,778.0946865,"framing"
"composite",106,16,12514.011499,"framing"
"composite",106,4,3.676875,"gradual"
"composite",106,8,6.7624165,"gradual"
"composite",106,16,20.500048,"gradual"
"composite",107,4,40.3668885,"dynamic"
"composite",107,8,846.3683915,"dynamic"
"composite",107,16,13130.026773,"dynamic"
"composite",107,4,35.9381165,"framing"
"composite",107,8,779.3892845,"framing"
"composite",107,16,12488.2714335,"framing"
"composite",107,4,3.1284525,"gradual"
"composite",107,8,5.8858675,"gradual"
"composite",107,16,19.466972,"gradual"
"composite",108,4,40.501455,"dynamic"
"composite",108,8,848.9192615,"dynamic"
"composite",108,16,13391.6635335,"dynamic"
"composite",108,4,35.7588425,"framing"
"composite",108,8,777.533165,"framing"
"composite",108,16,12512.683841,"framing"
"composite",108,4,3.2669275,"gradual"
"composite",108,8,6.1021105,"gradual"
"composite",108,16,19.0247225,"gradual"
"composite",109,4,40.7116015,"dynamic"
"composite",109,8,846.896773,"dynamic"
"composite",109,16,13430.237361,"dynamic"
"composite",109,4,35.9185935,"framing"
"composite",109,8,777.224667,"framing"
"composite",109,16,12407.7757935,"framing"
"composite",109,4,3.299012,"gradual"
"composite",109,8,5.894893,"gradual"
"composite",109,16,19.064268,"gradual"
"composite",110,4,41.109385,"dynamic"
"composite",110,8,858.8316755,"dynamic"
"composite",110,16,13081.217421,"dynamic"
"composite",110,4,35.53093,"framing"
"composite",110,8,766.484393,"framing"
"composite",110,16,12453.5600725,"framing"
"composite",110,4,3.079039,"gradual"
"composite",110,8,6.1384745,"gradual"
"composite",110,16,18.829671,"gradual"
"composite",111,4,40.876262,"dynamic"
"composite",111,8,869.2913575,"dynamic"
"composite",111,16,13025.0733455,"dynamic"
"composite",111,4,35.50046,"framing"
"composite",111,8,779.677331,"framing"
"composite",111,16,12475.568999,"framing"
"composite",111,4,3.27357,"gradual"
"composite",111,8,5.9158555,"gradual"
"composite",111,16,19.037195,"gradual"
"composite",112,4,40.720273,"dynamic"
"composite",112,8,856.6937865,"dynamic"
"composite",112,16,12998.017017,"dynamic"
"composite",112,4,35.832456,"framing"
"composite",112,8,766.1024525,"framing"
"composite",112,16,12440.9017235,"framing"
"composite",112,4,3.20981,"gradual"
"composite",112,8,6.0935795,"gradual"
"composite",112,16,19.365095,"gradual"
"composite",113,4,40.99616,"dynamic"
"composite",113,8,854.940263,"dynamic"
"composite",113,16,12984.816951,"dynamic"
"composite",113,4,35.778016,"framing"
"composite",113,8,773.9855175,"framing"
"composite",113,16,12479.6360065,"framing"
"composite",113,4,3.2600395,"gradual"
"composite",113,8,5.9267525,"gradual"
"composite",113,16,19.450008,"gradual"
"composite",114,4,41.1305115,"dynamic"
"composite",114,8,858.897509,"dynamic"
"composite",114,16,12973.940933,"dynamic"
"composite",114,4,40.177743,"framing"
"composite",114,8,787.7824025,"framing"
"composite",114,16,12463.509186,"framing"
"composite",114,4,3.24224,"gradual"
"composite",114,8,6.0015765,"gradual"
"composite",114,16,19.46879,"gradual"
"composite",115,4,40.705922,"dynamic"
"composite",115,8,875.927391,"dynamic"
"composite",115,16,13068.022771,"dynamic"
"composite",115,4,35.766749,"framing"
"composite",115,8,776.4766565,"framing"
"composite",115,16,12453.1795495,"framing"
"composite",115,4,3.212557,"gradual"
"composite",115,8,6.067803,"gradual"
"composite",115,16,19.6392475,"gradual"
"composite",116,4,41.149642,"dynamic"
"composite",116,8,872.6566095,"dynamic"
"composite",116,16,13098.4330735,"dynamic"
"composite",116,4,35.74157,"framing"
"composite",116,8,778.7335425,"framing"
"composite",116,16,12530.9501975,"framing"
"composite",116,4,3.1302515,"gradual"
"composite",116,8,6.348091,"gradual"
"composite",116,16,19.013838,"gradual"
"composite",117,4,41.4683745,"dynamic"
"composite",117,8,880.1670205,"dynamic"
"composite",117,16,13454.929225,"dynamic"
"composite",117,4,35.48765,"framing"
"composite",117,8,774.755423,"framing"
"composite",117,16,12443.1626755,"framing"
"composite",117,4,3.029903,"gradual"
"composite",117,8,5.2602115,"gradual"
"composite",117,16,15.718826,"gradual"
"composite",118,4,42.2628275,"dynamic"
"composite",118,8,879.252718,"dynamic"
"composite",118,16,13380.552009,"dynamic"
"composite",118,4,35.3300375,"framing"
"composite",118,8,768.827563,"framing"
"composite",118,16,12468.538667,"framing"
"composite",118,4,3.1475865,"gradual"
"composite",118,8,5.097376,"gradual"
"composite",118,16,15.315332,"gradual"
"composite",119,4,42.0884355,"dynamic"
"composite",119,8,877.860291,"dynamic"
"composite",119,16,13308.6650765,"dynamic"
"composite",119,4,35.632454,"framing"
"composite",119,8,773.942681,"framing"
"composite",119,16,12423.285403,"framing"
"composite",119,4,2.9222835,"gradual"
"composite",119,8,5.312875,"gradual"
"composite",119,16,15.3435725,"gradual"
"composite",120,4,41.2611595,"dynamic"
"composite",120,8,878.1388035,"dynamic"
"composite",120,16,13382.882654,"dynamic"
"composite",120,4,35.2679915,"framing"
"composite",120,8,774.02788,"framing"
"composite",120,16,12499.8512395,"framing"
"composite",120,4,2.742157,"gradual"
"composite",120,8,4.677556,"gradual"
"composite",120,16,11.9359705,"gradual"
"composite",121,4,42.149985,"dynamic"
"composite",121,8,871.0791385,"dynamic"
"composite",121,16,13616.459571,"dynamic"
"composite",121,4,35.8154995,"framing"
"composite",121,8,769.3814655,"framing"
"composite",121,16,12508.408223,"framing"
"composite",121,4,2.7822715,"gradual"
"composite",121,8,4.5926905,"gradual"
"composite",121,16,11.4966935,"gradual"
"composite",122,4,42.0555655,"dynamic"
"composite",122,8,869.221648,"dynamic"
"composite",122,16,13726.277077,"dynamic"
"composite",122,4,35.6379945,"framing"
"composite",122,8,769.0130625,"framing"
"composite",122,16,12518.600024,"framing"
"composite",122,4,2.811723,"gradual"
"composite",122,8,4.6039835,"gradual"
"composite",122,16,12.0382135,"gradual"
"composite",123,4,41.796361,"dynamic"
"composite",123,8,878.442538,"dynamic"
"composite",123,16,13455.1123685,"dynamic"
"composite",123,4,35.9955385,"framing"
"composite",123,8,775.7053805,"framing"
"composite",123,16,12554.4795995,"framing"
"composite",123,4,2.8682845,"gradual"
"composite",123,8,4.538343,"gradual"
"composite",123,16,11.769372,"gradual"
"composite",124,4,41.8272525,"dynamic"
"composite",124,8,876.768486,"dynamic"
"composite",124,16,13284.5725885,"dynamic"
"composite",124,4,35.4090265,"framing"
"composite",124,8,770.8861985,"framing"
"composite",124,16,12471.0454785,"framing"
"composite",124,4,2.7526295,"gradual"
"composite",124,8,4.658954,"gradual"
"composite",124,16,12.0796525,"gradual"
"composite",125,4,41.595279,"dynamic"
"composite",125,8,880.8765355,"dynamic"
"composite",125,16,13685.2505595,"dynamic"
"composite",125,4,35.3092535,"framing"
"composite",125,8,771.4538215,"framing"
"composite",125,16,12491.784237,"framing"
"composite",125,4,2.8246215,"gradual"
"composite",125,8,4.688694,"gradual"
"composite",125,16,11.770162,"gradual"
"composite",126,4,42.353291,"dynamic"
"composite",126,8,879.5647545,"dynamic"
"composite",126,16,13498.978824,"dynamic"
"composite",126,4,35.507782,"framing"
"composite",126,8,779.567858,"framing"
"composite",126,16,12485.6865865,"framing"
"composite",126,4,2.8264155,"gradual"
"composite",126,8,4.6361805,"gradual"
"composite",126,16,11.8987465,"gradual"
"composite",127,4,41.8592605,"dynamic"
"composite",127,8,868.383532,"dynamic"
"composite",127,16,13382.468442,"dynamic"
"composite",127,4,35.280782,"framing"
"composite",127,8,782.900948,"framing"
"composite",127,16,12468.726629,"framing"
"composite",127,4,2.8382865,"gradual"
"composite",127,8,6.1098105,"gradual"
"composite",127,16,28.6368625,"gradual"
"composite",128,4,41.216432,"dynamic"
"composite",128,8,877.5936885,"dynamic"
"composite",128,16,13472.3627235,"dynamic"
"composite",128,4,35.5625825,"framing"
"composite",128,8,774.729399,"framing"
"composite",128,16,12501.3002155,"framing"
"composite",128,4,2.7871215,"gradual"
"composite",128,8,5.519257,"gradual"
"composite",128,16,25.0027825,"gradual"
"composite",129,4,41.6465105,"dynamic"
"composite",129,8,876.2384825,"dynamic"
"composite",129,16,13443.975645,"dynamic"
"composite",129,4,35.4228285,"framing"
"composite",129,8,773.1863675,"framing"
"composite",129,16,12490.4082035,"framing"
"composite",129,4,2.7463165,"gradual"
"composite",129,8,5.980225,"gradual"
"composite",129,16,28.2089285,"gradual"
"composite",130,4,42.2342895,"dynamic"
"composite",130,8,872.53254,"dynamic"
"composite",130,16,13469.440156,"dynamic"
"composite",130,4,35.815989,"framing"
"composite",130,8,771.609428,"framing"
"composite",130,16,12485.5595835,"framing"
"composite",130,4,2.4321865,"gradual"
"composite",130,8,4.076113,"gradual"
"composite",130,16,13.487286,"gradual"
"composite",131,4,41.729498,"dynamic"
"composite",131,8,876.421094,"dynamic"
"composite",131,16,13560.470551,"dynamic"
"composite",131,4,36.035899,"framing"
"composite",131,8,773.822864,"framing"
"composite",131,16,12479.8749985,"framing"
"composite",131,4,2.460716,"gradual"
"composite",131,8,4.07547,"gradual"
"composite",131,16,13.4425545,"gradual"
"composite",132,4,41.8373515,"dynamic"
"composite",132,8,877.2690615,"dynamic"
"composite",132,16,13527.127067,"dynamic"
"composite",132,4,36.0743225,"framing"
"composite",132,8,771.596522,"framing"
"composite",132,16,12473.965762,"framing"
"composite",132,4,2.4574385,"gradual"
"composite",132,8,3.9943225,"gradual"
"composite",132,16,13.440302,"gradual"
"composite",133,4,42.0528705,"dynamic"
"composite",133,8,878.011519,"dynamic"
"composite",133,16,13668.5427535,"dynamic"
"composite",133,4,36.2746445,"framing"
"composite",133,8,764.0168355,"framing"
"composite",133,16,12481.4595255,"framing"
"composite",133,4,2.487002,"gradual"
"composite",133,8,4.125091,"gradual"
"composite",133,16,13.0323815,"gradual"
"composite",134,4,85.95544,"dynamic"
"composite",134,8,1782.1732095,"dynamic"
"composite",134,16,28947.6886695,"dynamic"
"composite",134,4,79.949409,"framing"
"composite",134,8,1748.8356145,"framing"
"composite",134,16,28646.152388,"framing"
"composite",134,4,2.4795035,"gradual"
"composite",134,8,4.119449,"gradual"
"composite",134,16,14.0994865,"gradual"
"composite",135,4,86.565185,"dynamic"
"composite",135,8,1777.3541485,"dynamic"
"composite",135,16,28884.3399545,"dynamic"
"composite",135,4,80.3385015,"framing"
"composite",135,8,1738.651452,"framing"
"composite",135,16,28614.058305,"framing"
"composite",135,4,2.459125,"gradual"
"composite",135,8,4.1006965,"gradual"
"composite",135,16,13.518517,"gradual"
"composite",136,4,85.9751745,"dynamic"
"composite",136,8,1786.130443,"dynamic"
"composite",136,16,29035.110924,"dynamic"
"composite",136,4,79.7809025,"framing"
"composite",136,8,1745.3966645,"framing"
"composite",136,16,28434.6684655,"framing"
"composite",136,4,2.470136,"gradual"
"composite",136,8,4.13522,"gradual"
"composite",136,16,13.2910435,"gradual"
"composite",137,4,86.817929,"dynamic"
"composite",137,8,1782.057951,"dynamic"
"composite",137,16,28943.3186965,"dynamic"
"composite",137,4,80.193036,"framing"
"composite",137,8,1751.759873,"framing"
"composite",137,16,28647.8231385,"framing"
"composite",137,4,2.4419055,"gradual"
"composite",137,8,3.8927225,"gradual"
"composite",137,16,13.170886,"gradual"
"composite",138,4,86.4275385,"dynamic"
"composite",138,8,1783.9904245,"dynamic"
"composite",138,16,28886.4475735,"dynamic"
"composite",138,4,80.668611,"framing"
"composite",138,8,1740.6779505,"framing"
"composite",138,16,28492.8859975,"framing"
"composite",138,4,2.300717,"gradual"
"composite",138,8,2.987702,"gradual"
"composite",138,16,5.63084,"gradual"
"composite",139,4,86.621173,"dynamic"
"composite",139,8,1786.3646805,"dynamic"
"composite",139,16,28885.117504,"dynamic"
"composite",139,4,79.8026575,"framing"
"composite",139,8,1747.7510045,"framing"
"composite",139,16,28677.760517,"framing"
"composite",139,4,2.39052,"gradual"
"composite",139,8,2.9869415,"gradual"
"composite",139,16,5.2813985,"gradual"
"composite",140,4,86.986117,"dynamic"
"composite",140,8,1789.5027045,"dynamic"
"composite",140,16,28943.0796015,"dynamic"
"composite",140,4,81.219058,"framing"
"composite",140,8,1746.097402,"framing"
"composite",140,16,28611.038923,"framing"
"composite",140,4,2.2942615,"gradual"
"composite",140,8,2.995359,"gradual"
"composite",140,16,5.2289245,"gradual"
"composite",141,4,87.0682255,"dynamic"
"composite",141,8,1792.763904,"dynamic"
"composite",141,16,28922.667658,"dynamic"
"composite",141,4,81.501412,"framing"
"composite",141,8,1737.063481,"framing"
"composite",141,16,28617.3524185,"framing"
"composite",141,4,2.439606,"gradual"
"composite",141,8,3.357259,"gradual"
"composite",141,16,5.8706975,"gradual"
"composite",142,4,86.0600585,"dynamic"
"composite",142,8,1815.9747465,"dynamic"
"composite",142,16,29046.7284405,"dynamic"
"composite",142,4,81.405589,"framing"
"composite",142,8,1752.4530105,"framing"
"composite",142,16,28806.983413,"framing"
"composite",142,4,2.301904,"gradual"
"composite",142,8,2.882546,"gradual"
"composite",142,16,5.583975,"gradual"
"composite",143,4,86.9068755,"dynamic"
"composite",143,8,1805.8308905,"dynamic"
"composite",143,16,29208.748764,"dynamic"
"composite",143,4,81.768128,"framing"
"composite",143,8,1753.0212175,"framing"
"composite",143,16,28875.2120315,"framing"
"composite",143,4,2.3130175,"gradual"
"composite",143,8,3.034207,"gradual"
"composite",143,16,5.468086,"gradual"
"composite",144,4,86.3993975,"dynamic"
"composite",144,8,1803.8847135,"dynamic"
"composite",144,16,29108.8035665,"dynamic"
"composite",144,4,81.7861915,"framing"
"composite",144,8,1756.701754,"framing"
"composite",144,16,28863.7354815,"framing"
"composite",144,4,2.372265,"gradual"
"composite",144,8,3.025844,"gradual"
"composite",144,16,5.3477385,"gradual"
"composite",145,4,86.7856825,"dynamic"
"composite",145,8,1806.2710345,"dynamic"
"composite",145,16,29013.597142,"dynamic"
"composite",145,4,80.8211185,"framing"
"composite",145,8,1757.074615,"framing"
"composite",145,16,28906.246321,"framing"
"composite",145,4,2.2656375,"gradual"
"composite",145,8,2.921775,"gradual"
"composite",145,16,5.672087,"gradual"
"composite",146,4,98.141234,"dynamic"
"composite",146,8,1808.617382,"dynamic"
"composite",146,16,29093.2224455,"dynamic"
"composite",146,4,81.4285015,"framing"
"composite",146,8,1761.75042,"framing"
"composite",146,16,28942.7235585,"framing"
"composite",146,4,2.3170205,"gradual"
"composite",146,8,2.9847705,"gradual"
"composite",146,16,5.6347905,"gradual"
"composite",147,4,95.3804655,"dynamic"
"composite",147,8,2188.7919055,"dynamic"
"composite",147,16,35016.4117645,"dynamic"
"composite",147,4,89.97803,"framing"
"composite",147,8,2138.346029,"framing"
"composite",147,16,34859.102158,"framing"
"composite",147,4,3.8067035,"gradual"
"composite",147,8,4.9485515,"gradual"
"composite",147,16,9.138033,"gradual"
"composite",148,4,95.102566,"dynamic"
"composite",148,8,2195.874877,"dynamic"
"composite",148,16,35003.1108545,"dynamic"
"composite",148,4,90.294106,"framing"
"composite",148,8,2133.456897,"framing"
"composite",148,16,34973.1488995,"framing"
"composite",148,4,2.3569155,"gradual"
"composite",148,8,3.1776125,"gradual"
"composite",148,16,5.5368285,"gradual"
"composite",149,4,96.2678635,"dynamic"
"composite",149,8,2194.5154215,"dynamic"
"composite",149,16,35392.7307885,"dynamic"
"composite",149,4,89.6061785,"framing"
"composite",149,8,2158.450559,"framing"
"composite",149,16,35210.4017105,"framing"
"composite",149,4,2.3984385,"gradual"
"composite",149,8,2.9846675,"gradual"
"composite",149,16,5.4490735,"gradual"
"composite",150,4,96.5286825,"dynamic"
"composite",150,8,2192.323917,"dynamic"
"composite",150,16,35527.6914705,"dynamic"
"composite",150,4,89.9971025,"framing"
"composite",150,8,2152.067877,"framing"
"composite",150,16,35124.8919325,"framing"
"composite",150,4,2.377158,"gradual"
"composite",150,8,2.8833295,"gradual"
"composite",150,16,4.769132,"gradual"
"composite",151,4,105.9366545,"dynamic"
"composite",151,8,2489.292174,"dynamic"
"composite",151,16,41545.57931,"dynamic"
"composite",151,4,100.6109035,"framing"
"composite",151,8,2432.2189815,"framing"
"composite",151,16,41257.1672335,"framing"
"composite",151,4,2.3121885,"gradual"
"composite",151,8,2.794775,"gradual"
"composite",151,16,4.756582,"gradual"
"composite",152,4,106.0645235,"dynamic"
"composite",152,8,2484.0175225,"dynamic"
"composite",152,16,41526.6250725,"dynamic"
"composite",152,4,100.159391,"framing"
"composite",152,8,2429.746681,"framing"
"composite",152,16,41296.762635,"framing"
"composite",152,4,2.3124445,"gradual"
"composite",152,8,2.9389235,"gradual"
"composite",152,16,4.759296,"gradual"
"composite",153,4,105.910215,"dynamic"
"composite",153,8,2479.7096565,"dynamic"
"composite",153,16,41335.2025655,"dynamic"
"composite",153,4,101.050745,"framing"
"composite",153,8,2429.241592,"framing"
"composite",153,16,41438.1650595,"framing"
"composite",153,4,2.353475,"gradual"
"composite",153,8,2.8821635,"gradual"
"composite",153,16,4.822071,"gradual"
"composite",154,4,105.7631525,"dynamic"
"composite",154,8,2487.338124,"dynamic"
"composite",154,16,41479.1423235,"dynamic"
"composite",154,4,100.4757205,"framing"
"composite",154,8,2420.1899835,"framing"
"composite",154,16,41312.796454,"framing"
"composite",154,4,2.296456,"gradual"
"composite",154,8,2.8699645,"gradual"
"composite",154,16,4.9105745,"gradual"
"composite",155,4,105.9554025,"dynamic"
"composite",155,8,2486.4864985,"dynamic"
"composite",155,16,41494.312722,"dynamic"
"composite",155,4,100.77124,"framing"
"composite",155,8,2420.746586,"framing"
"composite",155,16,41303.9893395,"framing"
"composite",155,4,2.2861335,"gradual"
"composite",155,8,2.9459545,"gradual"
"composite",155,16,4.9010825,"gradual"
"composite",156,4,105.784122,"dynamic"
"composite",156,8,2484.479281,"dynamic"
"composite",156,16,41503.750723,"dynamic"
"composite",156,4,100.73321,"framing"
"composite",156,8,2431.281795,"framing"
"composite",156,16,41223.645023,"framing"
"composite",156,4,2.342792,"gradual"
"composite",156,8,2.82414,"gradual"
"composite",156,16,4.8555505,"gradual"
"composite",157,4,106.858747,"dynamic"
"composite",157,8,2488.066401,"dynamic"
"composite",157,16,41559.381817,"dynamic"
"composite",157,4,100.79881,"framing"
"composite",157,8,2424.8530065,"framing"
"composite",157,16,41245.1857715,"framing"
"composite",157,4,2.287353,"gradual"
"composite",157,8,2.8472645,"gradual"
"composite",157,16,4.870028,"gradual"
"composite",158,4,106.806588,"dynamic"
"composite",158,8,2485.574294,"dynamic"
"composite",158,16,41500.869417,"dynamic"
"composite",158,4,100.666733,"framing"
"composite",158,8,2435.3744205,"framing"
"composite",158,16,41294.7748565,"framing"
"composite",158,4,2.3032375,"gradual"
"composite",158,8,2.8124925,"gradual"
"composite",158,16,4.735175,"gradual"
"composite",159,4,154.9384965,"dynamic"
"composite",159,8,3682.583277,"dynamic"
"composite",159,16,62229.710858,"dynamic"
"composite",159,4,146.847473,"framing"
"composite",159,8,3646.7488915,"framing"
"composite",159,16,62336.308904,"framing"
"composite",159,4,2.271461,"gradual"
"composite",159,8,2.8902515,"gradual"
"composite",159,16,4.7287885,"gradual"
"composite",160,4,155.4188,"dynamic"
"composite",160,8,3690.3843705,"dynamic"
"composite",160,16,62258.7245615,"dynamic"
"composite",160,4,147.1196765,"framing"
"composite",160,8,3640.6608935,"framing"
"composite",160,16,62371.509024,"framing"
"composite",160,4,1.8713605,"gradual"
"composite",160,8,1.8521175,"gradual"
"composite",160,16,1.943181,"gradual"
"composite",161,4,154.3514845,"dynamic"
"composite",161,8,3677.9996335,"dynamic"
"composite",161,16,62193.7648975,"dynamic"
"composite",161,4,148.0862975,"framing"
"composite",161,8,3655.09492,"framing"
"composite",161,16,62144.717868,"framing"
"composite",161,4,2.1569735,"gradual"
"composite",161,8,1.974494,"gradual"
"composite",161,16,1.9277215,"gradual"
"composite",1,4,2.0571185,"dynamic"
"composite",1,8,2.2524465,"dynamic"
"composite",1,16,2.849941,"dynamic"
"composite",1,4,1.9828665,"framing"
"composite",1,8,2.2250735,"framing"
"composite",1,16,2.882963,"framing"
"composite",1,4,2.0356805,"gradual"
"composite",1,8,2.22537,"gradual"
"composite",1,16,2.8696305,"gradual"
"composite",2,4,2.4569185,"dynamic"
"composite",2,8,3.596718,"dynamic"
"composite",2,16,11.495833,"dynamic"
"composite",2,4,2.076117,"framing"
"composite",2,8,2.2481195,"framing"
"composite",2,16,2.864999,"framing"
"composite",2,4,2.070857,"gradual"
"composite",2,8,2.294722,"gradual"
"composite",2,16,3.009596,"gradual"
"composite",3,4,2.4358015,"dynamic"
"composite",3,8,3.6170805,"dynamic"
"composite",3,16,11.631243,"dynamic"
"composite",3,4,2.0040805,"framing"
"composite",3,8,2.2308205,"framing"
"composite",3,16,2.8706755,"framing"
"composite",3,4,2.0304605,"gradual"
"composite",3,8,2.3347395,"gradual"
"composite",3,16,3.001879,"gradual"
"composite",4,4,3.3573445,"dynamic"
"composite",4,8,9.602582,"dynamic"
"composite",4,16,51.534607,"dynamic"
"composite",4,4,2.048295,"framing"
"composite",4,8,2.2294565,"framing"
"composite",4,16,3.066824,"framing"
"composite",4,4,2.1110815,"gradual"
"composite",4,8,2.3976995,"gradual"
"composite",4,16,3.188078,"gradual"
"composite",5,4,3.2559415,"dynamic"
"composite",5,8,9.988253,"dynamic"
"composite",5,16,51.717397,"dynamic"
